1,"[स]
मिथ्याप्रतिज्ञॊ भव मा नृवीर; रक्षस्व धर्मं च कुलं यशश च"
20,"परेक्षस्व भीष्मं युधि भीमवेगं; सर्वांस तपन्तं मम सैन्यसंघान
शरौघजालैर अतितिग्म तेजैः; कालं यथा मृत्युकृतं कषणेन"
21,"निकृत्तचापः समरानपेक्षः; पराजितः शांतनवेन राज्ञा
विहाय बन्धून अथ सॊदरांश च; कव यास्यसे नानुरूपं तवेदम"
22,"दृष्ट्वा हि भीष्मं तम अनन्तवीर्यं; भग्नं च सैन्यं दरवमाणम एवम
भीतॊ ऽसि नूनं दरुपदस्य पुत्र; तथा हि ते मुखवर्णॊ ऽपरहृष्टः"
23,"आज्ञायमाने ऽपि धनंजयेन; महाहवे संप्रसक्ते नृवीर
कथं हि भीष्मात परथितः पृथिव्यां; भयं तवम अद्य परकरॊषि वीर"
24,"स धर्मराजस्य वचॊ निशम्य; रूक्षाक्षरं विप्रलापानुबद्धम
परत्यादेशं मन्यमानॊ महात्मा; परतत्वरे भीष्म वधाय राजन"
25,"तम आपतन्तं महता जवेन; शिखण्डिनं भीष्मम अभिद्रवन्तम
आवारयाम आस हि शल्य एनं; शस्त्रेण घॊरेण सुदुर्जयेन"
26,"स चापि दृष्ट्वा समुदीर्यमाणम; अस्त्रं युगान्ताग्निसमप्रभावम
नासौ वयमुह्यद दरुपदस्य पुत्रॊ; राजन महेन्द्रप्रतिमप्रभावः"
27,"तस्थौ च तत्रैव महाधनुष्माञ; शरैस तद अस्त्रं परतिबाधमानः
अथाददे वारुणम अन्यद अस्त्रं; शिखण्ड्य अथॊग्रं परतिघाताय तस्य
तद अस्त्रम अस्त्रेण विदार्यमाणं; सवस्थाः सुरा ददृशुः पार्थिवाश च"
28,"भीष्मं तु राजन समरे महात्मा; धनुः सुचित्रं धवजम एव चापि
छित्त्वानदत पाण्डुसुतस्य वीरॊ; युधिष्ठिरस्याजमीढस्य राज्ञः"
29,"ततः समुत्सृज्य धनुः स बाणं; युधिष्ठिरं वीक्ष्य भयाभिभूतम
गदां परगृह्याभिपपात संख्ये; जयद्रथं भीमसेनः पदातिः"
30,"तम आपतन्तं महता जवेन; जयद्रथः सगदं भीमसेनम
विव्याध घॊरैर यमदण्डकल्पैः; शितैः शरैः पञ्चशतैः समन्तात"
31,"अचिन्तयित्वा स शरांस तरस्वी; वृकॊदरः करॊधपरीत चेताः
जघान वाहान समरे समस्तान; आरट्टजान सिन्धुराजस्य संख्ये"
32,"ततॊ ऽभिवीक्ष्याप्रतिम परभावस; तवात्मजस तवरमाणॊ रथेन
अभ्याययौ भीमसेनं निहन्तुं; समुद्यतास्त्रः सुरराजकल्पः"
33,"भीमॊ ऽपय अथैनं सहसा विनद्य; परत्यौद्ययौ गदया तर्जमानः
समुद्यतां तां यमदण्डकल्पां; दृष्ट्वा गदां ते कुरवः समन्तात"
34,"विहाय सर्वे तव पुत्रम उग्रं पातं; गदायाः परिहर्तु कामाः
अपक्रान्तास तुमुले संविमर्दे; सुदारुणे भारत मॊहनीये"
35,"अमूढ चेतास तव अथ चित्रसेनॊ; महागदाम आपतन्तीं निरीक्ष्य
रथं समुत्सृज्य पदातिर आजौ; परगृह्य खड्गं विमलं च चर्म
अवप्लुतः सिंह इवाचलाग्राञ; जगाम चान्यं भुवि भूमिदेशम"
36,"गदापि सा पराप्य रथं सुचित्रं; साश्वं ससूतं विनिहत्य संख्ये
जगाम भूमिं जवलिता महॊल्का; भरष्टाम्बराद गाम इव संपतन्ती"
37,"आश्चर्यभूतं सुमहत तवदीया; दृष्ट्वैव तद भारत संप्रहृष्टाः
सर्वे विनेदुः सहिताः समन्तात; पुपूजिरे तव पुत्रं स सैन्याः"
