Book No,Chapter No,Paragraph No,Paragraph Text
18,1,21,"यत्कृते पृथिवी नष्टा सहया सरथ दविपा
वयं च मन्युना दग्धा वैरं परतिचिकीर्षवः"
18,1,22,"ये ते वीरा महात्मानॊ भरातरॊ मे महाव्रताः
सत्यप्रतिज्ञा लॊकस्य शूरा वै सत्यवादिनः"
18,1,23,"तेषाम इदानीं के लॊका दरष्टुम इच्छामि तान अहम
कर्णं चैव महात्मानं कौन्तेयं सत्यसंगरम"
18,1,24,"धृष्टद्युम्नं सात्यकिं च धृष्टद्युम्नस्य चात्मजान
ये च शस्त्रैर वधं पराप्ताः कषत्रधर्मेण पार्थिवाः"
18,1,25,"कव नु ते पार्थिवा बरह्मन्न एतान पश्यामि नारद
विराटद्रुपदौ चैव धृष्टकेतुमुखांश च तान"
18,1,26,"शिखण्डिनं च पाञ्चाल्यं दरौपदेयांश च सर्वशः
अभिमन्युं च दुर्धर्षं दरष्टुम इच्छामि नारद"
18,2,1,"[य]
नेह पश्यामि विबुधा राधेयम अमितौजसम 
भरातरौ च महात्मानौ युधामन्यूत्तमौजसौ"
18,2,2,"जुहुवुर ये शरीराणि रणवह्नौ महारथाः
राजानॊ राजपुत्राश च ये मदर्थे हता रणे"
18,2,3,"कव ते महारथाः सर्वे शार्दूलसमविक्रमाः
तैर अप्य अयं जितॊ लॊकः कच चित पुरुषसत्तमैः"
18,2,4,"यदि लॊकान इमान पराप्तास ते च सर्वे महारथाः
सथितं वित्तहि मां देवाः सहितं तैर महात्मभिः"
18,2,5,"कच चिन न तैर अवाप्तॊ ऽयं नृपैर लॊकॊ ऽकषयः शुभः
न तैर अहं विना वत्स्ये जञातिभिर भरातृभिस तथा"
18,2,6,"मातुर हि वचनं शरुत्वा तदा सलिलकर्मणि
कर्णस्य करियतां तॊयम इति तप्यामि तेन वै"
18,2,7,"इदं च परितप्यामि पुनः पुनर अहं सुराः
यन मातुः सदृशौ पादौ तस्याहम अमितौजसः"
18,2,8,"दृष्ट्वैव तं नानुगतः कर्णं परबलार्दनम
न हय अस्मान कर्ण सहिताञ जयेच छक्रॊ ऽपि संयुगे"
18,2,9,"तम अहं यत्र तत्रस्थं दरष्टुम इच्छामि सूर्यजम
अविज्ञातॊ मया यॊ ऽसौ घातितः सव्यसाचिना"
18,2,10,"भीमं च भीमविक्रान्तं पराणेभ्यॊ ऽपि परियं मम
अर्जुनं चेन्द्र संकाशं यमौ तौ च यमॊपमौ"
18,2,11,"दरष्टुम इच्छामि तां चाहं पाञ्चालीं धर्मचारिणीम
न चेह सथातुम इच्छामि सत्यम एतद बरवीमि वः"
18,2,12,"किं मे भरातृविहीनस्य सवर्गेण सुरसत्तमाः
यत्र ते स मम सवर्गॊ नायं सवर्गॊ मतॊ मम"
18,2,13,"[देवाह]
यदि वै तत्र ते शरद्धा गम्यतां पुत्र माचिरम
परिये हि तव वर्तामॊ देवराजस्य शासनात"
18,2,14,"[वै]
इत्य उक्त्वा तं ततॊ देवा देवदूतम उपादिशम
युधिष्ठिरस्य सुहृदॊ दर्शयेति परंतप"
18,2,15,"ततः कुन्तीसुतॊ राजा देवदूतश च जग्मतुः
सहितौ राजशार्दूल यत्र ते पुरुषर्षभाः"
18,2,16,"अग्रतॊ देवदूतस तु ययौ राजा च पृष्ठतः
पन्थानम अशुभं दुर्गं सेवितं पापकर्मभिः"
18,2,17,"तपसा संवृतं घॊरं केशशौवल शाद्वलम
युक्तं पापकृतां गन्धैर मांसशॊणितकर्दमम"
18,2,18,"दंशॊत्थानं सझिल्लीकं मक्षिका मशकावृतम
इतश चेतश च कुणपैः समन्तात परिवारितम"
18,2,19,"अस्थि केशसमाकीर्णं कृमिकीट समाकुलम
जवलनेन परदीप्तेन समन्तात परिवेष्टितम"
18,2,20,"अयॊ मूखैश च काकॊलैर गृध्रैश च समभिद्रुतम
सूचीमुखैस तथा परेतैर विन्ध्यशैलॊपमैर वृतम"
18,2,21,"मेदॊ रुधिरयुक्तैश च छिन्नबाहूरुपाणिभिः
निकृत्तॊदर पादैश च तत्र तत्र परवेरितैः"
18,2,22,"स तत कुणप दुर्गन्धम अशिवं रॊमहर्षणम
जगाम राजा धर्मात्मा मध्ये बहु विचिन्तयन"
18,2,23,"ददर्शॊष्णॊदकैः पूर्णां नदीं चापि सुदुर्गमाम
असि पत्रवनं चैव निशितक्षुर संवृतम"
18,2,24,"करम्भ वालुकास तप्ता आयसीश च शिलाः पृथक
लॊहकुम्भीश च तैलस्य कवाथ्यमानाः समन्ततः"
18,2,25,"कूटशाल्मलिकं चापि दुस्पर्शं तिक्ष्ण कण्टकम
ददर्श चापि कौन्तेयॊ यातनाः पापकर्मिणाम"
18,2,26,"स तं दुर्गन्धम आलक्ष्य देवदूतम उवाच ह
कियद अध्वानम अस्माभिर गन्तव्यम इदम ईदृशम"
18,2,27,"कव च ते भरातरॊ मह्यं तन ममाख्यातुम अर्हसि
देशॊ ऽयं कश च देवानाम एतद इच्छामि वेदितुम"
18,2,28,"स संनिववृते शरुत्वा धर्मराजस्य भाषितम
देवदूतॊ ऽबरवीच चैनम एतावद गमनं तव"
18,2,29,"निवर्तितव्यं हि मया तथास्म्य उक्तॊ दिवौकसैः
यदि शरान्तॊ ऽसि राजेन्द्र तवम अथागन्तुम अर्हसि"
18,2,30,"युधिष्ठिरस तु निर्विण्णस तेन गन्धेन मूर्छितः
निवर्तने धृतमनाः पर्यावर्तत भारत"
18,2,31,"स संनिवृत्तॊ धर्मात्मा दुःखशॊकसमन्वितः
शुश्राव तत्र वदतां दीना वाचः समन्ततः"
18,2,32,"भॊ भॊ धर्मज राजर्षे पुण्याभिजन पाण्डव
अनुग्रहार्थम अस्माकं तिष्ठ तावन मुहूर्तकम"
18,2,33,"आयाति तवयि दुर्धर्षे वाति पुण्यः समीरणः
तव गन्धानुगस तात येनास्मान सुखम आगमत"
18,2,34,"ते वयं पार्थ दीर्घस्य कालस्य पुरुषर्षभ
सुखम आसादयिष्यामस तवां दृष्ट्वा राजसत्तम"
18,2,35,"संतिष्ठस्व महाबाहॊ मुहूर्तम अपि भारत
तवयि तिष्ठति कौरव्य यतनास्मान न बाधते"
18,2,36,"एवं बहुविधा वाचः कृपणा वेदनावताम
तस्मिन देशे स शुश्राव समन्ताद वदतां नृप"
18,2,37,"तेषां तद वचनं शरुत्वा दयावान दीनभाषिणाम
अहॊ कृच्छ्रम इति पराह तस्थौ स च युधिष्ठिरः"
18,2,38,"स ता गिरः पुरस्ताद वै शरुतपूर्वाः पुनः पुनः
गलानानां दुःखितानां च नाभ्यजानत पाण्डवः"
18,2,39,"अबुध्यमानस ता वाचॊ धर्मपुत्रॊ युधिष्ठिरः
उवाच के भवन्तॊ वै किमर्थम इह तिष्ठथ"
18,2,40,"इत्य उक्तास ते ततः सर्वे समन्ताद अवभाषिरे
कर्णॊ ऽहं भीमसेनॊ ऽहम अर्जुनॊ ऽहम इति परभॊ"
18,2,41,"नकुलः सहदेवॊ ऽहं धृष्टद्युम्नॊ ऽहम इत्य उत
दरौपदी दरौपदेयाश च इत्य एवं ते विचुक्रुशुः"
18,2,42,"ता वाचः सा तदा शरुत्वा तद देशसदृशीर नृप
ततॊ विममृशे राजा किं नव इदं दैवकारितम"
18,2,43,"किं नु तत कलुषं कर्मकृतम एभिर महात्मभिः
कर्णेन दरौपदेयैर वा पाञ्चाल्या वा सुमध्यया"
18,2,44,"य इमे पापगन्धे ऽसमिन देशे सन्ति सुदारुणे
न हि जानामि सर्वेषां दुष्कृतं पुण्यकर्मणाम"
18,2,45,"किं कृत्वा धृतराष्ट्रस्य पुत्रॊ राजसुयॊधनः
तथा शरिया युतः पापः सह सर्वैः पदानुगैः"
18,2,46,"महेन्द्र इव लक्ष्मीवान आस्ते परमपूजितः
कस्येदानीं विकारॊ ऽयं यद इमे नरकं गतः"
18,2,47,"सर्वधर्मविदः शूराः सत्यागम परायणाः
कषात्र धर्मपराः पराज्ञा यज्वानॊ भूरिदक्षिणाः"
18,2,48,"किं नु सुप्तॊ ऽसमि जागर्मि चेतयानॊ न चेतये
अहॊ चित्तविकारॊ ऽयं सयाद वा मे चित्तविभ्रमः"
18,2,49,"एवं बहुविधं राजा विममर्श युधिष्ठिरः
दुःखशॊकसमाविष्टश चिन्ताव्याकुलितेन्द्रियः"
18,2,50,"करॊधम आहारयच चैव तीव्रं धर्मसुतॊ नृपः
देवांश च गर्हयाम आस धर्मं चैव युधिष्ठिरः"
18,2,51,"स तीव्रगन्धसंतप्तॊ देवदूतम उवाच ह
गम्यतां भद्र येषां तवं दूतस तेषाम उपान्तिकम"
18,2,52,"न हय अहं तत्र यास्म्यामि सथितॊ ऽसमीति निवेद्यताम
मत संश्रयाद इमे दूत सुखिनॊ भरातरॊ हि मे"
18,2,53,"इत्य उक्तः स तदा दूतः पाण्डुपुत्रेण धीमता
जगाम तत्र यत्रास्ते देवराजः शतक्रतुः"
18,2,54,"निवेदयाम आस च तद धर्मराज चिकीर्षितम
यथॊक्तं धर्मपुत्रेण सर्वम एव जनाधिप"
18,3,1,"[वै]
सथिते मुहूर्तं पार्थे तु धर्मराजे युधिष्ठिरे
आजग्मुस तत्र कौरव्य देवाः शक्रपुरॊगमाः"
18,3,2,"सवयं विग्रहवान धर्मॊ राजानं परसमीक्षितुम
तत्राजगाम यत्रासौ कुरुराजॊ युधिष्ठिरः"
18,3,3,"तेषु भास्वरदेहेषु पुण्याभिजन कर्मसु
समागतेषु देवेषु वयगमत तत तमॊ नृप"
18,3,4,"नादृश्यन्त च तास तत्र यातनाः पापकर्मिणाम
नदी वैतरणी चैव कूटशाल्मलिना सह"
18,3,5,"लॊहकुम्भ्यः शिलाश चैव नादृश्यन्त भयानकाः
विकृतानि शरीराणि यानि तत्र समन्ततः
ददर्श राजा कौन्तेयस तान्य अदृश्यानि चाभवन"
18,3,6,"ततॊ वयुः सुखस्पर्शः पुण्यगन्धवहः शिवः
ववौ देवसमीपस्थः शीतलॊ ऽतीव भारत"
18,3,7,"मरुतः सह शक्रेण वसवश चाश्विनौ सह
साध्या रुद्रास तथादित्या ये चान्ये ऽपि दिवौकसः"
18,3,8,"सर्वे तत्र समाजग्मुः सिद्धाश च परमर्षयः
यत्र राजा महातेजा धर्मपुत्रः सथितॊ ऽभवत"
18,3,9,"ततः शक्रः सुरपतिः शरिया परमया युतः
युधिष्ठिरम उवाचेदं सान्त्वपूर्वम इदं वचः"
18,3,10,"युधिष्ठिर महाबाहॊ परीता देवगणास तव
एह्य एहि पुरुषव्याघ्र कृतम एतावता विभॊ
सिद्धिः पराप्ता तवया राजँल लॊकाश चाप्य अक्षयास तव"
18,3,11,"न च मन्युस तवया कार्यः शृणु चेदं वचॊ मम
अवश्यं नरकस तात दरष्टव्यः सर्वराजभिः"
18,3,12,"शुभानाम अशुभानां च दवौ राशीपुरुषर्षभ
यः पूर्वं सुकृतं भुङ्क्ते पश्चान निरयम एति सः
पूर्वं नरकभाग्यस तु पश्चात सवगम उपैति सः"
18,3,13,"भूयिष्ठं पापकर्मा यः स पूर्वं सवर्गम अश्नुते
तेन तवम एवं गमितॊ मया शरेयॊ ऽरथिना नृप"
18,3,14,"वयाजेन हि तवया दरॊण उपचीर्णः सुतं परति
वयाजेनैव ततॊ राजन दर्शितॊ नरकस तव"
18,3,15,"यथैव तवं तथा भीमस तथा पार्थॊ यमौ तथा
दरौपदी च तथा कृष्णा वयाजेन नरकं गताः"
18,3,16,"आगच्छ नरशार्दूल मुक्तास ते चैव किल्बिषात
सवपक्षाश चैव ये तुभ्यं पार्थिवा निहता रणे
सर्वे सवर्गम अनुप्राप्तास तान पश्य पुरुषर्षभ"
18,3,17,"कर्णश चैव महेष्वासः सर्वशस्त्रभृतां वरः
स गतः परमां सिद्धिं यदर्थं परितप्यसे"
18,3,18,"तं पश्य पुरुषव्याघ्रम आदित्यतनयं विभॊ
सवस्थानस्थं महाबाहॊ जहि शॊकं नरर्षभ"
18,3,19,"भरातॄंश चान्यांस तथा पश्य सवपक्षांश चैव पार्थिवान
सवं सवं सथानम अनुप्राप्तान वयेतु ते मानसॊ जवरः"
18,3,20,"अनुभूय पूर्वं तवं कृच्छ्रम इतः परभृति कौरव
विहरस्व मया सार्धं गतशॊकॊ निरामयः"
18,3,21,"कर्मणां तात पुण्यानां जितानां तपसा सवयम
दानानां च महाबाहॊ फलं पराप्नुहि पाण्डव"
18,3,22,"अद्य तवां देवगन्धर्वा दिव्याश चाप्सरसॊ दिवि
उपसेवन्तु कल्याणं विरजॊऽमबरवाससः"
18,3,23,"राजसूय जिताँल लॊकान अश्वमेधाभिवर्धितान
पराप्नुहि तवं महाबाहॊ तपसश च फलं महत"
18,3,24,"उपर्य उपरि राज्ञां हि तव लॊका युधिष्ठिर
हरिश्चन्द्र समाः पार्थ येषु तवं विहरिष्यसि"
18,3,25,"मान्धाता यत्र राजर्षिर यत्र राजा भगीरथः
दौःषन्तिर यत्र भरतस तत्र तवं विहरिष्यसि"
18,3,26,"एषा देव नदी पुण्या पर्थ तरैलॊक्यपावनी
आकाशगङ्गा राजेन्द्र तत्राप्लुत्य गमिष्यसि"
18,3,27,"अत्र सनातस्य ते भावॊ मानुषॊ विगमिष्यति
गतशॊकॊ निरायासॊ मुक्तवैरॊ भविष्यसि"
18,3,28,"एवं बरुवति देवेन्द्रे कौरवेन्द्रं युधिष्ठिरम
धर्मॊ विग्रहवान साक्षाद उवाच सुतम आत्मनः"
18,3,29,"भॊ भॊ राजन महाप्राज्ञ परीतॊ ऽसमि तव पुत्रक
मद्भक्त्या सत्यवाक्येन कषमया च दमेन च"
18,3,30,"एषा तृतीया जिज्ञास तव राजन कृता मया
न शक्यसे चालयितुं सवभावात पार्थ हेतुभिः"
18,3,31,"पूर्वं परीक्षितॊ हि तवम आसीर दवैतवनं परति
अरणी सहितस्यार्थे तच च निस्तीर्णवान असि"
18,3,32,"सॊदर्येषु विनष्टेषु दरौपद्यां तत्र भारत
शवरूपधारिणा पुत्र पुनस तवं मे परीक्षितः"
18,3,33,"इदं तृतीयं भरातॄणाम अर्थे यत सथातुम इच्छसि
विशुद्धॊ ऽसि महाभाग सुखी विगतकल्मषः"
18,3,34,"न च ते भरातरः पार्थ नरकस्था विशां पते
मायैषा देवराजेन महेन्द्रेण परयॊजिता"
18,3,35,"अवश्यं नरकस तात दरष्टव्यः सर्वराजभिः
ततस तवया पराप्तम इदं मुहूर्तं दुःखम उत्तमम"
18,3,36,"न सव्यसाची भीमॊ वा यमौ वा पुरुषर्षभौ
कर्णॊ वा सत्यवाक शूरॊ नरकार्हाश चिरं नृप"
18,3,37,"न कृष्णा राजपुत्री च नारकार्हा युधिष्ठिर
एह्य एहि भरतश्रेष्ठ पश्य गङ्गां तरिलॊकगाम"
18,3,38,"एवम उक्तः स राजर्षिस तव पूर्वपितामहः
जगाम सहधर्मेण सर्वैश च तरिदशालयैः"
18,3,39,"गङ्गां देव नदीं पुण्यां पावनीम ऋषिसंस्तुताम
अवगाह्य तु तां राजा तनुं तत्याज मानुषीम"
18,3,40,"ततॊ दिव्यवपुर भूत्वा धर्मराजॊ युधिष्ठिरः
निर्वैरॊ गतसंतापॊ जले तस्मिन समाप्लुतः"
18,3,41,"ततॊ ययौ वृतॊ देवैः कुरुराजॊ युधिष्ठिरः
धर्मेण सहितॊ धर्मान सतूयमानॊ महर्षिभिः"
18,4,1,"[वै]
ततॊ युधिष्ठिरॊ राजा देवैः सर्पि मरुद्गणैः
पूज्यमानॊ ययौ ततत्र यत्र ते कुरुपुंगवाः"
18,4,2,"ददर्श तत्र गॊविन्दं बराह्मेण वपुषान्वितम
तेनैव दृष्टपूर्वेण सादृश्येनॊपसूचितम"
18,4,3,"दीप्यमानं सववपुषा दिव्यैर अस्त्रैर उपस्थितम
चक्रप्रभृतिभिर घॊरैर दिव्यैः पुरुषविग्रहैः
उपास्यमानं वीरेण फल्गुनेन सुवर्चसा"
18,4,4,"अपरस्मिन्न अथॊद्देशे कर्णं शस्त्रभृतां वरम
दवादशादित्य सहितं ददर्श कुरुनन्दनः"
18,4,5,"अथापरस्मिन्न उद्देशे मरुद्गणवृतं परभुम
भीमसेनम अथापश्यत तेनैव वपुषान्वितम"
18,4,6,"अश्विनॊस तु तथा सथाने दीप्यमानौ सवतेजसा
नकुलं सहदेवं च ददर्श कुरुनन्दनः"
18,4,7,"तथा ददर्श पाञ्चालीं कमलॊत्पलमालिनीम
वपुषा सवर्गम आक्रम्य तिष्ठन्तीम अर्कवर्चसम"
18,4,8,"अथैनां सहसा राजा परष्टुम ऐच्छद युधिष्ठिरः
ततॊ ऽसय भगवान इन्द्रः कथयाम आस देवराट"
18,4,9,"शरीर एषा दरौपदी रूपा तवदर्थे मानुषं गता
अयॊनिजा लॊककान्ता पुण्यगन्धा युधिष्ठिर"
18,4,10,"दरुपदस्य कुले जाता भवद्भिश चॊपजीविता
रत्यर्थं भवतां हय एषा निमिता शूलपाणिना"
18,4,11,"एते पञ्च महाभागा गन्धर्वाः पावकप्रभाः
दरौपद्यास तनया राजन युष्माकम अमितौजसः"
18,4,12,"पश्य गन्धर्वराजानं धृतराष्ट्रं मनीषिणम
एनं च तवं विजानीहि भरातरं पूर्वजं पितुः"
18,4,13,"अयं ते पूर्वजॊ भराता कौन्तेयः पावकद्युतिः
सूर्यपुत्रॊ ऽगरजः शरेष्ठॊ राधेय इति विश्रुतः
आदित्यसहितॊ याति पश्यैनं पुरुषर्षभ"
18,4,14,"साध्यानाम अथ देवानां वसूनां मरुताम अपि
गणेषु पश्य राजेन्द्र वृष्ण्यन्धकमहारथान
सात्यकिप्रमुखान वीरान भॊजांश चैव महारथान"
18,4,15,"सॊमेन सहितं पश्य सौभद्रम अपराजितम
अभिमन्युं महेष्वासं निशाकरसमद्युतिम"
18,4,16,"एष पाण्डुर महेष्वासः कुन्त्या माद्र्या च संगतः
विमानेन सदाभ्येति पिता तव ममान्तिकम"
18,4,17,"वसुभिः सहितं पश्य भीष्मं शांतनवं नृपम
दरॊणं बृहस्पतेः पार्श्वे गुरुम एनं निशामय"
18,4,18,"एते चान्ये महीपाला यॊधास तव च पाण्डव
गन्धर्वैः सहिता यान्ति यक्षैः पुण्यजनैस तथा"
18,4,19,"गुह्यकानां गतिं चापि के चित पराप्ता नृसत्तमाः
तयक्त्वा देहं जितस्वर्गाः पुण्यवाग बुद्धिकर्मभिः"
18,5,1,"[ज]
भीष्मद्रॊणौ महात्मानौ धृतराष्ट्रश च पार्थिवः
विराटद्रुपदौ चॊभौ शङ्खश चैवॊत्तरस तथा"
18,5,2,"धृष्टकेतुर जयत्सेनॊ राजा चैव स सत्यजित
दुर्यॊधन सुताश चैव शकुनिश चैव सौबलः"
18,5,3,"कर्ण पुत्राश च विक्रान्ता राजा चैव जयद्रथः
घटॊत्चकादयश चैव ये चान्ये नानुकीर्तिताः"
18,5,4,"ये चान्ये कीर्तितास तत्र राजानॊ दीप्तमूर्तयः
सवर्गे कालं कियन्तं ते तस्थुस तद अपि शंस मे"
18,5,5,"आहॊस्विच छाश्वतं सथानं तेषां तत्र दविजॊत्तम
अन्ये वा कर्मणः कां ते गतिं पराप्ता नरर्षभाः
एतद इच्छाम्य अहं शरॊतुं परॊच्यमानं तवया दविज"
18,5,6,"[सूत]
इत्य उक्तः स तु विप्रर्षिर अनुज्ञातॊ महात्मना 
वयासेन तस्य नृपतेर आख्यातुम उपचक्रमे"
18,5,7,"[वै]
गन्तव्यं कर्मणाम अन्ते सर्वेण मनुजाधिप
शृणु गुह्यम इदं राजन देवानां भरतर्षभ
यद उवाच महातेजा दिव्यचक्षुः परतापवान"
18,5,8,"मुनिः पुराणः कौरव्य पाराशर्यॊ महाव्रतः
अगाध बुद्धिः सर्वज्ञॊ गतिज्ञः सर्वकर्मणाम"
18,5,9,"वसून एव महातेजा भीष्मः पराप महाद्युतिः
अष्टाव एव हि दृश्यन्ते वसवॊ भरतर्षभ"
18,5,10,"बृहस्पतिं विवेशाथ दरॊणॊ हय अङ्गिरसां वरम
कृतवर्मा तु हार्दिक्यः परविवेश मरुद्गणम"
18,5,11,"सनत कुमारं परद्युम्नः परविवेश यथागतम
धृतराष्ट्रॊ धनेशस्य लॊकान पराप दुरासदान"
18,5,12,"धृतराष्ट्रेण सहिता गान्धारी च यशस्विनी
पत्नीभ्यां सहितः पाण्डुर महेन्द्र सदनं ययौ"
18,5,13,"विराटद्रुपदौ चॊभौ धृष्टकेतुश च पार्थिव
निशठाक्रूर साम्बाश च भानुः कम्पॊ विडूरथः"
18,5,14,"भूरिश्रवाः शलश चैव भूरिश च पृथिवीपतिः
उग्रसेनस तथा कंसॊ वसुदेवश च वीर्यवान"
18,5,15,"उत्तरश च सह भरात्रा शङ्खेन नरपुंगवः
विश्वेषां देवतानां ते विविशुर नरसत्तमाः"
18,5,16,"वर्चा नाम महातेजाः सॊमपुत्रः परतापवान
सॊ ऽभिमन्युर नृसिंहस्य फल्गुनस्य सुतॊ ऽभवत"
18,5,17,"स युद्ध्वा कषत्रधर्मेण यथा नान्यः पुमान कव चित
विवेश सॊमं धर्मात्मा कर्मणॊ ऽनते महारथः"
18,5,18,"आविवेश रविं कर्णः पितरं पुरुषर्षभ
दवापरं शकुनिः पराप धृष्टद्युम्नस तु पावकम"
18,5,19,"धृतराष्ट्रात्मजाः सर्वे यातुधाना बलॊत्कटाः
ऋद्धिमन्तॊ महात्मानः शस्त्रपूता दिवं गताः
धर्मम एवाविशत कषत्ता राजा चैव युधिष्ठिरः"
18,5,20,"अनन्तॊ भगवान देवः परविवेश रसातलम
पितामह नियॊगाद धि यॊ यॊगाद गाम अधारयत"
18,5,21,"षॊडश सत्रीसहस्राणि वासुदेव परिग्रहः
नयमज्जन्त सरस्वत्यां कालेन जनमेजय
ताश चाप्य अप्सरसॊ भूत्वा वासुदेवम उपागमन"
18,5,22,"हतास तस्मिन महायुद्धे ये वीरास तु महारथाः
घटॊत्कचादयः सर्वे देवान यक्षांश च भेजिरे"
18,5,23,"दुर्यॊधन सहायाश च राक्षसाः परिकीर्तिताः
पराप्तास ते करमशॊ राजन सर्वलॊकान अनुत्तमान"
18,5,24,"भवनं च महेन्द्रस्य कुबेरस्य च धीमतः
वरुणस्य तथा लॊकान विविशुः पुरुषर्षभाः"
18,5,25,"एतत ते सर्वम आख्यातं विस्तरेण महाद्युते
कुरूणां चरितं कृत्स्नं पाण्डवानां च भारत"
18,5,26,"[सूत]
एतच छरुत्वा दविजश्रेष्ठात स राजा जनमेजयः
विस्मितॊ ऽभवद अत्यर्थं यज्ञकर्मान्तरेष्व अथ"
18,5,27,"ततः समापयाम आसुः कर्म तत तस्य याजकाः
आस्तीकश चाभवत परीतः परिमॊक्ष्य भुजंगमान"
18,5,28,"ततॊ दविजातीन सर्वांस तान दक्षिणाभिर अतॊषयत
पूजिताश चापि ते राज्ञा ततॊ जग्मुर यथागतम"
18,5,29,"विसर्जयित्वा विप्रांस तान राजापि जनमेजयः
ततस तक्षशिलायाः स पुनर आयाद गजाह्वयम"
18,5,30,"एतत ते सर्वम आख्यातं वैशम्पायन कीर्तितम
वयासाज्ञया समाख्यातं सर्पसत्त्रे नृपस्य ह"
18,5,31,"पुण्यॊ ऽयम इतिहासाख्यः पवित्रं चेदम उत्तमम
कृष्णेन मुनिना विप्र नियतं सत्यवादिना"
18,5,32,"सर्वज्ञेन विधिज्ञेन धर्मज्ञानवता सता
अतीन्द्रियेण शुचिना तपसा भावितात्मना"
18,5,33,"ऐश्वर्ये वर्तता चैव सांख्ययॊगविदा तथा
नैकतन्त्र विबुद्धेन दृष्ट्वा दिव्येन चक्षुषा"
18,5,34,"कीर्तिं परथयता लॊके पाण्डवानां महात्मनाम
अन्येषां कषत्रियाणां च भूरि दरविण तेजसाम"
18,5,35,"य इदं शरावयेद विद्वान सदा पर्वणि पर्वणि
धूतपाप्मा जितस्वर्गॊ बरह्मभूयाय गच्छति"
18,5,36,"यश चेदं शरावयेच छराद्धे बराह्मणान पादम अन्ततः
अक्षय्यम अन्नपानं वै पितॄंस तस्यॊपतिष्ठते"
18,5,37,"अह्ना यद एनः कुरुते इन्द्रियैर मनसापि वा
महाभारतम आख्याय पश्चात संध्यां परमुच्यते"
18,5,38,"धर्मे चार्थे च कामे च मॊक्षे च भरतर्षभ
यद इहास्ति तद अन्यत्र यन नेहास्ति न तत कव चित"
18,5,39,"यजॊ नामेतिहासॊ ऽयं शरॊतव्यॊ भूतिम इच्छता
रज्ञा राजसुतैश चापि गर्भिण्या चैव यॊषिता"
