Book No,Chapter No,Paragraph No,Paragraph Text
16,2,5,"ते वै साम्बं पुरस्कृत्य भूषयित्वा सत्रियं यथा
अब्रुवन्न उपसंगम्य दैवदण्डनिपीडिताः"
16,2,6,"इयं सत्री पुत्र कामस्य बभ्रॊर अमिततेजसः
ऋषयः साधु जानीत किम इयं जनयिष्यति"
16,2,7,"इत्य उक्तास ते तदा राजन विप्रलम्भ परधर्षिताः
परत्यब्रुवंस तान मुनयॊ यत तच छृणु नराधिप"
16,2,8,"वृष्ण्यन्धकविनाशाय मुसलं घॊरम आयसम
वासुदेवस्य दायादाः साम्बॊ ऽयं जनयिष्यति"
16,2,9,"येन यूयं सुदुर्वृत्ता नृशंसा जातमन्यवः
उच्छेतारः कुलं कृत्स्नम ऋते राम जनार्दनौ"
16,2,10,"समुद्रं यास्यति शरीमांस तयक्त्वा देहं हलायुधः
जरा कृष्णं महात्मानं शयानं भुवि भेत्स्यति"
16,2,11,"इत्य अब्रुवन्त ते राजन परलब्धास तैर दुरात्मभिः
मुनयः करॊधरक्ताक्षाः समीक्ष्याथ परस्परम"
16,2,12,तथॊक्ता मुनयस ते तु ततः केशवम अभ्ययुः
16,2,13,"अथाब्रवीत तदा वृष्णीञ शरुत्वैवं मधुसूदनः
अन्तज्ञॊ मतिमांस तस्य भवितव्यं तथेति तान"
16,2,14,"एवम उक्त्वा हृषीकेशः परविवेश पुनर गृहान
कृतान्तम अन्यथा नैच्छत कर्तुं स जगतः परभुः"
16,2,15,"शवॊभूते ऽथ ततः साम्बॊ मुसालं तद असूत वै
वृष्ण्यन्धाक विनाशाय किंकरप्रतिमं महत"
16,2,16,"परसूतं शापजं घॊरं तच च राज्ञे नयवेदयन
विषण्णरूपस तद राजा सूक्ष्मं चूर्णम अकारयत"
16,2,17,"पराक्षिपन सागरे तच च पुरुषा राजशासनात
अघॊषयंश च नगरे वचनाद आहुकस्य च"
16,2,18,"अद्य परभृति सर्वेषु वृष्ण्यन्धकगृहेष्व इह
सुरासवॊ न कर्तव्यः सर्वैर नगरवासिभिः"
16,2,19,"यश च नॊ ऽविदितं कुर्यात पेयं कश चिन नरः कव चित
जीवन स शूलम आरॊहेत सवयं कृत्वा सबान्धवः"
16,2,20,"ततॊ राजभयात सर्वे नियमं चक्रिरे तदा
नराः शासनम आज्ञाय तस्य राज्ञॊ महात्मनः"
16,3,1,"[वै]
एवं परयतमानानां वृष्णीनाम अन्धकैः सह
कालॊ गृहाणि सार्वेणां परिचक्राम नित्यशः"
16,3,2,"करालॊ विकटॊ मुण्डः पुरुषः कृष्णपिङ्गलः
गृहाण्य अवेक्ष्य वृष्णीनां नादृश्यत पुनः कव चित"
16,3,3,"उत्पेदिरे महावाता दारुणाश चा दिने दिने
वृष्ण्यन्धकविनाशाय बहवॊ रॊमहर्षणाः"
16,3,4,"विवृद्धमूषका रथ्या विभिन्नमणिकास तथा
चीची कूचीति वाश्यन्त्यः सारिका वृष्णिवेश्मसु
नॊपशाम्यति शब्दश च स दिवारात्रम एव हि"
16,3,5,"अनुकुर्वन्न उलूकानां सारसा विरुतं तथा
अजाः शिवानां च रुतम अन्वकुर्वत भारत"
16,3,6,"पाण्डुरा रक्तपादाश च विहगाः कालचॊदिताः
वृष्ण्यन्धकानां गेहेषु कपॊता वयचरंस तदा"
16,3,7,"वयजायन्त खरा गॊषु करभाश्वतरीषु च
शुनीष्व अपि बिडालाश च मूषका नकुलीषु च"
16,3,8,"नापत्रपन्त पापानि कुर्वन्तॊ वृष्णयस तदा
पराद्विषन बराह्मणांश चापि पितॄन देवांस तथैव च"
16,3,9,"गुरूंश चाप्य अवमन्यन्त न तु राम जनार्दनौ
पत्न्यः पतीन वयुच्चरन्त पत्नीश च पतयस तथा"
16,3,10,"विभावसुः परज्वलितॊ वामं विपरिवर्तते
नीललॊहित माञ्जिष्ठा विसृजन्न अर्चिषः पृथक"
16,3,11,"उदयास्त मने नित्यं पुर्यां तस्यां दिवाकरः
वयदृश्यतासकृत पुम्भिः कबन्धैः परिवारितः"
16,3,12,"महानसेषु सिद्धे ऽनने संस्कृते ऽतीव भारत
आहार्यमाणे कृमयॊ वयदृश्यन्त नराधिप"
16,3,13,"पुण्याहे वाच्यमाने च जपत्सु च महात्मसु
अभिधावन्तः शरूयन्ते न चादृश्यत कश चन"
16,3,14,"परस्परं च नाक्षत्रं हन्यमानं पुनः पुनः
गरहैर अपश्यन सार्वे ते नात्मानस तु कथं चन"
16,3,15,"नदन्तं पाञ्चजन्यं च वृष्ण्यन्धकनिवेशने
समन्तत परत्यवाश्यन्त रासभा दारुणस्वराः"
16,3,16,"एवं पश्यन हृषीकेशः संप्राप्तं कालपर्ययम
तरयॊदश्याम अमावास्यां तान दृष्ट्वा पराब्रवीद इदम"
16,3,17,"चतुर्दशी पञ्चदशी कृतेयं राहुणा पुनः
तदा च भरते युद्धे पराप्ता चाद्य कषयाय नः"
16,3,18,"विमृशन्न एव कालं तं परिचिन्त्य जनार्दनः
मेने पराप्तं स षट्त्रिंशं वर्वं वै केशि सूदनः"
16,3,19,"पुत्रशॊकाभिसंतप्ता गान्धारी हतबान्धवा
यद अनुव्याजहारार्ता तद इदं समुपागतम"
16,3,20,"इदं च तद अनुप्राप्तम अब्रवीद यद युधिष्ठिरः
पुरा वयूठेष्व अनीकेषु दृष्ट्वॊत्पातान सुदारुणान"
16,3,21,"इत्य उक्त्वा वासुदेवस तु चिकीर्षन सत्यम एव तत
आज्ञापयाम आस तदा तीर्थयात्रम अरिंदम"
16,3,22,"अघॊषयन्त पुरुषास तत्र केशव शासनात
तीर्थयात्रा समुद्रे वः कार्येति पुरुषर्षभाः"
16,4,1,"[वै]
काली सत्री पाण्डुरैर दन्तैः परविश्य हसती निशि
सत्रियः सवप्नेषु मुष्णन्ती दवारकां परिधावति"
16,4,2,"अलंकाराश च छत्त्रं च धवजाश च कवचानि च
हरियमाणान्य अदृश्यन्त रक्षॊभिः सुभयानकैः"
16,4,3,"तच चाग्ग्नि दत्तं कृष्णस्य वज्रनाभम अयॊ मयम
दिवम आचक्रमे चक्रं वृष्णीनां पश्यतां तदा"
16,4,4,"युक्तं रथं दिव्यम आदित्यवर्णं; हयाहरन पश्यतॊ दारुकस्य
ते सागरस्यॊपरिष्ठाद अवर्तन; मनॊजवाश चतुरॊ वाजिमुख्याः"
16,4,5,"तालः सुपर्णश च महाध्वजौ तौ; सुपूजितौ राम जनार्दनाभ्याम
उच्चैर जह्रुर अप्सरसॊ दिवानिशं; वाचश चॊचुर गम्यतां तीर्थयात्रा"
16,4,6,"ततॊ जिगमिषन्तस ते वृष्ण्यन्धकमहारथाः
सान्तःपुरास तदा तीर्थयात्राम ऐच्छन नरर्षभाः"
16,4,7,"ततॊ भॊज्यं च भक्ष्यां च पेयं चान्धकवृष्णयः
बहु नानाविधं चक्रुर मद्यं मांसम अनेकशः"
16,4,8,"ततः सीधुषु सक्ताश च निर्यायुर नगराद बहिः
यानैर अश्वैर गजैश चैव शरीमन्तस तिग्मतेजसः"
16,4,9,"ततः परभासे नयवसन यथॊद्देशं यथा गृहम
परभूतभक्ष्यपेयस ते सदारा यादवास तदा"
16,4,10,"निविष्टांस तान निशम्याथ सांदुरान्ते स यॊगवित
जगामामन्त्र्य तान वीरान उद्धवॊ ऽरथविशारदः"
16,4,11,"तं परस्थितं महात्मानम अभिवाद्य कृताञ्जलिम
जानन विनाशं वृष्णीनां नैच्छद वारयितुं हरिः"
16,4,12,"ततः कालपरीतास ते वृष्ण्यन्धकमहारथाः
अपश्यन्न उद्धवं यान्तं तेजसावृत्य रॊदसी"
16,4,13,"बराह्मणार्थेषु यत सिद्धम अन्नं तेषां महात्मनाम
तद वानरेभ्यः परददुः सुरा गन्धसमन्वितम"
16,4,14,"ततस तूर्यशताकीर्णं नटनर्तक संकुलम
परावर्तत महापानं परभासे तिग्मतेजसाम"
16,4,15,"कृष्णस्य संनिधौ रामः सहितः कृतवर्मणा
अपिबद युयुधानश च गदॊ बभ्रुस तथैव च"
16,4,16,"ततः परिषदॊ मध्ये युयुधानॊ मदॊत्कटः
अब्रवीत कृतवर्माणम अवहस्यावमन्य च"
16,4,17,"कः कषत्रियॊ मन्यमानः सुप्तान हन्यान मृतान इव
न तन मृष्यन्ति हार्दिक्य यादवा यत तवया कृतम"
16,4,18,"इत्य उक्ते युयुधानेन पूजयाम आस तद वचः
परद्युम्नॊ रथिनां शरेष्ठॊ हार्दिक्यम अवमन्य च"
16,4,19,"ततः परमसंक्रुद्धः कृतवर्मा तम अब्रवीत
निर्दिशन्न इव सावज्ञं तदा सव्येन पाणिना"
16,4,20,"भूरिश्रवाश छिन्नबाहुर युद्धे परायगतस तवया
वधेन सुनृशंसेन कथं वीरेण पातितः"
16,4,21,"इति तस्या वचः शरुत्वा केशवः परवीरहा
तिर्यक सरॊषया दृष्ट्या वीक्षां चक्रे स मन्युमान"
16,4,22,"मणिः सयमन्तकश चैव यः स सत्राजितॊ ऽभवत
तां कथां समारयाम आस सात्यकिर मधुसूदनम"
16,4,23,"तच छरुत्वा केशवस्याङ्गम अगमद रुदती तदा
सत्यभामा परकुपिता कॊपयन्ती जनार्दनम"
16,4,24,"तत उत्थाय सक्रॊधः सात्यकिर वाक्यम अब्रवीत
पञ्चानां दरौपदेयानां धृष्टद्युम्न शिखण्डिनॊः"
16,4,25,"एष गच्छामि पदवीं सत्येन च तथा शपे
सौप्तिके ये च निहताः सुप्तानेन दुरात्मना"
16,4,26,"दरॊणपुत्र सहायेन पापेन कृतवर्मणा
समाप्तम आयुर अस्याद्य यशश चापि सुमध्यमे"
16,4,27,"इतीदम उक्त्वा खड्गेन केशवस्य समीपतः
अभिद्रुत्य शिरः करुद्धश चिच्छेद कृतवर्मणः"
16,4,28,"तथान्यान अपि निघ्नन्तं युयुधानं समन्ततः
अभ्यधावद धृषीकेशॊ विनिवारयिषुस तदा"
16,4,29,"एकीभूतास ततः सर्वे कालपर्याय चॊदिताः
भॊजान्धका महाराज शैनेयं पर्यवारयन"
16,4,30,"तान दृष्ट्वा पततस तूर्णम अभिक्रुद्धाञ जनार्दनः
न चुक्रॊध महातेजा जानन कालस्य पर्ययम"
16,4,31,"ते तु पानमदाविष्टाश चॊदिताश चैव मन्युना
युयुधानम अथाभ्यघ्नन्न उच्चिष्टैर भाजनैस तदा"
16,4,32,"हन्यमाने तु शैनेये करुद्धॊ रुक्मिणिनन्दनः
तदन्तरम उपाधावन मॊक्षयिष्यञ शिनेः सुतम"
16,4,33,"स भॊजैः सह संयुक्तः सात्यकिश चान्धकैः सह
बहुत्वान निहतौ तत्र उभौ कृष्णस्य पश्यतः"
16,4,34,"हतं दृष्ट्वा तु शैनेयं पुत्रं च यदुनन्दनः
एरकाणां तदा मुष्टिं कॊपाज जग्राह केशवः"
16,4,35,"तद अभून मुसलं घॊरं वज्रकल्पम अयॊ मयम
जघान तेन कृष्णस तान ये ऽसय परमुखतॊ ऽभवन"
16,4,36,"ततॊ ऽनधकाश च भॊजाश च शैनेया वृष्णयस तथा
जघ्नुर अन्यॊन्यम आक्रन्दे मुसलैः कालचॊदिताः"
16,4,37,"यस तेषाम एरकां कश चिज जग्राह रुषितॊ नृप
वज्रभूतेव सा राजन्न अदृश्यत तदा विभॊ"
16,4,38,"तृणं च मुसली भूतम अपि तत्र वयदृश्यत
बरह्मा दण्डकृतं सर्वम इति तद विद्धि पार्थिव"
16,4,39,"आविध्याविध्य ते राजन परक्षिपन्ति सम यत तृणम
तद वज्रभूतं मुसलं वयदृश्यन्त तदा दृढम"
16,4,40,"अवधीत पितरं पुत्रः पिता पुत्रं च भारत
मत्ताः परिपतन्ति सम पॊथयन्तः परस्परम"
16,4,41,"पतंगा इव चाग्नौ ते नयपतन कुकुरान्धकाः
नासीत पलायने बुद्धिर वध्यमानस्य कस्य चित"
16,4,42,"तं तु पश्यन महाबाहुर जानन कालस्य पर्ययम
मुसलं सामवष्टभ्य तस्थौ स मधुसूदनः"
16,4,43,"साम्बं च निहतं दृष्ट्वा चारुदेष्णं च माधवः
परद्युम्नं चानिरुद्धं च ततश चुक्रॊध भारत"
16,4,44,"गदं वीक्ष्य शयानं च भृशं कॊपसमन्वितः
स निःशेषं तदा चक्रे शार्ङ्गचक्रगदाधरः"
16,4,45,"तं निघ्नन्तं महातेजा बभ्रुः परपुरंजयः
दारुकश चैव दाशार्हम ऊचतुर यन निबॊध तत"
16,4,46,"भगवन संहृतं सर्वं तवया भूयिष्ठम अच्युत
रामस्य पदम अन्विच्छ तत्र गच्छाम यत्र सः"
16,5,1,"[वै]
ततॊ ययुर दारुकः केशवश च; बभ्रुश च रामस्य पदं पतन्तः
अथापश्यन रामम अनन्तवीर्यं; वृक्षे सथितं चिन्तयानं विविक्ते"
16,5,2,"ततः समासाद्य महानुभावः; कृष्णस तदा दारुकम अन्वशासत
गत्वा कुरूञ शीघ्रम इमं महान्तं; पार्थाय शंसस्व वधं यदूनाम"
16,5,3,"ततॊ ऽरजुनः कषिप्रम इहॊपयातु; शरुत्वा मृतान यादवान बरह्मशापात
इत्य एवम उक्तः सा ययौ रथेन; कुरूंस तदा दारुकॊ नष्टचेताः"
16,5,4,"ततॊ गते दारुके केशवॊ ऽथ; दृष्ट्वान्तिके बभ्रुम उवाच वाक्यम
सत्रियॊ भवान रक्षतु यातु शीघ्रं; नैता हिंस्युर दस्यवॊ वित्तलॊभात"
16,5,5,"सा परस्थितः केशवेनानुशिष्टॊ; मदातुरॊ जञातिवधार्दितश च
तं वै यान्तं संनिधौ केशवस्य; तवरन्तम एकं सहसैव बभ्रुम
बरह्मानुशप्तम अवधीन महद वै; कूटॊन्मुक्तं मुसलं लुब्धकस्य"
16,5,6,"ततॊ दृष्ट्वा निहतं बभ्रुम आह; कृष्णॊ वाक्यं भरातरम अग्रजं तु
इहैव तवं मां परतीक्षस्व राम; यावत सत्रियॊ जञातिवशाः करॊमि"
16,5,7,"ततः पुरीं दवारवतीं परविश्य; जनार्दनः पितरं पराह वाक्यम
सत्रियॊ भवान रक्षतु नः समग्रा; धनंजयस्यागमनं परतीक्षन
रामॊ वनान्ते परतिपालयन माम; आस्ते ऽदयाहं तेन समागमिष्ये"
16,5,8,"दृष्टं मयेदं निधनं यदूनां; राज्ञां च पूर्वं कुरुपुंगवानाम
नाहं विना यदुभिर यादवानां; पुरीम इमां दरष्टुम इहाद्य शक्तः"
16,5,9,"तपश चरिष्यामि निबॊध तन मे; रामेण सार्धं वनम अभ्युपेत्य
इतीदम उक्त्वा शिरसास्य पादौ; संस्पृश्य कृष्णस तवरितॊ जगाम"
16,5,10,"ततॊ महान निनदः परादुरासीत; सस्त्री कुमारस्य पुरस्य तस्य
अथाब्रवीत केशवः संनिवर्त्य; शब्दां शरुत्वा यॊषितां करॊशतीनाम"
16,5,11,"पुरीम इमाम एष्यति साव्य साची; स वॊ दुःखान मॊचयिता नराग्र्यः
ततॊ गत्वा केशवस तं ददर्श; रामं वने सथितम एकं विविक्ते"
16,5,12,"अथापश्यद यॊगयुक्तस्य तस्य; नागं मुखान निःसारन्तं महान्तम
शवेतं ययौ स ततः परेक्ष्यमाणॊ; महार्णवॊ येन महानुभावः"
16,5,13,"सहस्रशीर्षः पर्वताभॊगवर्ष्मा; रक्ताननः सवां तनुं तां विमुच्य
सम्यक च तं सागरः परत्यगृह्णान; नागदिव्याः सरितश चैव पुण्याः"
16,5,14,"कर्कॊटकॊ वसुकिस तक्षकश च; पृथुश्रवा वरुणः कुञ्जरश च
मिश्री शङ्खः कुमुदः पुण्डरीकस; तथा नागॊ धृतराष्ट्रॊ महात्मा"
16,5,15,"हरादः कराथः शितिकण्ठॊ ऽगरतेजास; तथा नागौ चक्रमन्दातिषाण्डौ
नागश्रेष्ठॊ दुर्मुखश चाम्बरीषः; सवयं राजा वरुणश चापि राजन
परत्युद्गम्य सवागतेनाभ्यनन्दंस; ते ऽपूजयंश चार्घ्य पाद्य करियाभिः"
16,5,16,"ततॊ गते भरातरि वासुदेवॊ; जानन सर्वा गतयॊ दिव्यदृष्टिः
वने शून्ये विचरंश चिन्तयानॊ; भूमौ ततः संविवेशाग्र्य तेजाः"
16,5,17,"सर्वं हि तेन पराक तदा वित्तम आसीद; गान्धार्या यद वाक्यम उक्तः स पूर्वम
दुर्वाससा पायसॊच्छिष्ट लिप्ते; यच चाप्य उक तच च सस्मार कृष्णः"
16,5,18,"स चिन्तयानॊ ऽनधकवृष्णिनाशं; कुरु कषयं चैव महानुभावः
मेने ततः संक्रमणस्य कालं; ततश चकारेन्द्रिय संनिरॊधम"
16,5,19,"स संनिरुद्धेन्द्रिय वान मनास तु; शिश्ये महायॊगम उपेत्य कृष्णः
जराथ तं देशम उपाजगाम; लुब्धस तदानीं मृगलिप्सुर उग्रः"
16,5,20,"स केशवं यॊगयुक्तं शयानं; मृगाशङ्की लुब्धकः सायकेन
जराविध्यत पादतले तवरावांस; तं चाभितस तज जिघृक्षुर जगाम
अथापश्यत पुरुषं यॊगयुक्तं; पीताम्बरं लुब्धकॊ ऽनेकबाहुम"
16,5,21,"मत्वात्मानम अपराधं स तस्य; जग्राह पादौ शिरसा चार्तरूपः
आश्वासयत तं महात्मा तदानीं; गच्छन्न ऊर्ध्वं रॊदसी वयाप्य लक्ष्म्या"
16,5,22,"दिवं पराप्तं वासवॊ ऽथाश्विनौ च; रुद्रादित्या वसवश चाथ विश्वे
परत्युद्ययुर मुनयश चापि सिद्धा; गन्धर्वमुख्याश च सहाप्सरॊभिः"
16,5,23,"ततॊ राजन भगवान उग्रतेजा; नारायणः परभवश चाव्ययश च
यॊगाचार्यॊ रॊदसी वयाप्य लक्ष्म्या; सथानं पराप सवं महात्माप्रमेयम"
16,5,24,"ततॊ देवैर ऋषिभिश चापि कृष्णः; समगतश चारणैश चैव राजन
गन्धर्वाग्र्यैर अप्सरॊभिर वराभिः; सिद्धैः साध्यैश चानतैः पूज्यमानः"
16,5,25,"ते वै देवाः परत्यनन्दन्त राजन; मुनिश्रेष्ठा वाग्भिर आनर्चुर ईशम
गन्धर्वाश चाप्य उपतस्थुः सतुवन्तः; परीत्या चैनं पुरुहूतॊ ऽभयनन्दत"
16,6,1,"[वै]
दारुकॊ ऽपि कुरून गत्वा दृष्ट्वा पार्थान महारथान
आचष्ट मौसाले वृष्णीन अन्यॊन्येनॊपसंहृतान"
16,6,2,"शरुत्वा विनष्टान वार्ष्णेयान सभॊजकुकुरान्धकान
पाण्डवाः शॊकसंतप्ता वित्रस्तमनसॊ ऽभवन"
16,6,3,"ततॊ ऽरजुनस तान आमन्त्र्य केशवस्य परियः सखा
परययौ मातुलं दरष्टुं नेदम अस्तीति चाब्रवीत"
16,6,4,"सा वृष्णिनिलयं गत्वा दारुकेण सह परभॊ
ददर्श दवारकां वीरॊ मृतनाथाम इव सत्रियम"
16,6,5,"याः सम ता लॊकनाथेन नाथवत्यः पुराभवन
तास तव अनाथास तदा नाथं पार्थं दृष्ट्वा विचुक्रुशुः"
16,6,6,"षॊडशस्त्रीसहस्राणि वासुदेव परिग्रहः
तासाम आसीन महान नादॊ दृष्ट्वैवार्जुनम आगतम"
16,6,7,"तास तु दृष्ट्वैव कौरव्यॊ बाष्पेण पिहितॊ ऽरजुनः
हीनाः कृष्णेन पुत्रैश च नाशकात सॊ ऽभिवीक्षितुम"
16,6,8,"तां स वृष्ण्यन्धकजलां हयमीनां रथॊडुपाम
वादित्ररथघॊषौघां वेश्म तीर्थमहाग्रहाम"
16,6,9,"रत्नशैवल संघाटां वज्रप्राकारमालिनीम
रथ्या सरॊतॊ जलावर्तां चत्वरस्तिमितह्रदाम"
16,6,10,"राम कृष्ण महाग्राहां दवारका सरितं तदा
कालपाशग्रहां घॊरां नदीं वैतरणीम इव"
16,6,11,"तां ददर्शार्जुनॊ धीमान विहीनां वृष्णिपुंगवैः
गतश्रियं निरानन्दां पद्मिनीं शिशिरे यथा"
16,6,12,"तां दृष्ट्वा दवारकां पार्थस ताश च कृष्णस्य यॊषितः
सस्वनं बाष्पम उत्सृज्य निपपात महीतले"
16,6,13,"सत्राजिती ततः सत्या रुक्मिणी च विशां पते
अभिपत्य पररुरुदुः परिवार्य धनंजयम"
16,6,14,"ततस ताः काञ्चने पीठे समुत्थायॊपवेश्य च
अब्रुवन्त्यॊ महात्मानं परिवार्यॊपतस्थिरे"
16,6,15,"ततः संस्तूय गॊविन्दं कथयित्वा च पाण्डवः
आश्वास्य ताः सत्रियश चापि मातुलं दरष्टुम अभ्यगात"
16,7,1,"[वै]
तं शयानं महात्मानं वीरम आनक दुन्दुभिम
पुत्रशॊकाभिसंतप्तं ददर्श कुरुपुंगवः"
16,7,2,"तस्याश्रु परिपूर्णाक्षॊ वयूढॊरस्कॊ महाभुजः
आर्तस्यार्ततरः पार्थः पादौ जग्राह भारत"
16,7,3,"समालिङ्ग्यार्जुनं वृद्धः स भुजाभ्यां महाभुजः
रुदन पुत्रान समरन सार्वान विललाप सुविह्वलः
भरातॄन पुत्रांश च पौत्रांश च दौहित्रांश च सखीन अपि"
16,7,4,"[वासु]
यैर जिता भूमिपालाश च दैत्याश च शतशॊ ऽरजुन
तान दृष्ट्वा नेह पश्यामि जीवाम्य अर्जुन दुर्मरः"
16,7,5,"यौ ताव अर्जुन शिष्यौ ते परियौ बहुमतौ सदा
तयॊर अपनयात पार्थ वृष्णयॊ निधनं गताः"
16,7,6,"यौ तौ वृष्णिप्रवीराणां दवाव एवातिरथौ मतौ
परद्युम्नॊ युयुधानश च कथयन कत्थसे च यौ"
16,7,7,"नित्यं तवं कुरुशार्दूल कृष्णश च मम पुत्रकः
ताव उभौ वृष्णिनाशस्य मुखम आस्तां धनंजय"
16,7,8,"न तु गर्हामि शैनेयं हार्दिक्यां चाहम अर्जुन
अक्रूरं रौक्मिणेयं च शापॊ हय एवात्र कारणम"
16,7,9,"केशिनं यस तु कंसं च विक्रम्य जगतः परभुः
विदेहाव अकरॊत पार्थ चैद्यं च बल गर्वितम"
16,7,10,"नैषादिम एकलव्यं च चक्रे कालिङ्गमागधान
गान्धारान काशिराजं च मरु भूमौ च पार्थिवान"
16,7,11,"पराच्यांश च दाक्षिणात्यंश च पार्वतीयांस तथा नृपान
सॊ ऽभयुपेक्षितवान एतम अनयं मधुसूदनः"
16,7,12,"ततः पुत्रांश च पौत्रांश च भरातॄन अथ सखीन अपि
शयानान निहतान दृष्ट्वा ततॊ माम अब्रवीद इदम"
16,7,13,"संप्राप्तॊ ऽदयायम अस्यन्तः कुलस्य पुरुषर्षभ
आगमिष्यति बीभत्सुर इमां दवरवतीं पुरीम"
16,7,14,"आख्येयं तस्य यद्वृत्तं वृष्णीनां वैशसं महत
स तु शरुत्वा महातेजा यदूनाम अनयं परभॊ
आगन्ता कषिप्रम एवेह न मे ऽतरास्ति विचारणा"
16,7,15,"यॊ ऽहं तम अर्जुनं विद्धि यॊ ऽरजुनः सॊ ऽहम एव तु
यद बरूयात तत तथा कार्यम इति बुध्यस्व माधव"
16,7,16,"स सत्रीषु पराप्तकालं वः पाण्डवॊ बालकेषु च
परतिपत्स्यति बीभत्सुर भवतश चौर्ध्व देहिकम"
16,7,17,"इमां च नगरीं सद्यः परतियाते धनंजये
पराकाराट्टाकलॊपेतां समुद्रः पलावयिष्यति"
16,7,18,"अहं हि देशे कस्मिंश चित पुण्ये नियमम आस्थितः
कालं कर्ता सद्य एव रामेण सह धीमता"
16,7,19,"एवम उक्त्वा हृषीकेशॊ माम अचिन्त्यपराक्रमः
हित्वा मां बालकैः सार्धं दिशं काम अप्य अगात परभुः"
16,7,20,"सॊ ऽहं तौ च महात्मानौ चिन्तयन भरातरौ तव
घॊरं जञातिवधं चैव न भुञ्जे शॊककर्शितः"
16,7,21,"न च भॊक्ष्ये न जीविष्ये दिष्ट्या पराप्तॊ ऽसि पाण्डव
यद उक्तं पार्थ कृष्णेन तत सर्वम अखिलं कुरु"
16,7,22,"एतत ते पार्थ राज्यं च सत्रियॊ रत्नानि चैव ह
इष्टान पराणान अहं हीमांस तयक्ष्यामि रिपुसूदन"
16,8,1,"[वै]
एवम उक्तः स बीभत्सुर मातुलेन परंतपः
दुर्मना दीनमनसं वसुदेवम उवाच ह"
16,8,2,"नाहं वृष्णिप्रवीरेण मधुभिश चैव मातुल
विहीनां पृथिवीं दरष्टुं शक्तश चिरम इह परभॊ"
16,8,3,"राजा च भीमसेनश च सहदेवश च पाण्डवः
नकुलॊ याज्ञसेनी च षड एकमनसॊ वयम"
16,8,4,"राज्ञः संक्रमणे चापि कालॊ ऽयं वर्तते धरुवम
तम इमं विद्धि संप्राप्तं कालं कालविदां वर"
16,8,5,"सर्वथा वृष्णिदारांस तु बालवृद्धांस तथैव च
नयिष्ये परिगृह्याहम इन्द्रप्रस्थम अरिंदम"
16,8,6,"इत्य उक्त्वा दारुकम इदं वाक्यम आह धनंजयः
अमात्यान वृष्णिवीराणां दरष्टुम इच्छामि माचिरम"
16,8,7,"इत्य एवम उक्त्वा वचनं सुधर्मां यादवीं सभाम
परविवेशार्जुनः शूरः शॊचमानॊ महारथान"
16,8,8,"तम आसनगतं तत्र सर्वाः परकृतयस तथा
बराह्मणा नैगमाश चैव परिवार्यॊपतस्थिरे"
16,8,9,"तान दीनमनसः सर्वान निभृतान गतचेतसः
उवाचेदं वचः पार्थः सवयं दीनतरस तदा"
