Book No,Chapter No,Paragraph No,Paragraph Text
2,2,2,"गमनाय मतिं चक्रे पितुर दर्शनलालसः
धर्मराजम अथामन्त्र्य पृथां च पृथुलॊचनः"
2,2,3,"ववन्दे चरणौ मूर्ध्ना जगद वन्द्यः पितृस्वसुः
स तया मूर्ध्न्य उपाघ्रातः परिष्वक्तश च केशवः"
2,2,4,"ददर्शानन्तरं कृष्णॊ भगिनीं सवां महायशाः
ताम उपेत्य हृषीकेशः परीत्या बाष्पसमन्वितः"
2,2,5,"अर्थ्यं तथ्यं हितं वाक्यं लघु युक्तम अनुत्तमम
उवाच भगवान भद्रां सुभद्रां भद्र भाषिणीम"
2,2,6,"तया सवजनगामीनि शरावितॊ वचनानि सः
संपूजितश चाप्य असकृच छिरसा चाभिवादितः"
2,2,7,"ताम अनुज्ञाप्य वार्ष्णेयः परतिनन्द्य च भामिनीम
ददर्शानन्तरं कृष्णां दौम्यं चापि जनार्दनः"
2,2,8,"ववन्दे च यथान्यायं धौम्यं पुरुषसत्तमः
दरौपदीं सान्त्वयित्वा च आमन्त्र्य च जनार्दनः"
2,2,9,"भरातॄन अभ्यगमद धीमान पार्थेन सहितॊ बली
भरातृभिः पञ्चभिः कृष्णॊ वृतः शक्र इवामरैः"
2,2,10,"अर्चयाम आस देवांश च दविजांश च यदुपुंगवः
माल्यजप्य नमः कारैर गन्धैर उच्चावचैर अपि
स कृत्वा सर्वकार्याणि परतस्थे तस्थुषां वरः"
2,2,11,"सवस्ति वाच्यार्हतॊ विप्रान दधि पात्रफलाक्षतैः
वसु परदाय च ततः परदक्षिणम अवर्तत"
2,2,12,"काञ्चनं रथम आस्थाय तार्क्ष्य केतनम आशुगम
गदा चक्रासिशार्ङ्गाद्यैर आयुधैश च समन्वितम"
2,2,13,"तिथाव अथ च नक्षत्रे मुहूर्ते च गुणान्विते
परययौ पुण्डरीकाक्षः सैन्यसुग्रीव वाहनः"
2,2,14,"अन्वारुरॊह चाप्य एनं परेम्णा राजा युधिष्ठिरः
अपास्य चास्य यन्तारं दारुकं यन्तृसत्तमम
अभीषून संप्रजग्राह सवयं कुरुपतिस तदा"
2,2,15,"उपारुह्यार्जुनश चापि चामरव्यजनं सितम
रुक्मदण्डं बृहन मूर्ध्नि दुधावाभिप्रदक्षिणम"
2,2,16,"तथैव भीमसेनॊ ऽपि यमाभ्यां सहितॊ वशी
पृष्ठतॊ ऽनुययौ कृष्णम ऋत्विक पौरजनैर वृतः"
2,2,17,"स तथा भरातृभिः सार्धं केशवः परवीरहा
अनुगम्यमानः शुशुभे शिष्यैर इव गुरुः परियैः"
2,2,18,"पार्थम आमन्त्र्य गॊविन्दः परिष्वज्य च पीडितम
युधिष्ठिरं पूजयित्वा भीमसेनं यमौ तथा"
2,2,19,"परिष्वक्तॊ भृशं ताभ्यां यमाभ्याम अभिवादितः
ततस तैः संविदं कृत्वा यथावन मधुसूदनः"
2,2,20,"निवर्तयित्वा च तदा पाण्डवान सपदानुगान
सवां पुरीं परययौ कृष्णः पुरंदर इवापरः"
2,2,21,"लॊचनैर अनुजग्मुस ते तम आदृष्टि पथात तदा
मनॊभिर अनुजग्मुस ते कृष्णं परीतिसमन्वयात"
2,2,22,"अतृप्त मनसाम एव तेषां केशव दर्शने
कषिप्रम अन्तर्दधे शौरिश चक्षुषां परियदर्शनः"
2,2,23,"अकामा इव पार्थास ते गॊविन्द गतमानसाः
निवृत्यॊपययुः सर्वे सवपुरं पुरुषर्षभाः
सयन्दनेनाथ कृष्णॊ ऽपि समये दवारकाम अगात"
2,3,1,"[व]
अथाब्रवीन मयः पार्थम अर्जुनं जयतां वरम
आपृच्छे तवां गमिष्यामि कषिप्रम एष्यामि चाप्य अहम"
2,3,2,"उत्तरेण तु कैलासं मैनाकं पर्वतं परति
यक्ष्यमाणेषु सर्वेषु दानवेषु तदा मया
कृतं मणिमयं भाण्डं रम्यं बिन्दुसरः परति"
2,3,3,"सभायां सत्यसंधस्य यद आसीद वृषपर्वणः
आगमिष्यामि तद्गृह्य यदि तिष्ठति भारत"
2,3,4,"ततः सभां करिष्यामि पाण्डवाय यशॊ विने
मनः परह्लादिनीं चित्रां सर्वरत्र विभूषिताम"
2,3,5,"अस्ति बिन्दुसरस्य एव गदा शरेष्ठा कुरूद्वह
निहिता यौवनाश्वेन राज्ञा हत्वा रणे रिपून
सुवर्णबिन्दुभिश चित्रा गुर्वी भारसहा दृढा"
2,3,6,"सा वै शतसहस्रस्य संमिता सर्वघातिनी
अनुरूपा च भीमस्य गाण्डीवं भवतॊ यथा"
2,3,7,"वारुणश च महाशङ्खॊ देवदत्तः सुघॊषवान
सर्वम एतत परदास्यामि भवते नात्र संशयः
इत्य उक्त्वा सॊ ऽसुरः पार्थं पराग उदीचीम अगाद दिशम"
2,3,8,"उत्तरेण तु कैलासं मैनाकं पर्वतं परति
हिरण्यशृङ्गॊ भगवान महामणिमयॊ गिरिः"
2,3,9,"रम्यं बिन्दुसरॊ नाम यत्र राजा भगीरथः
दृष्ट्वा भागीरथीं गङ्गाम उवास बहुलाः समाः"
2,3,10,"यत्रेष्ट्वा सर्वभूतानाम ईश्वरेण महात्मना
आहृताः करतवॊ मुख्याः शतं भरतसत्तम"
2,3,11,"यत्र यूपा मणिमयाश चित्याश चापि हिरन मयाः
शॊभार्थं विहितास तत्र न तु दृष्टान्ततः कृताः"
2,3,12,"यत्रेष्ट्वा स गतः सिद्धिं सहस्राक्षः शचीपतिः
यत्र भूतपतिः सृष्ट्वा सर्वलॊकान सनातनः
उपास्यते तिग्मतेजा वृतॊ भूतैः सहस्रशः"
2,3,13,"नरनारायणौ बरह्मा यमः सथाणुश च पञ्चमः
उपासते यत्र सत्रं सहस्रयुगपर्यये"
2,3,14,"यत्रेष्टं वासुदेवेन सर्वैर वर्षसहस्रकैः
शरद्दधानेन सततं शिष्टसंप्रतिपत्तये"
2,3,15,"सुवर्णमालिनॊ यूपाश चित्याश चाप्य अति भास्वराः
ददौ यत्र सहस्राणि परयुतानि च केशवः"
2,3,16,"तत्र गत्वा स जग्राह गदां शङ्खं च भारत
सफाटिकं च सभा दरव्यं यद आसीद वृषपर्वणः
किंकरैः सह रक्षॊभिर अगृह्णात सर्वम एव तत"
2,3,17,"तद आहृत्य तु तां चक्रे सॊ ऽसुरॊ ऽपरतिमां सभाम
विश्रुतां तरिषु लॊकेषु दिव्यां मणिमयीं शुभाम"
2,3,18,"गदां च भीमसेनाय परवरां परददौ तदा
देवदत्तं च पार्थाय ददौ शङ्खम अनुत्तमम"
2,3,19,"सभा तु सा महाराज शातकुम्भमय दरुमा
दश किष्कु सहस्राणि समन्ताद आयताभवत"
2,3,20,"यथा वह्नेर यथार्कस्य सॊमस्य च यथैव सा
भराजमाना तथा दिव्या बभार परमं वपुः"
2,3,21,"परतिघ्नतीव परभया परभाम अर्कस्य भास्वराम
परबभौ जवलमानेव दिव्या दिव्येन वर्चसा"
2,3,22,"नगमेघप्रतीकाशा दिवम आवृत्य विष्ठिता
आयता विपुला शलक्ष्णा विपाप्मा विगतक्लमा"
2,3,23,"उत्तमद्रव्यसंपन्ना मणिप्राकारमालिनी
बहुरत्ना बहुधना सुकृता विश्वकर्मणा"
2,3,24,"न दाशार्ही सुधर्मा वा बरह्मणॊ वापि तादृशी
आसीद रूपेण संपन्ना यां चक्रे ऽपरतिमां मयः"
2,3,25,"तां सम तत्र मयेनॊक्ता रक्षन्ति च वहन्ति च
सभाम अष्टौ सहस्राणि किंकरा नाम राक्षसाः"
2,3,26,"अन्तरिक्षचरा घॊरा महाकाया महाबलाः
रक्ताक्षाः पिङ्गलाक्षाश च शुक्तिकर्णाः परहारिणः"
2,3,27,"तस्यां सभायां नलिनीं चकाराप्रतिमां मयः
वैडूर्य पत्रविततां मणिनाल मयाम्बुजाम"
2,3,28,"पद्मसौगन्धिक वतीं नानाद्विज गणायुताम
पुष्पितैः पङ्कजैश चित्रां कूर्ममत्स्यैश च शॊभिताम"
2,3,29,"सूपतीर्थाम अकलुषां सर्वर्तुसलिलां शुभाम
मारुतेनैव चॊद्धूतैर मुक्ता बिन्दुभिर आचिताम"
2,3,30,"मणिरत्नचितां तां तु के चिद अभ्येत्य पार्थिवाः
दृष्ट्वापि नाभ्यजानन्त ते ऽजञानात परपतन्त्य उत"
2,3,31,"तां सभाम अभितॊ नित्यं पुष्पवन्तॊ महाद्रुमाः
आसन नानाविधा नीलाः शीतच छाया मनॊरमाः"
2,3,32,"काननानि सुगन्धीनि पुष्करिण्यश च सर्वशः
हंसकारण्डव युताश चक्रवाकॊपशॊभिताः"
2,3,33,"जलजानां च माल्यानां सथलजानां च सर्वशः
मारुतॊ गन्धम आदाय पाण्डवान सम निषेवते"
2,3,34,"ईदृशीं तां सभां कृत्वा मासैः परि चतुर्दशैः
निष्ठितां धर्मराजाय मयॊ राज्ञे नयवेदयत"
2,4,1,"[व]
ततः परवेशनं चक्रे तस्यां राजा युधिष्ठिरः
अयुतं भॊजयाम आस बराह्मणानां नराधिपः"
2,4,2,"घृतपायसेन मधुना भक्ष्यैर मूलफलैस तथा
अहतैश चैव वासॊभिर माल्यैर उच्चावचैर अपि"
2,4,3,"ददौ तेभ्यः सहस्राणि गवां परत्येकशः परभुः
पुण्याहघॊषस तत्रासीद दिवस्पृग इव भारत"
2,4,4,"वादित्रैर विविधैर गीतैर गन्धैर उच्चावचैर अपि
पूजयित्वा कुरुश्रेष्ठॊ दैवतानि निवेश्य च"
2,4,5,"तत्र मल्ला नटा झल्लाः सूता वैतालिकास तथा
उपतस्थुर महात्मानं सप्तरात्रं युधिष्ठिरम"
2,4,6,"तथा स कृत्वा पूजां तां भरातृभिः सह पाण्डवः
तस्यां सभायां रम्यायां रेमे शक्रॊ यथा दिवि"
2,4,7,"सभायाम ऋषयस तस्यां पाण्डवैः सह आसते
आसां चक्रुर नरेन्द्राश च नानादेशसमागताः"
2,4,8,"असितॊ देवलः सत्यः सर्पमाली महाशिराः
अर्वावसुः सुमित्रश च मैत्रेयः शुनकॊ बलिः"
2,4,9,"बकॊ दाल्भ्यः सथूलशिराः कृष्णद्वैपायनः शुकः
सुमन्तुर जैमिनिः पैलॊ वयास शिष्यास तथा वयम"
2,4,10,"तित्तिरिर याज्ञवल्क्यश च ससुतॊ लॊमहर्षणः
अप्सु हॊम्यश च धौम्यश च आणी माण्डव्य कौशिकौ"
2,4,11,"दामॊष्णीषस तरैवणिश च पर्णादॊ घटजानुकः
मौञ्जायनॊ वायुभक्षः पाराशर्यश च सारिकौ"
2,4,12,"बलवाकः शिनी वाकः सत्यपालः कृतश्रमः
जातू कर्णः शिखावांश च सुबलः पारिजातकः"
2,4,13,"पर्वतश च महाभागॊ मार्कण्डेयस तथा मुनिः
पवित्रपाणिः सावर्णिर भालुकिर गालवस तथा"
2,4,14,"जङ्घा बन्धुश च रैभ्यश च कॊपवेगश्रवा भृगुः
हरि बभ्रुश च कौण्डिन्यॊ बभ्रु माली सनातनः"
2,4,15,"कक्षीवान औशिजश चैव नाचिकेतॊ ऽथ गौतमः
पैङ्गॊ वराहः शुनकः शाण्डिल्यश च महातपाः
कर्करॊ वेणुजङ्घश च कलापः कठ एव च"
2,4,16,"मुनयॊ धर्मसहिता धृतात्मानॊ जितेन्द्रियाः
एते चान्ये च बहवॊ वेदवेदाङ्गपारगाः"
2,4,17,"उपासते महात्मानं सभायाम ऋषिसत्तमाः
कथयन्तः कथाः पुण्या धर्मज्ञाः शुचयॊ ऽमलाः"
2,4,18,"तथैव कषत्रिय शरेष्ठा धर्मराजम उपासते
शरीमान महात्मा धर्मात्मा मुञ्ज केतुर विवर्धनः"
2,4,19,"संग्रामजिद दुर्मुखश च उग्रसेनश च वीर्यवान
कक्षसेनः कषितिपतिः कषेमकश चापराजितः
काम्बॊजराजः कमलः कम्पनश च महाबलः"
2,4,20,"सततं कम्पयाम आस यवनान एक एव यः
यथासुरान कालकेयान देवॊ वज्रधरस तथा"
2,4,21,"जटासुरॊ मद्रकान्तश च राजा; कुन्तिः कुणिन्दश च किरात राजः
तथाङ्गवङ्गौ सह पुण्ड्रकेण; पाण्ड्यॊड्र राजौ सह चान्ध्रकेण"
2,4,22,"किरात राजः सुमना यवनाधिपतिस तथा
चाणूरॊ देवरातश च भॊजॊ भीम रथश च यः"
2,4,23,"शरुतायुधश च कालिङ्गॊ जयत्सेनश च मागधः
सुशर्मा चेकितानश च सुरथॊ ऽमित्रकर्षणः"
2,4,24,"केतुमान वसु दानश च वैदेहॊ ऽथ कृतक्षणः
सुधर्मा चानिरुद्धश च शरुतायुश च महाबलः"
2,4,25,"अनूप राजॊ दुर्धर्षः कषेमजिच च सुदक्षिणः
शिशुपालः सहसुतः करूषाधिपतिस तथा"
2,4,26,"वृष्णीनां चैव दुर्धर्षाः कुमारा देवरूपिणः
आहुकॊ वि पृथुश चैव गदः सारण एव च"
2,4,27,"अक्रूरः कृतवर्मा च सात्यकिश च शिनेः सुतः
भीष्मकॊ ऽथाहृतिश चैव दयुमत सेनश च वीर्यवान
केकयाश च महेष्वासा यज्ञसेनश च सौमकिः"
2,4,28,"अर्जुनं चापि संश्रित्य राजपुत्रा महाबलाः
अशिक्षन्त धनुर्वेदं रौरवाजिनवाससः"
2,4,29,"तत्रैव शिक्षिता राजन कुमारा वृष्णिनन्दनाः
रौक्मिणेयश च साम्बश च युयुधानश च सात्यकिः"
2,4,30,"एते चान्ये च बहवॊ राजानः पृथिवीपते
धनंजय सखा चात्र नित्यम आस्ते सम तुम्बुरुः"
2,4,31,"चित्रसेनः सहामात्यॊ गन्धर्वाप्सरसस तथा
गीतवादित्रकुशलाः शम्या तालविशारदाः"
2,4,32,"परमाणे ऽथ लयस्थाने किंनराः कृतनिश्रमाः
संचॊदितास तुम्बुरुणा गन्धर्वाः सहिता जगुः"
2,4,33,"गायन्ति दिव्यतानैस ते यथान्यायं मनस्विनः
पाण्डुपुत्रान ऋषींश चैव रमयन्त उपासते"
2,4,34,"तस्यां सभायाम आसीनाः सुव्रताः सत्यसंगराः
दिवीव देवा बरह्माणं युधिष्ठिरम उपासते"
2,5,1,"[व]
तत्र तत्रॊपविष्टेषु पाण्डवेषु महात्मसु
महत्सु चॊपविष्टेषु गन्धर्वेषु च भारत"
2,5,2,"लॊकान अनुचरन सर्वान आगमत तां सभाम ऋषिः
नारदः सुमहातेजा ऋषिभिः सहितस तदा"
2,5,3,"पारिजातेन राजेन्द्र रैवतेन च धीमता
सुमुखेन च सौम्येन देवर्षिर अमितद्युतिः
सभास्थान पाण्डवान दरष्टुं परीयमाणॊ मनॊजवः"
2,5,4,"तम आगतम ऋषिं दृष्ट्वा नारदं सर्वधर्मवित
सहसा पाण्डवश्रेष्ठः परत्युत्थायानुजैः सह
अभ्यवादयत परीत्या विनयावनतस तदा"
2,5,5,"तद अर्हम आसनं तस्मै संप्रदाय यथाविधि
अर्चयाम आस रत्नैश च सर्वकामैश च धर्मवित"
2,5,6,"सॊ ऽरचितः पाण्डवैः सर्वैर महर्षिर वेदपारगः
धर्मकामार्थ संयुक्तं पप्रच्छेदं युधिष्ठिरम"
2,5,7,"[न]
कच चिद अर्थाश च कल्पन्ते धर्मे च रमते मनः
सुखानि चानुभूयन्ते मनश च न विहन्यते"
2,5,8,"कच चिद आचरितां पूर्वैर नरदेव पिता महैः
वर्तसे वृत्तिम अक्षीणां धर्मार्थसहितां नृषु"
2,5,9,"कच चिद अर्थेन वा धर्मं धर्मेणार्थम अथापि वा
उभौ वा परीतिसारेण न कामेन परबाधसे"
2,5,10,"कच चिद अर्थं च धर्मं च कामं च जयतां वर
विभज्य काले कालज्ञ सदा वरद सेवसे"
2,5,11,"कच चिद राजगुणैः षड्भिः सप्तॊपायांस तथानघ
बलाबलं तथा सम्यक चतुर्दश परीक्षसे"
2,5,12,"कच चिद आत्मानम अन्वीक्ष्य परांश च जयतां वर
तथा संधाय कर्माणि अष्टौ भारत सेवसे"
2,5,13,"कच चित परकृतयः षट ते न लुप्ता भरतर्षभ
आढ्यास तथाव्यसनिनः सवनुरक्ताश च सर्वशः"
2,5,14,"कच चिन न तर्कैर दूतैर वा ये चाप्य अपरिशङ्किताः
तवत्तॊ वा तव वामात्यैर भिद्यते जातु मन्त्रितम"
2,5,15,"कच चित संधिं यथाकालं विग्रहं चॊपसेवसे
कच चिद वृत्तिम उदासीने मध्यमे चानुवर्तसे"
2,5,16,"कच चिद आत्मसमा बुद्ध्या शुचयॊ जीवितक्षमाः
कुलीनाश चानुरक्ताश च कृतास ते वीर मन्त्रिणः"
2,5,17,"विजयॊ मन्त्रमूलॊ हि राज्ञां भवति भारत
सुसंवृतॊ मन्त्रधनैर अमात्यैः शास्त्रकॊविदैः"
2,5,18,"कच चिन निद्रावशं नैषि कच चित काले विबुध्यसे
कच चिच चापररात्रेषु चिन्तयस्य अर्थम अर्थवित"
2,5,19,"कच चिन मन्त्रयसे नैकः कच चिन न बहुभिः सह
कच चित ते मन्त्रितॊ मन्त्रॊ न राष्ट्रम अनुधावति"
2,5,20,"कच चिद अर्थान विनिश्चित्य लघुमूलान महॊदयान
कषिप्रम आरभसे कर्तुं न विघ्नयसि तादृशान"
2,5,21,"कच चिन न सर्वे कर्मान्ताः परॊक्षास ते विशङ्किताः
सर्वे वा पुनर उत्सृष्टाः संसृष्टं हय अत्र कारणम"
2,5,22,"कच चिद राजन कृतान्य एव कृतप्रायानि वा पुनः
विदुस ते वीरकर्माणि नानवाप्तानि कानि चित"
2,5,23,"कच चित कारणिकाः सर्वे सर्वशास्त्रेषु कॊविदाः
कारयन्ति कुमारांश च यॊधमुख्यांश च सर्वशः"
2,5,24,"कच चित सहस्रैर मूर्खाणाम एकं करीणासि पण्डितम
पण्डितॊ हय अर्थकृच्छ्रेषु कुर्यान निःश्रेयसं परम"
2,5,25,"कच चिद दुर्गाणि सर्वाणि धनधान्यायुधॊदकैः
यन्त्रैश च परिपूर्णानि तथा शिल्पिधनुर्धरैः"
2,5,26,"एकॊ ऽपय अमात्यॊ मेधावी शूरॊ दान्तॊ विचक्षणः
राजानं राजपुत्रं वा परापयेन महतीं शरियम"
2,5,27,"कच चिद अष्टा दशान्येषु सवपक्षे दश पञ्च च
तरिभिस तरिभिर अविज्ञातैर वेत्सि तीर्थानि चारकैः"
2,5,28,"कच चिद दविषाम अविदितः परतियत्तश च सर्वदा
नित्ययुक्तॊ रिपून सर्वान वीक्षसे रिपुसूदन"
2,5,29,"कच चिद विनयसंपन्नः कुलपुत्रॊ बहुश्रुतः
अनसूयुर अनुप्रष्टा सत्कृतस ते पुरॊहितः"
2,5,30,"कच चिद अग्निषु ते युक्तॊ विधिज्ञॊ मतिमान ऋजुः
हुतं च हॊष्यमानं च काले वेदयते सदा"
2,5,31,"कच चिद अङ्गेषु निष्णातॊ जयॊतिषां परतिपादकः
उत्पातेषु च सर्वेषु दैवज्ञः कुशलस तव"
2,5,32,"कच चिन मुख्या महत्स्व एव मध्यमेषु च मध्यमाः
जघन्याश च जघन्येषु भृत्याः कर्मसु यॊजिताः"
2,5,33,"अमात्यान उपधातीतान पितृपैतामहाञ शुचीन
शरेष्ठाञ शरेष्ठेषु कच चित तवं नियॊजयसि कर्मसु"
2,5,34,"कच चिन नॊग्रेण दण्डेन भृशम उद्वेजित परजाः
राष्ट्रं तवानुशासन्ति मन्त्रिणॊ भरतर्षभ"
2,5,35,"कच चित तवां नावजानन्ति याजकाः पतितं यथा
उग्रप्रतिग्रहीतारं कामयानम इव सत्रियः"
2,5,36,"कच चिद धृष्टश च शूरश च मतिमान धृतिमाञ शुचिः
कुलीनश चानुरक्तश च दक्षः सेनापतिस तव"
2,5,37,"कच चिद बलस्य ते मुख्याः सर्वे युद्धविशारदाः
दृष्टापदाना विक्रान्तास तवया सत्कृत्य मानिताः"
2,5,38,"कच चिद बलस्य भक्तं च वेतनं च यथॊचितम
संप्राप्तकालं दातव्यं ददासि न विकर्षसि"
2,5,39,"कालातिक्रमणाद धयेते भक्त वेतनयॊर भृताः
भर्तुः कुप्यन्ति दौर्गत्यात सॊ ऽनर्थः सुमहान समृतः"
2,5,40,"कच चित सर्वे ऽनुरक्तास तवां कुलपुत्राः परधानतः
कच चित पराणांस तवार्थेषु संत्यजन्ति सदा युधि"
2,5,41,"कच चिन नैकॊ बहून अर्थान सर्वशः साम्परायिकान
अनुशास्सि यथाकामं कामात्मा शासनातिगः"
2,5,42,"कच चित पुरुषकारेण पुरुषः कर्मशॊभयन
लभते मानम अधिकं भूयॊ वा भक्त वेतनम"
2,5,43,"कच चिद विद्याविनीतांश च नराञ जञानविशारदान
यथार्हं गुणतश चैव दानेनाभ्यवपद्यसे"
2,5,44,"कच चिद दारान मनुष्याणां तवार्थे मृत्युम एयुषाम
वयसनं चाभ्युपेतानां बिभर्षि भरतर्षभ"
2,5,45,"कच चिद भयाद उपनतं कलीबं वा रिपुम आगतम
युद्धे वा विजितं पार्थ पुत्रवत परिरक्षसि"
2,5,46,"कच चित तवम एव सर्वस्याः पृथिव्याः पृथिवीपते
समश च नाभिशङ्क्यश च यथा माता यथा पिता"
2,5,47,"कच चिद वयसनिनं शत्रुं निशम्य भरतर्षभ
अभियासि जवेनैव समीक्ष्य तरिविधं बलम"
2,5,48,"पार्ष्णिमूलं च विज्ञाय वयवसायं पराजयम
बलस्य च महाराज दत्त्वा वेतनम अग्रतः"
2,5,49,"कच चिच च बलमुख्येभ्यः परराष्ट्रे परंतप
उपच्छन्नानि रत्नानि परयच्छसि यथार्हतः"
2,5,50,"कच चिद आत्मानम एवाग्रे विजित्य विजितेन्द्रियः
पराञ जिगीषसे पार्थ परमत्तान अजितेन्द्रियान"
2,5,51,"कच चित ते यास्यतः शत्रून पूर्वं यान्ति सवनुष्ठिताः
सामं दानं च भेदश च दण्डश च विधिवद गुणाः"
2,5,52,"कच चिन मूलं दृढं कृत्वा यात्रां यासि विशां पते
तांश च विक्रमसे जेतुं जित्वा च परिरक्षसि"
2,5,53,"कच चिद अष्टाङ्गसंयुक्ता चतुर्विध बला चमूः
बलमुख्यैः सुनीता ते दविषतां परतिबाधनी"
2,5,54,"कच चिल लवं च मुष्टिं च परराष्ट्रे परंतप
अविहाय महाराज विहंसि समरे रिपून"
2,5,55,"कच चित सवपरराष्ट्रेषु बहवॊ ऽधिकृतास तव
अर्थान समनुतिष्ठन्ति रक्षन्ति च परस्परम"
2,5,56,"कच चिद अभ्यवहार्याणि गात्रसंस्पर्शकानि च
घरेयाणि च महाराज रक्षन्त्य अनुमतास तव"
2,5,57,"कच चित कॊशं च कॊष्ट्थं च वाहनं दवारम आयुधम
आयश च कृतकल्याणैस तव भक्तैर अनुष्ठितः"
2,5,58,"कच चिद आभ्यन्तरेभ्यश च बाह्येभ्यश च विशां पते
रक्षस्य आत्मानम एवाग्रे तांश च सवेभ्यॊ मिथश च तान"
2,5,59,"कच चिन न पाने दयूते वा करीडासु परमदासु च
परतिजानन्ति पूर्वाह्णे वययं वयसनजं तव"
2,5,60,"कच चिद आयस्य चार्धेन चतुर्भागेन वा पुनः
पादभागैस तरिभिर वापि वययः संशॊध्यते तव"
2,5,61,"कच चिज जञातीन गुरून वृद्धान वणिजः शिल्पिनः शरितान
अभीक्ष्णम अनुगृह्णासि धनधान्येन दुर्गतान"
2,5,62,"कच चिद आयव्यये युक्ताः सर्वे गणक लेखकाः
अनुतिष्ठन्ति पूर्वाह्णे नित्यम आयव्ययं तव"
2,5,63,"कच चिद अर्थेषु संप्रौढान हितकामान अनुप्रियान
नापकर्षसि कर्मभ्यः पूर्वम अप्राप्य किल्बिषम"
2,5,64,"कच चिद विदित्वा पुरुषान उत्तमाधममध्यमान
तवं कर्मस्व अनुरूपेषु नियॊजयसि भारत"
2,5,65,"कच चिन न लुब्धाश चौरा वा वैरिणॊ वा विशां पते
अप्राप्तव्यवहारा वा तव कर्मस्व अनुष्ठिताः"
2,5,66,"कच चिन न लुब्धैश चौरैर वा कुमारैः सत्री बलेन वा
तवया वा पीड्यते राष्ट्रं कच चित पुष्टाः कृषी वलाः"
2,5,67,"कच चिद राष्ट्रे तडागानि पूर्णानि च महान्ति च
भागशॊ विनिविष्टानि न कृषिर देव मातृका"
2,5,68,"कच चिद बीजं च भक्तं च कर्षकायावसीदते
परतिकं च शतं वृद्ध्या ददास्य ऋणम अनुग्रहम"
2,5,69,"कच चित सवनुष्ठिता तात वार्त्ता ते साधुभिर जनैः
वार्त्तायां संश्रितस तात लॊकॊ ऽयं सुखम एधते"
2,5,70,"कच चिच छुचिकृतः पराज्ञाः पञ्च पञ्च सवनुष्ठिताः
कषेमं कुर्वन्ति संहत्य राजञ जनपदे तव"
