Book No,Chapter No,Paragraph No,Paragraph Text
3,2,21,"वयाधेर अनिष्ट संस्पर्शाच छरमाद इष्टविवर्जनात
दुःखं चतुर्भिर शारीरं कारणैः संप्रवर्तते"
3,2,22,"तद आशु परतिकाराच च सततं चाविचिन्तनात
आधिव्याधिप्रशमनं करियायॊगद्वयेन तु"
3,2,23,"मतिमन्तॊ हय अतॊ वैद्याः शमं पराग एव कुर्वते
मानसस्य परियाख्यानैः संभॊगॊपनयैर नृणाम"
3,2,24,"मानसेन हि दुःखेन शरीरम उपतप्यते
अयः पिण्डेन तप्तेन कुम्ब्भ संस्थाम इवॊदकम"
3,2,25,"मानसं शमयेत तस्माज जञानेनागिम इवाम्बुना
परशान्ते मानसे दुःखे शारीरम उपशाम्यति"
3,2,26,"मनसॊ दुःखमूलं तु सनेह इत्य उपलभ्यते
सनेहात तु सज्जते जन्तुर दुःखयॊगम उपैति च"
3,2,27,"सनेहमूलानि दुःखानि सनेहजानि भयानि च
शॊकहर्षौ तथायासः सर्वं सनेहात परवर्तते"
3,2,28,"सनेहत करण रागश च परजज्ञे वैषयस तथा
अश्रेयस्काव उभाव एतौ पूर्वस तत्र गुरुः समृतः"
3,2,29,"कॊटराग्निर यथाशेषं समूलं पादपं दहेत
धर्मार्थिनं तथाल्पॊ ऽपि रागदॊषॊ विनाशयेत"
3,2,30,"विप्रयॊगे न तु तयागी दॊषदर्शी समागमात
विरागं भजते जन्तुर निर्वैरॊ निष्परिग्रहः"
3,2,31,"तस्मात सनेहं सवपक्षेभ्यॊ मित्रेभ्यॊ धनसंचयात
सवशरीरसमुत्थं तु जञानेन विनिवर्तयेत"
3,2,32,"जञानान्वितेषु मुख्येषु शास्त्रज्ञेषु कृतात्मसु
न तेषु सज्जते सनेहः पद्मपत्रेष्व इवॊदकम"
3,2,33,"रागाभिभूतः पुरुषः कामेन परिकृष्यते
इच्छा संजायते तस्य ततस तृष्णा परवर्तते"
3,2,34,"तृष्णा हि सर्वपापिष्ठा नित्यॊद्वेग करी नृणाम
अधर्मबहुला चैव घॊरा पापानुबन्धिनी"
3,2,35,"या दुस्त्यजा दुर्मतिभिर या न जीर्यति जीर्यतः
यॊ ऽसौ पराणान्तिकॊ रॊगस तां तृष्णां तयजतः सुखम"
3,2,36,"अनाद्य अन्ता तु सा तृष्णा अन्तर देहगता नृणाम
विनाशयति संभूता अयॊनिज इवानलः"
3,2,37,"यथैधः सवसमुत्थेन वह्निना नाशम ऋच्छति
तथाकृतात्मा लॊभेन सहजेन विनश्यति"
3,2,38,"राजतः सलिलाद अग्नेश चॊरतः सवजनाद अपि
भयम अर्थवतां नित्यं मृत्यॊः पराणभृताम इव"
3,2,39,"यथा हय आमिषम आकाशे पक्षिभिः शवापदैर भुवि
भक्ष्यते सलिले मत्स्यैस तथा सर्वेण वित्तवान"
3,2,40,"अर्थ एव हि केषां चिद अनर्थॊ भविता नृणाम
अर्थश्रेयसि चासक्तॊ न शरेयॊ विन्दते नरः
तस्माद अर्थागमाः सर्वे मनॊ मॊहविवर्धनाः"
3,2,41,"कार्पण्यं दर्पमानौ च भयम उद्वेग एव च
अर्थजानि विदुः पराज्ञा दुःखान्य एतानि देहिनाम"
3,2,42,"अर्थस्यॊपार्जने दुःखं पालने च कषये तथा
नाशे दुःखं वयये दुःखं घनन्ति चैवार्थ कारणात"
3,2,43,"अर्था दुःखं परित्यक्तुं पालिताश चापि ते ऽसुखाः
दुःखेन चाधिगम्यन्ते तेषां नाशं न चिन्तयेत"
3,2,44,"असंतॊष परा मूढाः संतॊषं यान्ति पण्डिताः
अन्तॊ नास्ति पिपासायाः संतॊषः परमं सुखम"
3,2,45,"तस्मात संतॊषम एवेह धनं पश्यन्ति पण्डिताः
अनित्यं यौवनं रूपं जीवितं दरव्यसंचयः
ऐश्वर्यं परिय संवासॊ गृध्येद एषु न पण्डितः"
3,2,46,"तयजेत संचयांस तस्मात तज्जं कलेशं सहेत कः
न हि संचयवान कश चिद दृश्यते निरुपद्रवः"
3,2,47,"अतश च धर्मिभिः पुम्भिर अनीहार्थः परशस्यते
परक्षालनाद धि पङ्कस्य दूराद अस्पर्शनं वरम"
3,2,48,"युधिष्ठिरैवम अर्थेषु न सपृहां कर्तुम अर्हसि
धर्मेण यदि ते कार्यं विमुक्तेच्छॊ भवार्थतः"
3,2,49,"[य]
नार्थॊपभॊग लिप्सार्थम इयम अर्थेप्सुता मम
भरणार्थं तु विप्राणां बरह्मन काङ्क्षे न लॊभतः"
3,2,50,"कथं हय अस्मद्विधॊ बरह्मन वर्तमानॊ गृहाश्रमे
भरणं पालनं चापि न कुर्याद अनुयायिनाम"
3,2,51,"संविभागॊ हि भूतानां सर्वेषाम एव शिष्यते
तथैवॊपचमानेभ्यः परदेयं गृहमेधिना"
3,2,52,"तृणानि भूमिर उदकं वाक चतुर्थी च सूनृता
सताम एतानि गेहेषु नॊच्छिद्यन्ते कदा चन"
3,2,53,"देयम आर्तस्य शयनं सथितश्रान्तस्य चासनम
तृषितस्य च पानीयं कषुधितस्य च भॊजनम"
3,2,54,"चक्षुर अद्यान मनॊ दद्याद वाचं दद्याच च सूनृताम
परत्युद्गम्याभिगमनं कुर्यान नयायेन चार्चनम"
3,2,55,"अघि हॊत्रम अनड्वांश च जञातयॊ ऽतिथिबान्धवाः
पुत्रदारभृताश चैव निर्दहेयुर अपूजिताः"
3,2,56,"नात्मार्थं पाचयेद अन्नं न वृथा घातयेत पशून
न च तत सवयम अश्नीयाद विधिवद यन न निर्वपेत"
3,2,57,"शवभ्यश च शवपचेभ्यश च वयॊभ्यश चावपेद भुवि
वैश्वदेवं हि नामैतत सायंप्रातर विधीयते"
3,2,58,"विघसाशी भवेत तस्मान नित्यं चामृतभॊजनः
विघसं भृत्यशेषं तु यज्ञशेषं तथामृतम"
3,2,59,"एतां यॊ वर्तते वृत्तिं वर्तमानॊ गृहाश्रमे
तस्य धर्मं परं पराहुः कथं वा विप्र मन्यसे"
3,2,60,"[ष]
अहॊ बत महत कष्टं विपरीतम इदं जगत
येनापत्रपते साधुर असाधुस तेन तुष्यति"
3,2,61,"शिश्नॊदर कृते ऽपराज्ञः करॊति विघसं बहु
मॊहरागसमाक्रान्त इन्द्रियार्थ वशानुगः"
3,2,62,"हरियते बुध्यमानॊ ऽपि नरॊ हारिभिर इन्द्रियैः
विमूढसंज्ञॊ दुष्टाश्वैर उद्भ्रान्तैर इव सारथिः"
3,2,63,"षडिन्द्रियाणि विषयं समागच्छन्ति वै यदा
तदा परादुर्भवत्य एषां पूर्वसंकल्पजं मनः"
3,2,64,"मनॊ यस्येन्द्रिय गरामविषयं परति चॊदितम
तस्यौत्सुक्यं संभवति परवृत्तिश चॊपजायते"
3,2,65,"ततः संकल्पवीर्येण कामेन विषयेषुभिः
विद्धः पतति लॊभाग्नौ जयॊतिर लॊभात पतंगवत"
3,2,66,"ततॊ विहारैर आहारैर मॊहितश च विशां पते
महामॊहमुखे मग्ने नात्मानम अवबुध्यते"
3,2,67,"एवं पतति संसारे तासु तास्व इह यॊनिषु
अविद्या कर्म तृष्णाभिर भराम्यमाणॊ ऽथ चक्रवत"
3,2,68,"बरह्मादिषु तृणान्तेषु हूतेषु परिवर्तते
जले भुवि तथाकाशे जायमानः पुनः पुनः"
3,2,69,"अबुधानां गतिस तव एषा बुधानाम अपि मे शृणु
ये धर्मे शरेयसि रता विमॊक्षरतयॊ जनाः"
3,2,70,"यद इदं वेद वचनं कुरु कर्म तयजेति च
तस्माद धर्मान इमान सर्वान नाभिमानात समाचरेत"
3,2,71,"इज्याध्ययन दानानि तपः सत्यं कषमा दमः
अलॊभ इति मार्गॊ ऽयं धर्मस्याष्ट विधः समृतः"
3,2,72,"तत्र पूर्वश चतुर्वर्गः पितृयानपथे सथितः
कर्तव्यम इति यत कार्यं नाभिमानात समाचरेत"
3,2,73,"उत्तरॊ देव यानस तु सद्भिर आचरितः सदा
अष्टाङ्गेनैव मार्गेण विशुद्धात्मा समाचरेत"
3,2,74,"सम्यक संकल्पसंबन्धात सम्यक चेन्द्रियनिग्रहात
सम्यग वरतविशेषाच च सम्यक च गुरु सेवनात"
3,2,75,"सम्यग आहारयॊगाच च सम्यक चाध्ययनागमात
सम्यक कर्मॊपसंन्यासात सम्यक चित्तनिरॊधनात
एवं कर्माणि कुर्वन्ति संसारविजिगीषवः"
3,2,76,"रागद्वेषविनिर्मुक्ता ऐश्वर्यं देवता गताः
रुद्राः साध्यास तथादित्या वसवॊ ऽथाश्विनाव अपि
यॊगैश्वर्येण संयुक्ता धारयन्ति परजा इमाः"
3,2,77,"तथा तवम अपि कौन्तेय शमम आस्थाय पुष्कलम
तपसा सिद्धिम अन्विच्छ यॊगसिद्धिं च भारत"
3,2,78,"पितृमातृमयी सिद्धिः पराप्ता कर्ममयी च ते
तपसा सिद्धिम अन्विच्छ कुर्वते तद अनुग्रहात"
3,2,79,"सिद्धा हि यद यद इच्छन्ति कुर्वते तद अनुग्रहात
तस्मात तपः समास्थाय कुरुष्वात्म मनॊरथम"
3,3,1,"[व]
शौनकेनैवम उक्तस तु कुन्तीपुत्रॊ युधिष्ठिरः
पुरॊहितम उपागम्य भरातृमध्ये ऽबरवीद इदम"
3,3,2,"परस्थितं मानुयान्तीमे बराह्मणा वेदपारगाः
न चास्मि पालने शक्तॊ बहुदुःखसमन्वितः"
3,3,3,"परित्यक्तुं न शक्नॊमि दानशक्तिश च नास्ति मे
कथम अत्र मया कार्यं भगवांस तद बरवीतु मे"
3,3,4,"मुहूर्तम इव स धयात्वा धर्मेणान्विष्य तां गतिम
युधिष्ठिरम उवाचेदं धौम्यॊ धर्मभृतां वरः"
3,3,5,"पुरा सृष्टनि भूतानि पीड्यन्ते कषुधया भृशम
ततॊ ऽनुकम्पया तेषां सविता सवपिता इव"
3,3,6,"गत्वॊत्तरायणं तेजॊ रसान उद्धृत्य रश्मिभिः
दक्षिणायनम आवृत्तॊ महीं निविशते रविः"
3,3,7,"कषेत्रभूते ततस तस्मिन्न ओषधीर ओषधी पतिः
दिवस तेजः समुद्धृत्य जनयाम आस वारिणा"
3,3,8,"निषिक्तश चन्द्र तेजॊभिः सूयते भूगतॊ रविः
ओषध्यः षड्रसा मेध्यास तदन्नं पराणिनां भुवि"
3,3,9,"एवं भानुमयं हय अन्नं भूतानां पराणधारणम
पितैष सर्वभूतानां तस्मात तं शरणं वरज"
3,3,10,"राजानॊ हि महात्मानॊ यॊनिकर्म विशॊधिताः
उद्धरन्ति परजाः सर्वास तप आस्थाय पुष्कलम"
3,3,11,"भीमेन कार्तवीर्येण वैन्येन नहुषेण च
तपॊयॊगसमाधिस्थैर उद्धृता हय आपदः परजाः"
3,3,12,"तथा तवम अपि धर्मात्मन कर्मणा च विशॊधितः
तप आस्थाय धर्मेण दविजातीन भर भारत"
3,3,13,"एवम उक्तस तु धौम्येन तत कालसदृशं वचः
धर्मराजॊ विशुद्धात्मा तप आतिष्ठद उत्तमम"
3,3,14,"पुष्पॊपहारैर बलिभिर अर्चयित्वा दिवाकरम
यॊगम आस्थाय धर्मात्मा वायुभक्षॊ जितेन्द्रियः
गाङ्गेयं वार्य उपस्पृष्य पराणायामेन तस्थिवान"
3,3,15,"[ज]
कथं कुरूणाम ऋषभः स तु राजा युधिष्ठिरः
विप्रार्थम आराधितवान सूर्यम अद्भुतविक्रमम"
3,3,16,"[व]
शृणुष्वावहितॊ राजञ शुचिर भूत्वा समाहितः
कषणं च कुरु राजेन्द्र सर्वं वक्ष्याम्य अशेषतः"
3,3,17,"धौम्येन तु यथ परॊक्तं पार्थाय सुमहात्मने
नाम्नाम अष्ट शतं पुण्यं तच छृणुष्व महामते"
3,3,18,"सूर्यॊ ऽरयमा भगस तवष्टा पूषार्कः सविता रविः
गभस्तिमान अजः कालॊ मृत्युर धाता परभा करः"
3,3,19,"पृथिव्य आपश च तेजश च खं वायुश च परायणम
सॊमॊ बृहस्पतिः शुक्रॊ बुधॊ ऽङगारक एव च"
3,3,20,"इन्द्रॊ विवस्व्वान दीप्तांशुः शुचिः शौरिः शनैश्चरः
बरह्मा विष्णुश च रुद्रश च सकन्दॊ वैश्वरणॊ यमः"
3,3,21,"वैद्युतॊ जाठरश चागिर ऐन्धनस तेजसां पतिः
धर्मध्वजॊ वेद कर्ता वेदाङ्गॊ वेद वाहनः"
3,3,22,"कृतं तरेता दवापरश च कलिः सर्वामराश्रयः
कला काष्ठा मुहुर्ताश च पक्षा मासा ऋतुस तथा"
3,3,23,"संवत्सरकरॊ ऽशवत्थः कालचक्रॊ विभावसुः
पुरुषः शाश्वतॊ यॊगी वयक्ताव्यक्तः सनातनः"
3,3,24,"लॊकाध्यक्षः परजाध्यक्षॊ विश्वकर्मा तमॊनुदः
वरुणः सागरॊ ऽंशुश च जीमूतॊ जीवनॊ ऽरिहा"
3,3,25,"भूताश्रयॊ भूतपतिः सर्वभूतनिषेवितः
मणिः सुवर्णॊ भूतादिः कामदः सर्वतॊ मुखः"
3,3,26,"जयॊ विशालॊ वरदः शीघ्रगः पराणधारणः
धन्वन्तरिर धूमकेतुर आदिदेवॊ ऽदितेः सुतः"
3,3,27,"दवादशात्मारविन्दाक्षः पिता माता पितामहः
सवर्गद्वारं परजा दवारं मॊक्षद्वारं तरिविष्टपम"
3,3,28,"देहकर्ता परशान्तात्मा विश्वात्मा विश्वतॊमुखः
चराचरात्मा सूक्ष्मात्मा मैत्रेण वपुषान्वितः"
3,3,29,"एतद वै कीर्तनीयस्य सूर्यस्यैव महात्मनः
नाम्नाम अष्ट शतं पुण्यं शक्रेणॊक्तं महात्मना"
3,3,30,"शक्राच च नारदः पराप्तॊ धौम्यश च तदनन्तरम
धौम्याद युधिष्ठिरः पराप्य सर्वान कामान अवाप्तवान"
3,3,31,"सुरपितृगणयक्षसेवितं; हय असुरनिशाचरसिद्धवन्दितम
वरकनकहुताशनप्रभं; तवम अपि मनस्य अभिधेहि भास्करम"
3,3,32,"सूर्यॊदये यस तु समाहितः पठेत; सपुत्रलाभं धनरत्नसंचयान
लभेत जातिस्मरतां सदा नरः; समृतिं च मेधां च स विन्दते पराम"
3,3,33,"इमं सतवं देववरस्य यॊ नरः; परकीर्तयेच छुचि सुमनाः समाहितः
स मुच्यते शॊकदवाग्निसागराल; लभेत कामान मनसा यथेप्सितान"
3,4,1,"[व]
ततॊ दिवाकरः परीतॊ दर्शयाम आस पाण्डवम
दीप्यमानः सववपुषा जवलन्न इव हुताशनः"
3,4,2,"यत ते ऽभिलषितं राजन सर्वम एतद अवाप्स्यसि
अहम अन्नं परदास्यामि सप्त पञ्च च ते समाः"
3,4,3,"फलमूलामिषं शाकं संस्कृतं यन महानसे
चतुर्विधं तदन्नाद्यम अक्षय्यं ते भविष्यति
धनं च विविधं तुभ्यम इत्य उक्त्वान्तरधीयत"
3,4,4,"लब्ध्वा वरं तु कौन्तेयॊ जलाद उत्तीर्य धर्मवित
जग्राह पादौ धौम्यस्य भरातॄंश चास्वजताच्युतः"
3,4,5,"दरौपद्या सह संगम्य पश्यमानॊ ऽभययात परभुः
महानसे तदान्नं तु साधयाम आस पाण्डवः"
3,4,6,"संस्कृतं परसवं याति वन्यम अन्नं चतुर्विधम
अक्षय्यं वर्धते चान्नं तेन भॊजयते दविजान"
3,4,7,"भुक्तवत्सु च विप्रेषु भॊजयित्वानुजान अपि
शेषं विघस संज्ञं तु पश्चाद भुङ्क्ते युधिष्ठिरः
युधिष्ठिरं भॊजयित्वा शेषम अश्नाति पार्षती"
3,4,8,"एवं दिवाकरात पराप्य दिवाकरसमद्युतिः
कामान मनॊ ऽभिलषितान बराह्मणेभ्यॊ ददौ परभुः"
3,4,9,"पुरॊहित पुरॊगाश च तिथि नक्षत्रपर्वसु
यज्ञियार्थः परवर्तन्ते विधिमन्त्रप्रमाणतः"
3,4,10,"ततः कृतस्वस्त्ययना धौम्येन सह पाण्डवाः
दविजसंघैः परिवृताः परययुः काम्यकं वनम"
3,5,1,"[व]
वनं परविष्टेष्व अथ पाण्डवेषु; परज्ञा चक्षुस तप्यमानॊ ऽमबिकेयः
धर्मात्मानं विदुरम अगाध बुद्धिं; सुखासीनॊ वाक्यम उवाच राजा"
3,5,2,"परज्ञा च ते भार्गवस्येव शुद्धा; धर्मं च तवं परमं वेत्थ सूक्ष्मम
समश च तवं संमतः कौरवाणां; पथ्यं चैषां मम चैव बरवीहि"
3,5,3,"एवंगते विदुर यद अद्य कार्यं; पौराश चेमे कथम अस्मान भजेरन
ते चाप्य अस्मान नॊद्धरेयुः समूलान; न कामये तांश च विनश्यमाना"
3,5,4,"[वि]
तरिगर्तॊ ऽयं धर्ममूलॊ नरेन्द्र; राज्यं चेदं धर्ममूलं वदन्ति
धर्मे राजन वर्तमानः सवशक्त्या; पुत्रान सर्वान पाहि कुन्तीसुतांश च"
3,5,5,"स वै धर्मॊ विप्रलुप्तः सभायां; पापात्मभिः सौबलेय परधानैः
आहूय कुन्तीसुतम अक्षवत्यां; पराजैषीत सत्यसंधं सुतस ते"
3,5,6,"एतस्य ते दुष्प्रणीतस्य राजञ; शेषस्याहं परिपश्याम्य उपायम
यथा पुत्रस तव कौरव्य पापान; मुक्तॊ लॊके परतितिष्ठेत साधु"
3,5,7,"तद वै सर्वं पाण्डुपुत्रा लभन्तां; यत तद राजन्न अतिसृष्टं तवयासीत
एष धर्मः परमॊ यत सवकेन; राजा तुष्येन अन परस्वेषु गृध्येत"
3,5,8,"एतत कार्यं तव सर्वप्रधानं; तेषां तुष्टिः शकुनेश चावमानः
एवं शेषं यदि पुत्रेषु ते सयाद; एतद राजंस तवरमाणः कुरुष्व"
