Book No,Chapter No,Paragraph No,Paragraph Text
9,1,47,"ततॊ दीर्घेण कालेन विदुरं वाक्यम अब्रवीत
धृतराष्ट्रॊ नरव्याघ्रॊ मुह्यमानॊ मुहुर मुहुः"
9,1,48,"गच्छन्तु यॊषितः सर्वा गान्धारी च यशस्विनी
तथेमे सुहृदः सर्वे भरश्यते मे मनॊ भृशम"
9,1,49,"एवम उक्तस ततः कषत्ता ताः सत्रियॊ भरतर्षभ
विसर्जयाम आस शनैर वेपमानः पुनः पुनः"
9,1,50,"निश्चक्रमुस ततः सर्वास ताः सत्रियॊ भरतर्षभ
सुहृदश च ततः सर्वे दृष्ट्वा राजानम आतुरम"
9,1,51,"ततॊ नरपतिं तत्र लब्धसंज्ञं परंतप
अवेक्ष्य संजयॊ दीनॊ रॊदमानं भृशातुरम"
9,1,52,"पराञ्जलिर निःश्वसन्तं च तं नरेन्द्रं मुहुर मुहुः
समाश्वासयत कषत्ता वचसा मधुरेण ह"
9,2,1,"[वै]
विसृष्टास्व अथ नारीषु धृतराष्ट्रॊ ऽमबिका सुतः
विललाप महाराज दुःखाद दुःखतरं गतः"
9,2,2,"सधूमम इव निःश्वस्य करौ धुन्वन पुनः पुनः
विचिन्त्य च महाराज ततॊ वचनम अब्रवीत"
9,2,3,"अहॊ बत महद दुःखं यद अहं पाण्डवान रणे
कषेमिणश चाव्ययांश चैव तवत्तः सूत शृणॊमि वै"
9,2,4,"वज्रसार मयं नूनं हृदयं सुदृढं मम
यच छरुत्वा निहतान पुत्रान दीर्यते न सहस्रधा"
9,2,5,"इन्तयित्वा वचस तेषां बाल करीडां च संजय
अद्य शरुत्वा हतान पुत्रान भृशं मे दीर्यते मनः"
9,2,6,"अन्धत्वाद यदि तेषां तु न मे रूपनिदर्शनम
पुत्रस्नेह कृता परीतिर नित्यम एतेषु धारिता"
9,2,7,"बालभावम अतिक्रान्तान यौवनस्थांश च तान अहम
मध्यप्राप्तांस तथा शरुत्वा हृष्ट आसं तथानघ"
9,2,8,"तान अद्य निहतन शरुत्वा हृतैश्वर्यान हृतौजसः
न लभे वै कव चिच छान्तिं पुत्राधिभिर अभिप्लुतः"
9,2,9,"एह्य एहि पुत्र राजेन्द्र ममानाथस्य सांप्रतम
तवया हीनॊ महाबाहॊ कां नु यास्याम्य अहं गतिम"
9,2,10,"गतिर भूत्वा महाराज जञातीनां सुहृदां तथा
अन्धं वृद्धं च मां वीर विहाय कव नु गच्छसि"
9,2,11,"सा कृपा सा च ते परीतिः सा च राजन सुमानिता
कथं विनिहतः पार्थैः संयुगेष्व अपराजितः"
9,2,12,"कथं तवं पृथिवीपालान भुक्त्वा ताथ समागतान
शेषे विनिहतॊ भूमौ पराकृतः कुनृपॊ यथा"
9,2,13,"कॊ नु माम उत्थितं काल्ये तात तातेति वक्ष्यति
महाराजेति सततं लॊकनाथेति चासकृत"
9,2,14,"परिष्वज्य च मां कण्ठे सनेहेनाक्लिन्न लॊचनः
अनुशाधीति कौरव्य तत साधु वद मे वचः"
9,2,15,"ननु नामाहम अश्रौषं वचनं तव पुत्रक
भूयसी मम पृथ्वीयं यथा पार्थस्य नॊ तथा"
9,2,16,"भगदत्तः कृपः शल्य आवन्त्यॊ ऽथ जयद्रथः
भूरिश्रवाः सॊमदत्तॊ महाराजॊ ऽथ बाह्लिकः"
9,2,17,"अश्वत्थामा च भॊजश च मागधश च महाबलः
बृहद्बलश च काशीशः शकुनिश चापि सौबलः"
9,2,18,"मलेच्छाश च बहुसाहस्राः शकाश च यवनैः सह
सुदक्षिणश च काम्बॊजस तरिगर्ताधिपतिस तथा"
9,2,19,"भीष्मः पितामहश चैव भारद्वाजॊ ऽथ गौतमः
शरुतायुश चाच्युतायुश च शतायुश चापि वीर्यवान"
9,2,20,"जलसंधॊ ऽथार्श्यशृङ्गी राक्षसश चाप्य अलायुधः
अलम्बुसॊ महाबाहुः सुबाहुश च महारथः"
9,2,21,"एते चान्ये च बहवॊ राजानॊ राजसत्तम
मदर्थम उद्यताः सर्वे पराणांस तयक्त्वा रणे परभॊ"
9,2,22,"येषां मध्ये सथितॊ युद्धे भरातृभिः परिवारितः
यॊधयिष्याम्य अहं पार्थान पाञ्चालांश चैव सर्वशः"
9,2,23,"चेदींश च नृपशार्दूल दरौपदेयांश च संयुगे
सात्यकिं कुन्तिभॊजं च राक्षसं च घटॊत्कचम"
9,2,24,"एकॊ ऽपय एषां महाराज समर्थः संनिवारणे
समरे पाण्डवेयानां संक्रुद्धॊ हय अभिधावताम
किं पुनः सहिता वीराः कृतवैराश च पाण्डवैः"
9,2,25,"अथ वा सर्व एवैते पाण्डवस्यानुयायिभिः
यॊत्स्यन्ति सह राजैन्द्र हनिष्यन्ति च तान मृधे"
9,2,26,"कर्णस तव एकॊ मया सार्धं निहनिष्यति पाण्डवान
ततॊ नृपतयॊ वीराः सथास्यन्ति मम शासने"
9,2,27,"यश च तेषां परणेता वै वासुदेवॊ महाबलः
न स संनह्यते राजन्न इति माम अब्रवीद वचः"
9,2,28,"तस्याहं वदतः सूत बहुशॊ मम संनिधौ
युक्तितॊ हय अनुपश्यामि निहतान पाण्डवान मृधे"
9,2,29,"तेषां मध्ये सथिता यत्र हन्यन्ते मम पुत्रकाः
वयायच्छमानाः समरे किम अन्यद भागधेयतः"
9,2,30,"भीष्मश च निहतॊ यत्र लॊकनाथः परतापवान
शिखण्डिनं समासाद्य मृगेन्द्र इव जम्बुकम"
9,2,31,"दरॊणश च बराह्मणॊ यत्र सार्व शस्त्रास्त्रपारगः
निहतः पाण्डवैः संख्ये किम अन्यद भागधेयतः"
9,2,32,"भूरि शवरा हतॊ यत्र सॊमदत्तश च साम्युगे
बाह्लीकश च महाराज किम अन्याद भग धेयतः"
9,2,33,"सुदक्षिणॊ हतॊ यत्र जलसंधश च कौरवः
शरुतायुश चाच्युतायुश च किम अन्यद भागधेयतः"
9,2,34,"बृहद्बलॊ हतॊ यत्र मगधश च महाबलः
आवन्त्यॊ निहतॊ यत्र तरिगर्तश च जनाधिपः
संशप्तकाश च बहवः किम अन्यद भागधेयतः"
9,2,35,"अलम्बुसस तथा राजन राक्षासश चाप्य अलायुधः
आर्श्यशृङ्गश च निहतः किम अन्यद भागधेयतः"
9,2,36,"नारायणा हता यत्र गॊपाला युद्धदुर्मदाः
मलेच्छाश च बहुसाहस्राः किम अन्यद भागधेयतः"
9,2,37,"शकुनिः सौबलॊ यत्र कैतव्यश च महाबलः
निहतः सबलॊ वीरः किम अन्यद भागधेयतः"
9,2,38,"राजानॊ राजपुत्राश च शूराः परिघबाहवः
निहता बहवॊ यत्र किम अन्यद भागधेयतः"
9,2,39,"नानादेशसमावृत्ताः कषत्रिया यत्र संजय
निहताः समरे सर्वे किम अन्यद भागधेयतः"
9,2,40,"पुत्राश च मे विनिहताः पौत्राश चैव महाबलाः
वयस्या भरातरश चैव किम अन्यद भागधेयतः"
9,2,41,"भागधेय समायुक्तॊ धरुवम उत्पद्यते नरः
यश च भाग्यसमायुक्तः स शुभं पराप्नुयान नरः"
9,2,42,"अहं वियुक्तः सवैर भाग्यैः पुत्रैश चैवेह संजय
कथम अद्य भविष्यामि वृद्धः शत्रुवशं गतः"
9,2,43,"नान्यद अत्र परं मन्ये वनवासाद ऋते परभॊ
सॊ ऽहं वनं गमिष्यामि निर्बन्धुर जञातिसंक्षये"
9,2,44,"न हि मे ऽनयद भवेच छरेयॊ वनाभ्युपगमाद ऋते
इमाम अवस्थां पराप्तस्य लूनपक्षस्य संजय"
9,2,45,"दुर्यॊधनॊ हतॊ यत्र शल्यश च निहतॊ युधि
दुःशासनॊ विशस्तश च विकर्णश च महाबलः"
9,2,46,"कथं हि भीमसेनस्य शरॊष्ये ऽहं शब्दम उत्तमम
एकेन समरे येन हतं पुत्रशतं मम"
9,2,47,"असकृद वदतस तस्य दुर्यॊधन वधेन च
दुःखशॊकाभिसंतप्तॊ न शरॊष्ये परुषा गिरः"
9,2,48,"एवं स शॊकसंतप्तः पार्थिवॊ हतबान्धवः
मुहुर मुहुर मुह्यमानः पुत्राधिभिर अभिप्लुतः"
9,2,49,"विलप्य सुचिरं कालं धृतराष्ट्रॊ ऽमबिका सुतः
दीर्घम उष्णं च निःश्वस्य चिन्तयित्वा पराभवम"
9,2,50,"दुःखेन महता राजा संतप्तॊ भरतर्षभ
पुनर्गावल्गणिं सूतं पर्यपृच्छद यथातथम"
9,2,51,"भीष्मद्रॊणौ हतौ शरुत्वा सूतपुत्रं च पातितम
सेनापतिं परणेतारं किम अकुर्वत मामकाः"
9,2,52,"यं यं सेना परणेतारं युधि कुर्वन्ति मामकाः
अचिरेणैव कालेन तं तं निघ्नन्ति पाण्डवाः"
9,2,53,"रणमूर्ध्नि हतॊ भीष्मः पश्यतां वः किरीटिना
एवम एव हतॊ दरॊणः सर्वेषाम एव पश्यताम"
9,2,54,"एवम एव हतः कर्णः सूतपुत्रः परतापवान
सा राजकानां सर्वेषां पश्यतां वः किरीटिना"
9,2,55,"पूर्वम एवाहम उक्तॊ वै विदुरेण महात्मना
दुर्यॊधनापराधेन परजेयं विनशिष्यति"
9,2,56,"के चिन न सम्यक पश्यन्ति मूढाः सम्यक तथापरे
तद इदं मम मूढस्या तथा भूतं वचः सम ह"
9,2,57,"यद अब्रवीन मे धर्मात्मा विदुरॊ दीर्घदर्शिवान
तत तथा समनुप्राप्तं वचनं सत्यवादिनः"
9,2,58,"दैवॊपहतचित्तेन यन मयापकृतं पुरा
अनयस्य फलं तस्य बरूहि गावल्गणे पुनः"
9,2,59,"कॊ वा मुखम अनीकानाम आसीत कर्णे निपातिते
अर्जुनं वासुदेवं च कॊ वा परत्युद्ययौ रथी"
9,2,60,"के ऽरक्षन दक्षिणं चक्रं मद्रराजस्य संयुगे
वामं च यॊद्धुकामस्य के वा वीरस्य पृष्ठतः"
9,2,61,"कथं च वः समेतानां मद्रराजॊ महाबलः
निहतः पाण्डवैः संख्ये पुत्रॊ वा मम संजय"
9,2,62,"बरूहि सर्वं यथातत्त्वं भरतानां महाक्षयम
यथा च निहतः संख्ये पुत्रॊ दुर्यॊधनॊ मम"
9,2,63,"पाञ्चालाश च यथा सर्वे निहताः सपदानुगाः
धृष्टद्युम्नः शिखाण्डी च दरौपद्याः पञ्च चात्मजाः"
9,2,64,"पाण्डवाश च यथा मुक्तास तथॊभौ सात्वतौ युधि
कृपश च कृतवर्मा च भारद्वाजस्य चात्मजः"
9,2,65,"यद यथा यादृशं चैव युद्धं वृत्तं च सांप्रतम
अहिलं शरॊतुम इच्छामि कुशलॊ हय असि संजय"
9,3,1,"[स]
शृणु राजन्न अवहितॊ यथावृत्तॊ महान कषयः
कुरूणां पाण्डवानां च समासाद्य परस्परम"
9,3,2,"निहते सूतपुत्रे तु पाण्डवेन महात्मना
विद्रुतेषु च सैन्येषु समानीतेषु चासकृत"
9,3,3,"विमुखे तव पुत्रे तु शॊकॊपहतचेतसि
भृशॊद्विग्नेषु सैन्येषु दृष्ट्वा पार्थस्य विक्रमम"
9,3,4,"धयायमानेषु सैन्येषु दुःखं पराप्तेषु भारत
बलानां मध्यमानानां शरुत्वा निनदम उत्तमम"
9,3,5,"अभिज्ञानं नरेन्द्राणां विकृतं परेक्ष्य संयुगे
पतितान रथनीडांश च रथांश चापि महात्मनाम"
9,3,6,"रणे विनिहतान नागान दृष्ट्वा पत्तींश च मारिष
आयॊधनं चातिघॊरं रुद्रस्याक्रीड संनिभम"
9,3,7,"अप्रख्यातिं गतानां तु राज्ञां शतसहस्रशः
कृपाविष्टः कृपॊ राजन वयः शीलसमन्वितः"
9,3,8,"अब्रवीत तत्र तेजस्वी सॊ ऽभिसृत्य जनाधिपम
दुर्यॊधनं मन्युवशाद वचनं वचनक्षमः"
9,3,9,"दुर्यॊधन निबॊधेदं यत तवा वक्ष्यामि कौरव
शरुत्वा कुरु महाराज यदि ते रॊचते ऽनघ"
9,3,10,"न युद्धधर्माच छरेयान वै पन्था राजेन्द्र विद्यते
यं समाश्रित्य युध्यन्ते कषत्रियाः कषत्रियर्षभ"
9,3,11,"पुत्रॊ भराता पिता चैव सवस्रेयॊ मातुलस तथा
संबन्धिबन्धवाश चैव यॊध्या वै कषत्रजीविना"
9,3,12,"वधे चैव परॊ धर्मस तथाधर्मः पलायने
ते सम घॊरां समापन्ना जीविकां जीवितार्थिनः"
9,3,13,"तत्र तवां परतिवक्ष्यामि किं चिद एव हितं वचः
हते भीष्मे च दरॊणे च कर्णे चैव महारथे"
9,3,14,"जयद्रथे च निहते तव भरातृषु चानघ
लक्ष्मणे तव पुत्रे च किं शेषं पर्युपास्महे"
9,3,15,"येषु भारं समासज्य राज्ये मतिम अकुर्महि
ते संत्यज्य तनूर याताः शूरा बरह्म विदां गतिम"
9,3,16,"वयं तव इह विना भूता गुणवद्भिर महारथैः
कृपणं वर्तयिष्याम पातयित्वा नृपान बहून"
9,3,17,"सर्वैर अपि च जीवद्भिर बीभत्सुर अपराजितः
कृष्ण नेत्रॊ महाबाहुर देवैर अपि दुरासदः"
9,3,18,"इन्द्र कार्मुकवज्राभम इन्द्रकेतुम इवॊच्छ्रितम
वानरं केतुम आसाद्य संचचाल महाचमूः"
9,3,19,"सिंहनादेन भीमस्य पाञ्चजन्य सवनेन च
गाण्डीवस्य च निर्घॊषात संहृष्यन्ति मनांसि नः"
9,3,20,"चरन्तीव महाविद्युन मुष्णन्ति नयनप्रभाम
अलातम इव चाविद्धं गाण्डीवं समदृश्यत"
9,3,21,"जाम्बूनदविचित्रं च धूयमानं महद धनुः
दृश्यते दिक्षु सर्वासु विद्युद अभ्रघनेष्व इव"
9,3,22,"उद्यमानश च कृष्णेन वायुनेव बलाहकः
तावकं तद बलं राजन्न अर्जुनॊ ऽसत्रविदां वरः
गहनं शिशिरे कक्षं ददाहाग्निर इवॊत्थितः"
9,3,23,"गाहमानम अनीकानि महेन्द्रसदृशप्रभम
धनंजयम अपश्याम चतुर्दन्तम इव दविपम"
9,3,24,"विक्षॊभयन्तं सेनां ते तरासयन्तं च पार्थिवान
धनंजयम अपश्याम नलिनीम इव कुञ्जरम"
9,3,25,"तरासयन्तं तथा यॊधान धनुर घॊषेण पाण्डवम
भूय एनम अपश्याम सिंहं मृगगणा इव"
9,3,26,"सर्वलॊकमहेष्वासौ वृषभौ सर्वधन्विनाम
आमुक्तकवचौ कृष्णौ लॊकमध्ये विरेजतुः"
9,3,27,"अद्य सप्त दशाहानि वर्तमानस्य भारत
संग्रामस्यातिघॊरस्य वध्यतां चाभितॊ युधि"
9,3,28,"वायुनेव विधूतानि तवानीकानि सर्वशः
शरद अम्भॊद जालानि वयशीर्यन्त समन्ततः"
9,3,29,"तां नावम इव पर्यस्तां भरान्तवातां महार्णवे
तव सेनां महाराज सव्यसाची वयकम्पयत"
9,3,30,"कव नु ते सूतपुत्रॊ ऽभूत कव नु दरॊणः सहानुगः
अहं कव च कव चात्मा ते हार्दिक्यश च तथा कव नु
दुःशासनश च भराता ते भरातृभिः सहितः कव नु"
9,3,31,"बाणगॊचर संपाप्तं परेक्ष्य चैव जयद्रथम
संबन्धिनस ते भरातॄंश च सहायान मातुलांस तथा"
9,3,32,"सर्वान विक्रम्य मिषतॊ लॊकांश चाक्रम्य मूर्धनि
जयद्रथॊ हतॊ राजन किं नु शेषम उपास्महे"
9,3,33,"कॊ वेह स पुमान अस्ति यॊ विजेष्यति पाण्डवम
तस्य चास्त्राणि दिव्यानि विविधानि महात्मनः
गाण्डीवस्य च निर्घॊषॊ वीर्याणि हरते हि नः"
9,3,34,"नष्टचन्द्रा यथा रात्रिः सेनेयं हतनायका
नागभग्नद्रुमा शुष्का नदीवाकुलतां गता"
9,3,35,"धवजिन्यां हतनेत्रायां यथेष्टं शवेतवाहनः
चरिष्यति महाबाहुः कक्षे ऽगनिर इव संज्वलन"
9,3,36,"सात्यकेश चैव यॊ वेगॊ भीमसेनस्य चॊभयॊः
दरयेत गिरीन सर्वाञ शॊषयेत च सागरान"
9,3,37,"उवाच वाक्यं यद भीमः सभामध्ये विशां पते
कृतं त सकलं तेन भूयश चैव करिष्यति"
9,3,38,"परमुखस्थे तदा कर्णे बलं पाण्डव रक्षितम
दुरासदं तथा गुप्तं गूढं गाण्डीवधन्वना"
9,3,39,"युष्माभिस तानि चीर्णानि यान्य असाहूनि साधुषु
अकारणकृतान्य एव तेषां वः फलम आगतम"
9,3,40,"आत्मनॊ ऽरथे तवया लॊकॊ यत्नतः सर्व आहृतः
स ते संशयितस तात आत्मा च भरतर्षभ"
9,3,41,"रक्ष दुर्यॊधनात्मानम आत्मा सर्वस्य भाजनम
भिन्ने हि भाजने तात दिशॊ गच्छति तद्गतम"
9,3,42,"हीयमानेन वै संधिः पर्येष्टव्यः समेन च
विग्रहॊ वर्धमानेन नीतिर एषा बृहस्पतेः"
9,3,43,"ते वयं पाण्डुपुत्रेभ्यॊ हीनाः सवबलशक्तितः
अत्र ते पाण्डवैः सार्धं संधिं मन्ये कषमं परभॊ"
9,3,44,"न जानीते हि यः शरेयः शरेयसश चावमन्यते
स कषिप्रं भरश्यते राज्यान न च शरेयॊ ऽनुविन्दति"
9,3,45,"परणिपत्य हि राजानं राज्यं यदि लभेमहि
शरेयः सयान न तु मौढ्येन राजन गन्तुं पराभवम"
9,3,46,"वैचित्रवीर्य वचनात कृपा शील्लॊ युधिष्ठिरः
विनियुञ्जीत राज्ये तवां गॊविन्द वचनेन च"
9,3,47,"यद बरूयाद धि हृषीकेशॊ राजानम अपराजितम
अर्जुनं भीमसेनं च सर्वं कुर्युर असंशयम"
9,3,48,"नातिक्रमिष्यते कृष्णॊ वचनं कौरवस्य ह
धृतराष्ट्रस्य मन्ये ऽहं नापि कृष्णस्य पाण्डवः"
9,3,49,"एतत कषमम अहं मन्ये तव पार्थैर अविग्रहम
न तव बरवीमि कार्पण्यान न पराणपरिरक्षणात
पथ्यं राजन बरवीमि तवां तत्परासुः समरिष्यसि"
9,3,50,"इति वृद्धॊ विलप्यैतत कृपः शारद्वतॊ वचः
दीर्घम उष्णं च निःश्वस्य शुशॊच च मुमॊह च"
9,4,1,"[स]
एवम उक्तॊ ऽतॊ राजा गौतमेन यशस्विना
निःश्वस्य दीर्घम उष्णं च तूष्णीम आसीद विशां पते"
9,4,2,"ततॊ मुहूर्तं स धयात्वा धार्तराष्ट्रॊ महामनाः
कृपं शारद्वतं वाक्यम इत्य उवाच परंतपः"
9,4,3,"यत किं चित सुहृदा वाच्यं तत सर्वं शरावितॊ हय अहम
कृतं च भवता सर्वं पराणान संत्यज्य युध्यता"
9,4,4,"गाहमानम अनीकानि युध्यमानं महारथैः
पाण्डवैर अतितेजॊभिर लॊकस तवाम अनुदृष्टवान"
9,4,5,"सुहृदा यद इदं वाच्यं भवता शरावितॊ हय अहम
न मां परीणाति तत सर्वं मुमूर्षॊर इव भेषजम"
9,4,6,"हेतुकारण संयुक्तं हितं वचनम उत्तमम
उच्यमानं महाबाहॊ न मे विप्राग्र्य रॊच्चते"
9,4,7,"राज्याद विनिकृतॊ ऽसमाभिः कथं सॊ ऽसमासु विश्वसेत
अक्षद्यूते च नृपतिर जितॊ ऽसमाभिर महाधनः
स कथं मम वाक्यानि शरद्दध्याद भूय एव तु"
9,4,8,"तथा दौत्येन संप्राप्तः कृष्णः पार्थ हिते रतः
परलब्धश च हृषीकेशस तच च कर्म विरॊधितम
स च मे वचनं बरह्मन कथम एवाभिमंस्यते"
9,4,9,"विललाप हि यत कृष्णा सभामध्ये समेयुषी
न तन मर्षयते कृष्णॊ न राज्यहरणं तथा"
9,4,10,"एकप्राणाव उभौ कृष्णाव अन्यॊन्यं परति संहतौ
पुरा यच छरुतम एवासीद अद्य पश्यामितत परभॊ"
9,4,11,"सवस्रीयं च हतं शरुत्वा दुःखस्वपिति केशवः
कृतागसॊ वयं तस्य स मदर्थं कथं कषमेत"
9,4,12,"अभिमन्यॊर विनाशेन न शर्म लभते ऽरजुनः
स कथं मद धिते यत्नं परकरिष्यति याचितः"
9,4,13,"मध्यमः पाण्डवस तीक्ष्णॊ भीमसेनॊ महाबलः
परतिज्ञात्म च तेनॊग्रं स भाज्येत न संनमेत"
9,4,14,"उभौ तौ बद्धनिस्त्रिंशाव उभौ चाबद्ध कङ्कटौ
कृतवैराव उभौ वीरौ यमाव अपि यमॊपमौ"
9,4,15,"धृष्टद्युम्नः शिखण्डी च कृतवैरौ मया सह
तौ कथं मद धिते यत्नं परकुर्यातां दविजॊत्तम"
