Book No,Chapter No,Paragraph No,Paragraph Text
8,1,31,"राम नारद कण्वैश च हितम उक्तं सभा तले
न गृहीतम अनुस्मृत्य कच चिन न कुरुषे वयथाम"
8,1,32,"सुहृदस तवद्धिते युक्तान भीष्मद्रॊणमुखान परैः
निहतान युधि संस्मृत्य कच चिन न कुरुषे वयथाम"
8,1,33,"तम एवं वादिनं राजा सूतपुत्रं कृताञ्जलिम
सुदीर्घम अभिनिःश्वस्य दुःखार्त इदम अब्रवीत"
8,1,34,"गाङ्गेये निहते शूरे दिव्यास्त्रवति संजय
दरॊणे च परमेष्वासे भृशं मे वयथितं मनः"
8,1,35,"यॊ रथानां सहस्राणि दंशितानां दशैव हि
अहन्य अहनि तेजस्वी निजघ्ने वसु संभवः"
8,1,36,"स हतॊ यज्ञसेनस्य पुत्रेणेह शिखण्डिना
पाण्डवेयाभिगुप्तेन भृशं मे वयथितं मनः"
8,1,37,"भार्गवः परददौ यस्मै परमास्त्रं महात्मने
साक्षाद रामेण यॊ बाल्ये धनुर्वेद उपाकृतः"
8,1,38,"यस्य परसादात कौन्तेया राजपुत्रा महाबलाः
महारथत्वं संप्राप्तास तथान्ये वसुधाधिपाः"
8,1,39,"तं दरॊणं निहतं शरुत्वा धृष्टद्युम्नेन संयुगे
सत्यसंधं महेष्वासं भृशं मे वयथितं मनः"
8,1,40,"तरैलॊक्ये यस्य शास्त्रेषु न पुमान विद्यते समः
तं दरॊणं निहतं शरुत्वा किम अकुर्वत मामकाः"
8,1,41,"संशप्तकानां च बले पाण्डवेन महात्मना
धनंजयेन विक्रम्य गमिते यमसादनम"
8,1,42,"नारायणास्त्रे निहते दरॊणपुत्रस्य धीमतः
हतशेषेष्व अनीकेषु किम अकुर्वत मामकाः"
8,1,43,"विप्रद्रुतान अहं मन्ये निमग्नः शॊकसागरे
परवमानान हते दरॊणे सन्ननौकान इवार्णवे"
8,1,44,"दुर्यॊधनस्य कर्णस्य भॊजस्य कृतवर्मणः
मद्रराजस्य शल्यस्य दरौणेश चैव कृपस्य च"
8,1,45,"मत पुत्र शेषस्य तथा तथान्येषां च संजय
विप्रकीर्णेष्व अनीकेषु मुखवर्णॊ ऽभवत कथम"
8,1,46,"एतत सर्वं यथावृत्तं तत्त्वं गावल्गणे रणे
आचक्ष्व पाण्डवेयानां मामकानां च सर्वशः"
8,1,47,"[स]
पाण्डवेयैर हि यद्वृत्तं कौरवेयेषु मारिष
तच छरुत्वा मा वयथां कार्षीद इष्टे न वयथते मनः"
8,1,48,"यस्माद अभावी भावी वा भवेद अर्थॊ नरं परति
अप्राप्तौ तस्य वा पराप्तौ न कश चिद वयथते बुधः"
8,1,49,"[धृ]
न वयथा शृण्वतः का चिद विद्यते मम संजय
दिष्टम एतत पुरा मन्ये कथयस्व यथेच्छकम"
8,2,1,"[स]
हते दरॊणे महेष्वासे तव पुत्रा महारथाः
बभूवुर आश्वस्त मुखा विषण्णा गतचेतसः"
8,2,2,"अवाङ्मुखाः शस्त्रभृतः सर्व एव विशां पते
अप्रेक्षमाणाः शॊकार्ता नाभ्यभाषन परस्परम"
8,2,3,"तान दृष्ट्वा वयथिताकारान सैन्यानि तव भारत
ऊर्ध्वम एवाभ्यवेक्षन्त दुःखत्रस्तान्य अनेकशः"
8,2,4,"शस्त्राण्य एषां च राजेन्द्र शॊणिताक्तान्य अशेषतः
पराभ्रश्यन्त कराग्रेभ्यॊ दृष्ट्वा दरॊणं निपातितम"
8,2,5,"तानि बद्धान्य अनिष्टानि लम्बमानानि भारत
अदृश्यन्त महाराज नक्षत्राणि यथा दिवि"
8,2,6,"तथार्तं सतिमितं दृष्ट्वा गतसत्त्वम इव सथितम
सवं बलं तन महाराज राजा दुर्यॊधनॊ ऽबरवीत"
8,2,7,"भवतां बाहुवीर्यं हि समाश्रित्य मया युधि
पाण्डवेयाः समाहूता युद्धं चेदं परवर्तितम"
8,2,8,"तद इदं निहते दरॊणे विषण्णम इव लक्ष्यते
युध्यमानाश च समरे यॊधा वध्यन्ति सर्वतः"
8,2,9,"जयॊ वापि वधॊ वापि युध्यमानस्य संयुगे
भवेत किम अत्र चित्रं वै युध्यध्वं सर्वतॊ मुखाः"
8,2,10,"पश्यध्वं च महात्मानं कर्णं वैकर्तनं युधि
परचरन्तं महेष्वासं दिव्यैर अस्त्रैर महाबलम"
8,2,11,"यस्य वै युधि संत्रासात कुन्तीपुत्रॊ धनंजयः
निवर्तते सदामर्षात सिंहात कषुद्रमृगॊ यथा"
8,2,12,"येन नागायुत पराणॊ भीमसेनॊ महाबलः
मानुषेणैव युद्धेन ताम अवस्थां परवेशितः"
8,2,13,"येन दिव्यास्त्रविच छूरॊ मायावी स घटॊत्कचः
अमॊघया रणे शक्त्या निहतॊ भैरवं नदन"
8,2,14,"तस्य दुष्पार वीर्यस्य सत्यसंधस्य धीमतः
बाह्वॊर दरविणम अक्षय्यम अद्य दरक्ष्यथ संयुगे"
8,2,15,"दरॊणपुत्रस्य विक्रान्तं राधेयस्यैव चॊभयॊः
पाण्डुपाञ्चाल सैन्येषु दरक्ष्यथापि महात्मनॊः"
8,2,16,"सर्व एव भवन्तश च शूराः पराज्ञाः कुलॊद्गताः
शीलवन्तः कृतास्त्राश च दरक्ष्यथाद्य परस्परम"
8,2,17,"एवम उक्ते महाराज कर्णॊ वैकर्तनॊ नृपः
सिंहनादं विनद्यॊच्चैः परायुध्यत महाबलः"
8,2,18,"स सृञ्जयानां सर्वेषां पाञ्चालानां च पश्यताम
केकयानां विदेहानाम अकरॊत कदनं महत"
8,2,19,"तस्येषु धाराः शतशः परादुरासञ शरासनात
अग्रे पुङ्खे च संसक्ता यथा भरमरपङ्क्तयः"
8,2,20,"स पीडयित्वा पाञ्चालान पाण्डवांश च तरस्विनः
हत्वा सहस्रशॊ यॊधान अर्जुनेन निपातितः"
8,3,1,"[वै]
एतच छरुत्वा महाराज धृतराष्ट्रॊ ऽमबिका सुतः
शॊकस्यान्तम अपश्यन वै हतं मत्वा सुयॊधनम
विह्वलः पतितॊ भूमौ नष्टचेता इव दविपः"
8,3,2,"तस्मिन निपतिते भूमौ विह्वले राजसत्तमे
आर्तनादॊ महान आसीत सत्रीणां भरतसत्तम"
8,3,3,"स शब्दः पृथिवीं सर्वां पूरयाम आस सर्वशः
शॊकार्णवे महाघॊरे निमग्ना भरत सत्रियः"
8,3,4,"राजानं च समासाद्य गान्धारी भरतर्षभ
निःसंज्ञा पतिता भूमौ सर्वाण्य अन्तःपुराणि च"
8,3,5,"ततस ताः संजयॊ राजन समाश्वासयद आतुराः
मुह्यमानाः सुबहुशॊ मुञ्चन्त्यॊ वारि नेत्रजम"
8,3,6,"समाश्वस्ताः सत्रियस तास तु वेपमाना मुहुर मुहुः
कदल्य इव वातेन धूयमानाः समन्ततः"
8,3,7,"राजानं विदुरश चापि परज्ञा चक्षुषम ईश्वरम
आश्वासयाम आस तदा सिञ्चंस तॊयेन कौरवम"
8,3,8,"स लब्ध्वा शनकैः संज्ञां ताश च दृष्ट्वा सत्रियॊ नृप
उन्मत्त इव राजा स सथितस तूष्णीं विशां पते"
8,3,9,"ततॊ धयात्वा चिरं कालं निःश्वसंश च पुनः पुनः
सवान पुत्रान गर्हयाम आस बहु मेने च पाण्डवान"
8,3,10,"गर्हयित्वात्मनॊ बुद्धिं शकुनेः सौबलस्य च
धयात्वा च सुचिरं कालं वेपमानॊ मुहुर मुहुः"
8,3,11,"संस्तभ्य च मनॊ भूयॊ राजा धैर्यसमन्वितः
पुनर गावल्गणिं सूतं पर्यपृच्छत संजयम"
8,3,12,"यत तवया कथितं वाक्यं शरुतं संजय तन मया
कच चिद दुर्यॊधनः सूत न गतॊ वै यमक्षयम
बरूहि संजय तत्त्वेन पुनर उक्तां कथाम इमाम"
8,3,13,"एवम उक्तॊ ऽबरवीत सूतॊ राजानं जनमेजय
हतॊ वैकर्तनॊ राजन सह पुत्रैर महारथैः
भरातृभिश च महेष्वासैः सूतपुत्रैस तनुत्यजैः"
8,3,14,"दुःशासनश च निहतः पाण्डवेन यशस्विना
पीतं च रुधिरं कॊपाद भीमसेनेन संयुगे"
8,4,1,"[वै]
एतच छरुत्वा महाराज धृतराष्ट्रॊ ऽमबिका सुतः
अब्रवीत संजयं सूतं शॊकव्याकुल चेतनः"
8,4,2,"दुष्प्रणीतेन मे तात मनसाभिप्लुतात्मनः
हतं वैकर्तनं शरुत्वा शॊकॊ मर्माणि कृन्तति"
8,4,3,"कृतास्त्र परमाः शल्ये दुःखपारं तितीर्षवः
कुरूणां सृञ्जयानां च के नु जीवन्ति के मृताः"
8,4,4,"[स]
हतः शांतनवॊ राजन दुराधर्षः परतापवान
हत्वा पाण्डव यॊधानाम अर्बुदं दशभिर दिनैः"
8,4,5,"ततॊ दरॊणॊ महेष्वासः पाञ्चालानां रथव्रजान
निहत्य युधि दुर्धर्षः पश्चाद रुक्मरथॊ हतः"
8,4,6,"हतशिष्टस्य भीष्मेण दरॊणेन च महात्मना
अर्धं निहत्य सैन्यस्य कर्णॊ वैकर्तनॊ हतः"
8,4,7,"विविंशतिर महाराज राजपुत्रॊ महाबलः
आनर्तयॊधाञ शतशॊ निहत्य निहतॊ रणे"
8,4,8,"अथ पुत्रॊ विकर्णस ते कषत्रव्रतम अनुस्मरन
कषीणवाहायुधः शूरः सथितॊ ऽभिमुखतः परान"
8,4,9,"घॊररूपान परिक्लेशान दुर्यॊधनकृतान बहून
परतिज्ञां समरता चैव भीमसेनेन पातितः"
8,4,10,"विन्दानुविन्दाव आवन्त्यौ राजपुत्रौ महाबलौ
कृत्वा न सुकरं कर्म गतौ वैवस्वतक्षयम"
8,4,11,"सिन्धुराष्ट्रमुखानीह दश राष्ट्राणि यस्य वै
वशे तिष्ठन्ति वीरस्य यः सथितस तव शासने"
8,4,12,"अक्षौहिणीर दशैकां च निर्जित्य निशितैः शरैः
अर्जुनेन हतॊ राजन महावीर्यॊ जयद्रथः"
8,4,13,"तथा दुर्यॊधन सुतस तरस्वी युद्धदुर्मदः
वर्तमानः पितुः शास्त्रे सौभद्रेण निपातितः"
8,4,14,"तथा दौःशासनिर वीरॊ बाहुशाली रणॊत्कटः
दरौपदेयेन विक्रम्य गमितॊ यमसादनम"
8,4,15,"किरातानाम अधिपतिः सागरानूपवासिनाम
देवराजस्य धर्मात्मा परियॊ बहुमतः सखा"
8,4,16,"भगदत्तॊ महीपालः कषत्रधर्मरतः सदा
धनंजयेन विक्रम्य गमितॊ यमसादनम"
8,4,17,"तथा कौरव दायादः सौमदत्तिर महायशाः
हतॊ भूरिश्रवा राजञ शूरः सात्यकिना युधि"
8,4,18,"शरुतायुर अपि चाम्बष्ठः कषत्रियाणां धनुर्धरः
चरन्न अभीतवत संख्ये निहतः सव्यसाचिना"
8,4,19,"तव पुत्रः सदा संख्ये कृतास्त्रॊ युद्धदुर्मदः
दुःशासनॊ महाराज भीमसेनेन पातितः"
8,4,20,"यस्य राजन गजानीकं बहुसाहस्रम अद्भुतम
सुदक्षिणः स संग्रामे निहतः सव्यसाचिना"
8,4,21,"कॊसलानाम अधिपतिर हत्वा बहुशतान परान
सौभद्रेण हि विक्रम्य गमितॊ यमसादनम"
8,4,22,"बहुशॊ यॊधयित्वा च भीमसेनं महारथः
चित्रसेनस तव सुतॊ भीमसेनेन पातितः"
8,4,23,"मद्रराजात्मजः शूरः परेषां भयवर्धनः
असि चर्म धरः शरीमान सौभद्रेण निपातितः"
8,4,24,"समः कर्णस्य समरे यः स कर्णस्य पश्यतः
वृषसेनॊ महातेजाः शीघ्रास्त्रः कृतनिश्चयः"
8,4,25,"अभिमन्यॊर वधं समृत्वा परतिज्ञाम अपि चात्मनः
धनंजयेन विक्रम्य गमितॊ यमसादनम"
8,4,26,"नित्यप्रसक्तवैरॊ यः पाण्डवैः पृथिवीपतिः
विश्राव्य वैरं पार्थेन शरुतायुः स निपातितः"
8,4,27,"शल्य पुत्रस तु विक्रान्तः सहदेवेन मारिष
हतॊ रुक्मरथॊ राजन भराता मातुलजॊ युधि"
8,4,28,"राजा भगीरथॊ वृद्धॊ बृहत कषत्रश च केकयः
पराक्रमन्तौ विक्रान्तौ निहतौ वीर्यवत्तरौ"
8,4,29,"भगदत्तसुतॊ राजन कृतप्रज्ञॊ महाबलः
शयेनवच चरता संख्ये नकुलेन निपातितः"
8,4,30,"पितामहस तव तथा बाह्लिकः सह बाह्लिकैः
भीमसेनेन विक्रम्य गमितॊ यमसादनम"
8,4,31,"जयत्सेनस तथा राजञ जारासंधिर महाबलः
मागधॊ निहतः संख्ये सौभद्रेण महात्मना"
8,4,32,"पुत्रस ते दुर्मुखॊ राजन दुःसहश च महारथः
गदया भीमसेनेन निहतौ शूरमानिनौ"
8,4,33,"दुर्मर्षणॊ दुर्विषहॊ दुर्जयश च महारथः
कृत्वा न सुकरं कर्म गता वैवस्वतक्षयम"
8,4,34,"सचिवॊ वृषवर्मा ते सूतः परमवीर्यवान
भीमसेनेन विक्रम्य गमितॊ यमसादनम"
8,4,35,"नागायुत बलॊ राजा नागायुत बलॊ महान
सगणः पाण्डुपुत्रेण निहतः सव्यसाचिना"
8,4,36,"वसातयॊ महाराज दविसाहस्राः परहारिणः
शूरसेनाश च विक्रान्ताः सर्वे युधि निपातिताः"
8,4,37,"अभीषाहाः कवचिनः परहरन्तॊ महॊत्कटाः
शिबयश च रथॊदाराः कलिङ्ग सहिता हताः"
8,4,38,"गॊकुले नित्यसंवृद्धा युद्धे परमकॊविदाः
शरेणयॊ बहुसाहस्राः संशप्तक गणाश च ये
ते सर्वे पार्थम आसाद्य गता वैवस्वतक्षयम"
8,4,39,"सयालौ तव महाराज राजानौ वृषकाचलौ
तवदर्थे संपराक्रान्तौ निहतौ सव्यसाचिना"
8,4,40,"उग्रकर्मा महेष्वासॊ नामतः कर्मतस तथा
शाल्वराजॊ महाराज भीमसेनेन पातितः"
8,4,41,"ओघवांश च महाराज बृहन्तः सहितॊ रणे
पराक्रमन्तौ मित्रार्थे गतौ वैवस्वतक्षयम"
8,4,42,"तथैव रथिनां शरेष्ठः कषेमधूर्तिर विशां पते
निहतॊ गदया राजन भीमसेनेन संयुगे"
8,4,43,"तथा राजा महेष्वासॊ जलसंधॊ महाबलः
सुमहत कदनं कृत्त्वा हतः सात्यकिना रणे"
8,4,44,"अलायुधॊ राक्षसेन्द्रः खरबन्धुर यानगः
घटॊत्कचेन विक्रम्य गमितॊ यमसादनम"
8,4,45,"राधेयाः सूतपुत्राश च भरातरश च महारथाः
केकयाः सर्वशश चापि निहताः सव्यसाचिना"
8,4,46,"मालवा मद्रकाश चैव दरविडाश चॊग्रविक्रमाः
यौधेयाश च ललित्थाश च कषुद्रकाश चाप्य उशीनराः"
8,4,47,"मावेल्लकास तुण्डिकेराः सावित्री पुत्र काञ्चलाह
पराच्यॊदीच्याः परतीच्याश च दाक्षिणात्याश च मारिष"
8,4,48,"पत्तीनां निहताः संघा हयानाम अयुतानि च
रथव्रजाश च निहता हताश च वरवारणाः"
8,4,49,"स धवजाः सायुधाः शूराः स वर्माम्बर भूषणाः
कालेन महता यत्ताः कुले ये च विवर्धिताः"
8,4,50,"ते हताः समरे राजन पार्थेनाक्लिष्ट कर्मणा
अन्ये तथामित बलाः परस्परवधैषिणः"
8,4,51,"एते चान्ये च बहवॊ राजानः सगणा रणे
हताः सहस्रशॊ राजन यन मां तवं परिपृच्छसि
एवम एष कषयॊ वृत्तः कर्णार्जुन समागमे"
8,4,52,"महेन्द्रेण यथा वृत्रॊ यथा रामेण रावणः
यथा कृष्णेन निहतॊ मुरॊ रणनिपातितः
कार्तवीर्यश च रामेण भार्गवेण हतॊ यथा"
8,4,53,"स जञातिबान्धवः शूरः समरे युद्धदुर्मदः
रणे कृत्वा महायुद्धं घॊरं तरैलॊक्यविश्रुतम"
8,4,54,"तथार्जुनेन निहतॊ दवैरथे युद्धदुर्मदः
सामात्यबान्धवॊ राजन कर्णः परहरतां वरः"
8,4,55,"जयाशा धार्तराष्ट्राणां वैरस्य च मुखं यतः
तीर्णं तत पाण्डवै राजन यत पुरा नावबुध्यसे"
8,4,56,"उच्यमानॊ महाराज बन्धुभिर हितकाङ्क्षिभिः
तद इदं समनुप्राप्तं वयसनं तवां महात्ययम"
8,4,57,"पुत्राणां राज्यकामानां तवया राजन हितैषिणा
अहितानीव चीर्णानि तेषां ते फलम आगतम"
8,4,58,"[धृ]
आख्याता मामकास तात निहता युधि पाण्डवैः
निहतान पाण्डवेयानां मामकैर बरूहि संजय"
8,4,59,"[स]
कुन्तयॊ युधि विक्रान्ता महासत्त्वा महाबलाः
सानुबन्धाः सहामात्या भीष्मेण युधि पातिताः"
8,4,60,"समः किरीटिना संख्ये वीर्येण च बलेन च
सत्यजित सत्यसंधेन दरॊणेन निहतॊ रणे"
8,4,61,"तथा विराटद्रुपदौ वृद्धौ सह सुतौ नृपौ
पराक्रमन्तौ मित्रार्थे दरॊणेन निहतौ रणे"
8,4,62,"यॊ बाल एव समरे संमितः सव्यसाचिना
केशवेन च दुर्धर्षॊ बलदेवेन चाभिभूः"
8,4,63,"स एष कदनं कृत्वा महद रणविशारदः
परिवार्य महामात्रैः षड्भिः परमकै रथैः
अशक्नुवद्भिर बीभत्सुम अभिमन्युर निपातितः"
8,4,64,"तं कृतं विरथं वीरं कषत्रधर्मे वयवस्थितम
दौःशासनिर महाराज सौभद्रं हतवान रणे"
8,4,65,"बृहन्तस तु महेष्वासः कृतास्त्रॊ युद्धदुर्मदः
दुःशासनेन विक्रम्य गमितॊ यमसादनम"
8,4,66,"मणिमान दण्डधारश च राजानौ युद्धदुर्मदौ
पराक्रमन्तौ मित्रार्थे दरॊणेन विनिपातितौ"
8,4,67,"अंशुमान भॊजराजस तु सह सैन्यॊ महारथः
भारद्वाजेन विक्रम्य गमितॊ यमसादनम"
8,4,68,"चित्रायुधश चित्रयॊधी कृत्वा तौ कदनं महत
चित्रमार्गेण विक्रम्य कर्णेन निहतौ युधि"
8,4,69,"वृकॊदर समॊ युद्धे दृढः केकयजॊ युधि
केकयेनैव विक्रम्य भरात्रा भराता निपातितः"
8,4,70,"जनमेजयॊ गदायुधी पार्वतीयः परतापवान
दुर्मुखेन महाराज तव पुत्रेण पातितः"
8,4,71,"रॊचमानौ नरव्याघ्रौ रॊचमानौ गरहाव इव
दरॊणेन युगपद राजन दिवं संप्रेषितौ शरैः"
8,4,72,"नृपाश च परतियुध्यन्तः पराक्रान्ता विशां पते
कृत्वा न सुकरं कर्म गता वैवस्वतक्षयम"
8,4,73,"पुरुजित कुन्तिभॊजश च मातुलः सव्यसाचिनः
संग्रामनिर्जिताँल लॊकान गमितॊ दरॊण सायकैः"
8,4,74,"अभिभूः काशिराजश च काशिकैर बहुभिर वृतः
वसु दानस्य पुत्रेण नयासितॊ देहम आहवे"
8,4,75,"अमितौजा युधामन्युर उत्तमौजाश च वीर्यवान
निहत्य शतशः शूरान परैर विनिहतौ रणे"
8,4,76,"कषत्रधर्मा च पाञ्चाल्यः कषत्रवर्मा च मारिष
दरॊणेन परमेष्वासौ गमितौ यमसादनम"
8,4,77,"शिखण्डितनयॊ युद्धे कषत्रदेवॊ युधां पतिः
लक्ष्मणेन हतॊ राजंस तव पौत्रेण भारत"
8,4,78,"सुचित्रश चित्रधर्मा च पिता पुत्रौ महारथौ
परचरन्तौ महावीर्यौ दरॊणेन निहतौ रणे"
8,4,79,"वार्धक्षेमिर महाराज कृत्वा कदनम आहवे
बाह्लिकेन महाराज कौरवेण निपातितः"
8,4,80,"धृष्टकेतुर महाराज चेदीनां परवरॊ रथः
कृत्वा न सुकरं कर्म गतॊ वैवस्वतक्षयम"
8,4,81,"तथा सत्यधृतिस तात कृत्वा कदनम आहवे
पाण्डवार्थे पराक्रान्तॊ गमितॊ यमसादनम"
8,4,82,"पुत्रस तु शिशुपालस्य सुकेतुः पृथिवीपते
निहत्य शात्रवान संख्ये दरॊणेन निहतॊ युधि"
8,4,83,"तथा सत्यधृतिर वीरॊ मदिराश्वश च वीर्यवान
सूर्यदत्तश च विक्रान्तॊ निहतॊ दरॊण सायकैः"
8,4,84,"शरेणिमांश च महाराज युध्यमानः पराक्रमी
कृत्वा न सुकरं कर्म गतॊ वैवस्वतक्षयम"
8,4,85,"तथैव युधि विक्रान्तॊ मागधः परवीरहा
भीष्मेण निहतॊ राजन्युध्यमानः पराक्रमी"
8,4,86,"वसु दानश च कदनं कुर्वाणॊ ऽतीव संयुगे
भारद्वाजेन विक्रम्य गमितॊ यमसादनम"
8,4,87,"एते चान्ये च बहवः पाण्डवानां महारथाः
हता दरॊणेन विक्रम्य यन मां तवं परिपृच्छसि"
8,4,88,"[धृ]
हतप्रवीरे सैन्ये ऽसमिन मामके वदतां वर
अहताञ शंस मे सूत ये ऽतर जीवन्ति के चन"
8,4,89,"एतेषु निहतेष्व अद्य ये तवया परिकीर्तिताः
अहतान मन्यसे यांस तवं ते ऽपि सवर्गजितॊ मताः"
8,4,90,"[स]
यस्मिन महास्त्राणि समर्पितानि; चित्राणि शुभ्राणि चतुर्विधानि
दिव्यानि राजन निहितानि चैव; दरॊणेन वीर दविजसत्तमेन"
8,4,91,"महारथः कृतिमान कषिप्रहस्तॊ; दृढायुधॊ दृढमुष्टिर दृढेषुः
स वीर्यवान दरॊणपुत्रस तरस्वी; वयवस्थितॊ यॊद्धुकामस तवदर्थे"
8,4,92,"आनर्तवासी हृदिकात्मजॊ ऽसौ; महारथः सात्वतानां वरिष्ठः
सवयं भॊजः कृतवर्मा कृतास्त्रॊ; वयवस्थितॊ यॊद्धुकामस तवदर्थे"
8,4,93,"शारद्वतॊ गौतमश चापि राजन; महाबलॊ बहु चित्रास्त्र यॊधी
धनुश चित्रं सुमहद भारसाहं; वयवस्थितॊ यॊत्स्यमानः परगृह्य"
8,4,94,"आर्तायनिः समरे दुष्प्रकम्प्यः; सेनाग्रणीः परथमस तावकानाम
सवस्रेयांस तान पाण्डवेयान विसृज्य; सत्यां वाचं तां चिकीर्षुस तरस्वी"
8,4,95,"तेजॊवधं सूतपुत्रस्य संख्ये; परतिश्रुत्वाजात शत्रॊः पुरस्तात
दुराधर्षः शक्रसमानवीर्यः; शल्यः सथितॊ युद्दु कामस तवदर्थे"
8,4,96,"आजानेयैः सैन्धवैः पार्वतीयैर; नदीज काम्बॊजवनायु बाह्लिकैः
गान्धारराजः सवबलेन युक्तॊ; वयवस्थितॊ यॊद्धुकामस तवदर्थे"
8,4,97,"तथा सुतस ते जवलनार्कवर्णं; रथं समास्थाय कुरुप्रवीर
वयवस्थितः कुरु मित्रॊ नरेन्द्र; वयभ्रे सूर्यॊ भराजमानॊ यथा वै"
8,4,98,"दुर्यॊधनॊ नागकुलस्य मध्ये; महावीर्यः सह सैन्यप्रवीरैः
रथेन जाम्बूनदभूषणेन; वयवस्थितः समरे यॊद्धुकामः"
8,4,99,"स राजमध्ये पुरुषप्रवीरॊ; रराज जाम्बूनदचित्रवर्मा
पद्मप्रभॊ वह्निर इवाल्पधूमॊ; मेघान्तरे सूर्य इव परकाशः"
