Book No,Chapter No,Paragraph No,Paragraph Text
13,1,65,"यद अनेन कृतं कर्म तेनायं निधनं गतः
विनाशहेतुः कर्मास्य सर्वे कर्म वशा वयम"
13,1,66,"कर्म दायादवाँल लॊकः कर्म संबन्ध लक्षणः
कर्माणि चॊदयन्तीह यथान्यायं तथा वयम"
13,1,67,"यथा मृत पिण्डतः कर्ता कुरुते यद यद इच्छति
एवम आत्मकृतं कर्म मानवः परतिपद्यते"
13,1,68,"यथा छायातपौ नित्यं सुसंबद्धौ निरन्तरम
तथा कर्म च कर्ता च संबद्धाव आत्मकर्मभिः"
13,1,69,"एवं नाहं न वै मृत्युर न सर्पॊ न तथा भवान
न चेयं बराह्मणी वृद्धा शिशुर एवात्र कारणम"
13,1,70,"तस्मिंस तथा बरुवाणे तु बराह्मणी गौतमी नृप
सवकर्म परत्ययाँल लॊकान मत्वार्जुनकम अब्रवीत"
13,1,71,"नैव कालॊ न भुजगॊ न मृत्युर इह कारणम
सवकर्मभिर अयं बालः कालेन निधनं गतः"
13,1,72,"मया च तत कृतं कर्म येनायं मे मृतः सुतः
यातु कालस तथा मृत्युर मुञ्चार्जुनक पन्नगम"
13,1,73,"[भ]
ततॊ यथागतं जग्मुर मृत्युः कालॊ ऽथ पन्नगः
अभूद विरॊषॊ ऽरजुनकॊ विशॊका चैव गौतमी"
13,1,74,"एतच छरुत्वा शमं गच्छ मा भूश चिन्तापरॊ नृप
सवकर्म परत्ययाँल लॊकांस तरीन विद्धि मनुजर्षभ"
13,1,75,"न तु तवया कृतं पार्थ नापि दुर्यॊधनेन वै
कालेन तत कृतं विद्धि विहिता येन पार्थिवाः"
13,1,76,"[व]
इत्य एतद वचनं शरुत्वा बभूव विगतज्वरः
युधिष्ठिरॊ महातेजाः पप्रच्छेदं च धर्मवित"
13,2,1,"[य]
पितामह महाप्राज्ञ सर्वशास्त्रविशारद
शरुतं मे महद आख्यानम इदं मतिमतां वर"
13,2,2,"भूयस तु शरॊतुम इच्छामि धर्मार्थसहितं नृप
कथ्यमानं तवया किं चित तन मे वयाख्यातुम अर्हसि"
13,2,3,"केन मृत्युर गृहस्थेन धर्मम आश्रित्य निर्जितः
इत्य एतत सर्वम आचक्ष्व तत्त्वेन मम पार्थिव"
13,2,4,"[भ]
अत्राप्य उदाहरन्तीमम इतिहासं पुरातनम
यथा मृत्युर गृहस्थेन धर्मम आश्रित्य निर्जितः"
13,2,5,"मनॊः परजापते राजन्न इक्ष्वाकुर अभवत सुतः
तस्य पुत्रशतं जज्ञे नृपतेः सूर्यवर्चसः"
13,2,6,"दशमस तस्य पुत्रस तु दशाश्वॊ नाम भारत
माहिष्मत्याम अभूद राजा धर्म आत्मा सत्यविक्रमः"
13,2,7,"दशाश्वस्य सुतस तव आसीद राजा परमधार्मिकः
सत्ये तपसि दाने च यस्य नित्यं रतं मनः"
13,2,8,"मदिराश्व इति खयातः पृथिव्यां पृथिवीपतिः
धनुर्वेदे च वेदे च निरतॊ यॊ ऽभवत सदा"
13,2,9,"मरिदाश्वस्य पुत्रस तु दयुतिमान नाम पार्थिवः
महाभागॊ महातेजा महासत्त्वॊ महाबलः"
13,2,10,"पुत्रॊ दयुतिमतस तव आसीत सुवीरॊ नाम पार्थिवः
धर्मात्मा कॊशवांश चापि देवराज इवापरः"
13,2,11,"सुवीरस्य तु पुत्रॊ ऽभूत सर्वसंग्राम दुर्जयः
दुर्जयेत्य अभिविख्यातः सर्वशास्त्रविशारदः"
13,2,12,"दुर्जयस्येन्द्र वपुषः पुत्रॊ ऽगनिसदृशद्युतिः
दुर्यॊधनॊ नाम महान राजासीद राजसत्तम"
13,2,13,"तस्येन्द्र समवीर्यस्य संग्रामेष्व अनिवर्तिनः
विषयश च परभावश च तुल्यम एवाभ्यवर्तत"
13,2,14,"रत्नैर धनैश च पशुभिः सस्यैश चापि पृथग्विधैः
नगरं विषयश चास्य परतिपूर्णं तदाभवत"
13,2,15,"न तस्य विषये चाभूत कृपणॊ नापि दुर्गतः
वयाधितॊ वा कृशॊ वापि तस्मिन नाभून नरः कव चित"
13,2,16,"सुदक्षिणॊ मधुरवाग अनसूयुर जितेन्द्रियः
धर्मात्मा चानृशंसश च विक्रान्तॊ ऽथाविकत्थनः"
13,2,17,"यज्वा वदान्यॊ मेधावी बरह्मण्यः सत्यसंगरः
न चावमन्ता दाता च वेदवेदाङ्गपारगः"
13,2,18,"तं नर्मदा देव नदी पुण्या शीतजला शिवा
चकमे पुरुषश्रेष्ठं सवेन भावेन भारत"
13,2,19,"तस्य जज्ञे तदा नद्यां कन्या राजीवलॊचना
नाम्ना सुदर्शना राजन रूपेण च सुदर्शना"
13,2,20,"तादृग्रूपा न नारीषु भूतपूर्वा युधिष्ठिर
दुर्यॊधन सुता यादृग अभवद वरवर्णिनी"
13,2,21,"ताम अग्निश चकमे साक्षाद राजकन्यां सुदर्शनाम
भूत्वा च बराह्मणः साक्षाद वरयाम आस तं नृपम"
13,2,22,"दरिद्रश चासवर्णश च ममायम इति पार्थिवः
न दित्सति सुतां तस्मै तां विप्राय सुदर्शनाम"
13,2,23,"ततॊ ऽसय वितते यज्ञे नष्टॊ ऽभूद धव्यवाहनः
ततॊ दुर्यॊधनॊ राजा वाक्यम आहर्त्विजस तदा"
13,2,24,"दुष्कृतं मम किं नु सयाद भवतां वा दविजर्षभाः
येन नाशं जगामाग्निः कृतं कुपुरुषेष्व इव"
13,2,25,"न हय अल्पं दुष्कृतं नॊ ऽसति येनाग्निर नाशम आगतः
भवतां वाथ वा मह्यं तत्त्वेनैतद विमृश्यताम"
13,2,26,"एतद राज्ञॊ वचः शरुत्वा विप्रास ते भरतर्षभ
नियता वाग्यताश चैव पावकं शरणं ययुः"
13,2,27,"तान दर्शयाम आस तदा भगवान हव्यवाहनः
सवं रूपं दीप्तिमत कृत्वा शरदर्कसमद्युतिः"
13,2,28,"ततॊ महात्मा तान आह दहनॊ बराह्मणर्षभान
वरयाम्य आत्मनॊ ऽरथाय दुर्यॊधन सुताम इति"
13,2,29,"ततस ते काल्यम उत्थाय तस्मै राज्ञे नयवेदयन
बराह्मणा विस्मिताः सर्वे यद उक्तं चित्रभानुना"
13,2,30,"ततः स राजा तच छरुत्वा वचनं बरह्मवादिनाम
अवाप्य परमं हर्षं तथेति पराह बुद्धिमान"
13,2,31,"परायाचत नृपः शुल्कं भगवन्तं विभावसुम
नित्यं सांनिध्यम इह ते चित्रभानॊ भवेद इति
तम आह भगवान अग्निर एवम अस्त्व इति पार्थिवम"
13,2,32,"ततः सांनिध्यम अध्यापि माहिष्मत्यां विभावसॊः
दृष्टं हि सहदेवेन दिशॊ विजयता तदा"
13,2,33,"ततस तां समलंकृत्य कन्याम अहत वाससम
ददौ दुर्यॊधनॊ राजा पावकाय महात्मने"
13,2,34,"परतिजग्राह चाग्निस तां राजपुत्रीं सुदर्शनाम
विधिना वेद दृष्टेन वसॊर धाराम इवाध्वरे"
13,2,35,"तस्या रूपेण शीलेन कुलेन वपुषा शरिया
अभवत परीतिमान अग्निर गर्भं तस्यां समादधे"
13,2,36,"तस्यां समभवत पुत्रॊ नाम्नाग्नेयः सुदर्शनः
शिशुर एवाध्यगात सर्वं स च बरह्म सनातनम"
13,2,37,"अथौघवान नाम नृपॊ नृगस्यासीत पितामहः
तस्याप्य ओघवती कन्या पुत्रश चौघरथॊ ऽभवत"
13,2,38,"ताम ओघवान ददौ तस्मै सवयम ओघवतीं सुताम
सुदर्शनाय विदुषे भार्यार्थं देवरूपिणाम"
13,2,39,"स गृहस्थाश्रमरतस तया सह सुदर्शनः
कुरुक्षेत्रे ऽवसद राजन्न ओघवत्या समन्वितः"
13,2,40,"गृहस्थश चावजेष्यामि मृत्युम इत्य एव स परभॊ
परतिज्ञाम अकरॊद धीमान दीप्ततेजा विशां पते"
13,2,41,"ताम अथौघवतीं राजन स पावकसुतॊ ऽबरवीत
अतिथेः परतिकूलं ते न कर्तव्यं कथं चन"
13,2,42,"येन येन च तुष्येत नित्यम एव तवयातिथिः
अप्य आत्मनः परदानेन न ते कार्या विचारणा"
13,2,43,"एतद वरतं मम सदा हृदि संपरिवर्तते
गृहस्थानां हि सुश्रॊणि नातिथेर विद्यते परम"
13,2,44,"परमाणं यदि वामॊरु वचस ते मम शॊभने
इदं वचनम अव्यग्रा हृदि तवं धारयेः सदा"
13,2,45,"निष्क्रान्ते मयि कल्याणि तथा संनिहिते ऽनघे
नातिथिस ते ऽवमन्तव्यः परमाणं यद्य अहं तव"
13,2,46,"तम अब्रवीद ओघवती यता मूर्ध्नि कृताञ्जलिः
न मे तवद वचनात किं चिद अकर्तव्यं कथं चन"
13,2,47,"जिगीषमाणं तु गृहे तदा मृत्युः सुदर्शनम
पृष्ठतॊ ऽनवगमद राजन रन्धान्वेषी तदा सदा"
13,2,48,"इध्मार्थं तु गते तस्मिन्न अग्निपुत्रे सुदर्शने
अतिथिर बराह्मणः शरीमांस ताम आहौघवतीं तदा"
13,2,49,"आतिथ्यं दत्तम इच्छामि तवयाद्य वरवर्णिनि
परमाणं यदि धर्मस ते गृहस्थाश्रमसंमतः"
13,2,50,"इत्य उक्ता तेन विप्रेण राजपुत्री यशस्विनी
विधिना परतिजग्राह वेदॊक्तेन विशां पते"
13,2,51,"आसनं चैव पाद्यं च तस्मै दत्त्वा दविजातये
परॊवाचौघवती विप्रं केनार्थः किं ददामि ते"
13,2,52,"ताम अब्रवीत ततॊ विप्रॊ राजपुत्रीं सुदर्शनाम
तवया ममार्थः कल्याणि निर्विशङ्के तद आचर"
13,2,53,"यदि परमाणं धर्मस ते गृहस्थाश्रमसंमतः
परदानेनात्मनॊ राज्ञि कर्तुम अर्हसि मे परियम"
13,2,54,"तथा संछन्द्यमानॊ ऽनयैर ईप्सितैर नृप कन्यया
नान्यम आत्मप्रदानात स तस्या वव्रे वरं दविजः"
13,2,55,"सा तु राजसुता समृत्वा हर्तुर वचनम आदितः
तथेति लज्जमाना सा तम उवाच दविजर्षभम"
13,2,56,"ततॊ रहः स विप्रर्षिः सा चैवॊपविवेश ह
संस्मृत्य भर्तुर वचनं गृहस्थाश्रमकाङ्क्षिणः"
13,2,57,"अथेध्मान समुपादाय स पावकिर उपागमत
मृत्युना रौद्रभावेन नित्यं बन्धुर इवान्वितः"
13,2,58,"ततस तव आश्रमम आगम्य स पावकसुतस तदा
ताम आजुहावौघवतीं कवासि यातेति चासकृत"
13,2,59,"तस्मै परतिवचः सा तु भर्त्रे न परददौ तदा
कराभ्यां तेन विप्रेण सपृष्टा भर्तृव्रता सती"
13,2,60,"उच्छिष्टास्मीति मन्वाना लज्जिता भर्तुर एव च
तूष्णींभूताभवत साध्वी न चॊवाचाथ किं चन"
13,2,61,"अथ तां पुनर एवेदं परॊवाच स सुदर्शनः
कव सा साध्वी कव सा याता गरीयः किम अतॊ मम"
13,2,62,"पतिव्रता सत्यशीला नित्यं चैवार्जवे रता
कथं न परत्युदेत्य अद्य समयमाना यथा पुरा"
13,2,63,"उटजस्थस तु तं विप्रः परत्युवाच सुदर्शनम
अतिथिं विद्धि संप्राप्तं पावके बराह्मणं च माम"
13,2,64,"अनया छन्द्यमानॊ ऽहं भार्यया तव सत्तम
तैस तैर अतिथि सत्कारैर आर्जवे ऽसया दृढं मनः"
13,2,65,"अनेन विधिना सेयं माम अर्चति शुभानना
अनुरूपं यद अत्राद्य तद भवान वक्तुम अर्हति"
13,2,66,"कूटमुद्गर हस्तस तु मृत्युस तं वै समन्वयात
हीनप्रतिज्ञम अत्रैनं वधिष्यामीति चिन्तयन"
13,2,67,"सुदर्शनस तु मनसा कर्मणा चक्षुषा गिरा
तयक्तेर्ष्यस तयक्तमन्युश च समयमानॊ ऽबरवीद इदम"
13,2,68,"सुरतं ते ऽसतु विप्राग्र्य परीतिर हि परमा मम
गृहस्थस्य हि धर्मॊ ऽगर्यः संप्राप्तातिथि पूजनम"
13,2,69,"अतिथिः पूजितॊ यस्य गृहस्थस्य तु गच्छति
नान्यस तस्मात परॊ धर्म इति पराहुर मनीषिणः"
13,2,70,"पराणा हि मम दाराश च यच चान्यद विद्यते वसु
अतिथिभ्यॊ मया देयम इति मे वरतम आहितम"
13,2,71,"निःसंदिग्धं मया वाक्यम एतत ते समुदाहृतम
तेनाहं विप्र सत्येन सवयम आत्मानम आलभे"
13,2,72,"पृथिवी वायुर आकाशम आपॊ जयॊतिश च पञ्चमम
बुद्धिर आत्मा मनः कालॊ दिशश चैव गुणा दश"
13,2,73,"नित्यम एते हि पश्यन्ति देहिनां देहसंश्रिताः
सुकृतं दुष्कृतं चापि कर्म धर्मभृतां वर"
13,2,74,"यथैषा नानृता वाणी मयाद्य समुदाहृता
तेन सत्येन मां देवाः पालयन्तु दहन्तु वा"
13,2,75,"ततॊ नादः समभवद दिक्षु सर्वासु भारत
असकृत सत्यम इत्य एव नैतन मिथ्येति सर्वशः"
13,2,76,"उटजात तु ततस तस्मान निश्चक्राम स वै दविजः
वपुषा खं च भूमिं च वयाप्य वायुर इवॊद्यतः"
13,2,77,"सवरेण विप्रः शैक्षेण तरीँल लॊकान अनुनादयन
उवाच चैनं धर्मज्ञं पूर्वम आमन्त्र्य नामतः"
13,2,78,"धर्मॊ ऽहम अस्मि भद्रं ते जिज्ञासार्थं तवानघ
पराप्तः सत्यं च ते जञात्वा परीतिर मे परमा तवयि"
13,2,79,"विजितश च तवया मृत्युर यॊ ऽयं तवाम अनुगच्छति
रन्ध्रान्वेषी तव सदा तवया धृत्या वशीकृतः"
13,2,80,"न चास्ति शक्तिस तरैलॊक्ये कस्य चित पुरुषॊत्तम
पतिव्रताम इमां साध्वीं तवॊद्वीक्षितुम अप्य उत"
13,2,81,"रक्षिता तवद गुणैर एषा पतिव्रतगुणैस तथा
अधृष्या यद इयं बरूयात तथा तन नान्यथा भवेत"
13,2,82,"एषा हि तपसा सवेन संयुक्ता बरह्मवादिनी
पावनार्थं च लॊकस्य सरिच्छ्रेष्ठा भविष्यति"
13,2,83,"अर्धेनौघवती नाम तवाम अर्थेनानुयास्यति
शरीरेण महाभागा यॊगॊ हय अस्या वशे सथितः"
13,2,84,"अनया सह लॊकांश च गन्तासि तपसार्जितान
यत्र नावृत्तिम अभ्येति शाश्वतांस तान सनातनान"
13,2,85,"अनेन चैव देहेन लॊकांस तवम अभिपत्स्यसे
निर्जितश च तवया मृत्युर ऐश्वर्यं च तवॊत्तमम"
13,2,86,"पञ्च भूतान्य अतिक्रान्तः सववीर्याच च मनॊ भवः
गृहस्थ धर्मेणानेन कामक्रॊधौ च ते जितौ"
13,2,87,"सनेहॊ रागश च तन्द्री च मॊहॊ दरॊहश च केवलः
तव शुश्रूषया राजन राजपुत्र्या विनिर्जिताः"
13,2,88,"[भ]
शुक्लानां तु सहस्रेण वाजिनां रथम उत्तमम
युक्तं परगृह्य भगवान वयवसायॊ जगाम तम"
13,2,89,"मृत्युर आत्मा च लॊकाश च जिता भूतानि पञ्च च
बुद्धिः कालॊ मनॊ वयॊम कामक्रॊधौ तथैव च"
13,2,90,"तस्माद गृहाश्रमस्थस्य नान्यद दैवतम अस्ति वै
ऋते ऽतिथिं नरव्याघ्र मनसैतद विचारय"
13,2,91,"अतिथिः पूजितॊ यस्य धयायते मनसा शुभम
न तत करतुशतेनापि तुल्यम आहुर मनीषिणः"
13,2,92,"पात्रं तव अतिथिम आसाद्य शीलाढ्यं यॊ न पूजयेत
स दत्त्वा सुकृतं तस्य कषपयेत हय अनर्चितः"
13,2,93,"एतत ते कथितं पुत्र मयाख्यानम अनुत्तमम
यथा हि विजितॊ मृत्युर गृहस्थेन पुराभवत"
13,2,94,"धन्यं यशस्यम आयुष्मद इदम आख्यानम उत्तमम
बुभूषिताभिमन्तव्यं सर्वदुश्चरितापहम"
13,2,95,"य इदं कथयेद विद्वान अहन्य अहनि भारत
सुदर्शनस्य चरितं पुण्याँल लॊकान अवाप्नुयात"
13,3,1,"[य]
बराह्मण्यं यदि दिष्प्रापं तरिभिर वर्णैर नराधिप
कथं पराप्तं महाराज कषत्रियेण महात्मना"
13,3,2,"विश्वामित्रेण धर्मात्मन बराह्मणत्वं नरर्षभ
शरॊतुम इच्छामि तत्त्वेन तन मे बरूहि पितामह"
13,3,3,"तेन हय अमितवीर्येण वसिष्ठस्य महात्मनः
हतं पुत्रशतं सद्यस तपसा परपितामह"
13,3,4,"यातुधानाश च बहवॊ राक्षसास तिग्मतेजसः
मन्युनाविष्ट देहेन सृष्टाः कालान्तकॊपमाः"
13,3,5,"महाकुशिक वंशश च बरह्मर्षिशतसंकुलः
सथापितॊ नरलॊके ऽसमिन विद्वान बराह्मण संस्तुतः"
13,3,6,"ऋचीकस्यात्मजश चैव शुनःशेपॊ महातपाः
विमॊक्षितॊ महासत्रात पशुताम अभ्युपागतः"
13,3,7,"हरिश चन्द्र करतौ देवांस तॊषयित्वात्म तेजसा
पुत्रताम अनुसंप्राप्तॊ विश्वामित्रस्य धीमतः"
13,3,8,"नाभिवादयते जयेष्ठं देवरातं नराधिप
पुत्राः पञ्चशताश चापि शप्ताः शवपचतां गताः"
