Book No,Chapter No,Paragraph No,Paragraph Text
17,2,24,"भॊ भॊ राजन्न अवेक्षस्व पतितॊ ऽहं परियस तव
किंनिमित्तं च पतितं बरूहि मे यदि वेत्थ ह"
17,2,25,"[य]
अतिभुक्तं च भवता पराणेन च विकत्थसे
अनवेक्ष्य परं पार्थ तेनासि पतितः कषितौ"
17,2,26,"[वै]
इत्य उक्त्वा तं महाबाहुर जगामानवलॊकयन
शवा तव एकॊ ऽनुययौ यस ते बहुशः कीर्तितॊ मया"
17,3,1,"[वै]
ततः संनादयञ शक्रॊ दिवं भूमिं च सर्वशः
रथेनॊपययौ पार्थम आरॊहेत्य अब्रवीच च तम"
17,3,2,"स भरातॄन पतितान दृष्ट्वा धर्मराजॊ युधिष्ठिरः
अब्रवीच छॊकसंतप्तः सहस्राक्षम इदं वचः"
17,3,3,"भरातरः पतिता मे ऽतर आगच्छेयुर मया सह
न विना भरातृभिः सवर्गम इच्छे गन्तुं सुरेश्वर"
17,3,4,"सुकुमारी सुखार्हा च राजपुत्री पुरंदर
सास्माभिः सह गच्छेत तद भवान अनुमन्यताम"
17,3,5,"[इन्द्र]
भरातॄन दरक्ष्यसि पुत्रांस तवम अग्रतस तरिदिवं गतान
कृष्णया सहितान सर्वान मा शुचॊ भरतर्षभ"
17,3,6,"निक्षिप्य मानुषं देहं गतास ते भरतर्षभ
अनेन तवं शरीरेण सवर्गं गन्ता न संशयः"
17,3,7,"[य]
अथ शवा भूतभाव्येश भक्तॊ मां नित्यम एव ह
स गच्छेत मया सार्धम आनृशंस्या हि मे मतिः"
17,3,8,"[इन्द्र]
अमर्त्यत्वं मत सामत्वं च राजञ; शरियं कृत्स्नां महतीं चैव कीर्तिम
संप्राप्तॊ ऽदय सवर्गसुखानि च तवं; तयज शवानं नात्र नृशंसम अस्ति"
17,3,9,"[य]
अनार्यम आर्येण सहस्रनेत्र; शक्यं कर्तुं दुष्करम एतद आर्य
मा मे शरिया संगमनं तयास्तु; यस्याः कृते भक्त जनं तयजेयम"
17,3,10,"[इन्द्र]
सवर्गे लॊके शववतां नास्ति धिष्ण्यम; इष्टापूर्तं करॊधवशा हरन्ति
ततॊ विचार्य करियतां धर्मराज; तयज शवानं नात्र नृशंसम अस्ति"
17,3,11,"[य]
भक्त तयागं पराहुर अत्यन्तपापं; तुल्यं लॊके बरह्म वध्या कृतेन
तस्मान नाहं जातु कथं चनाद्य; तयक्ष्याम्य एनं सवसुखार्थी महेन्द्र"
17,3,12,"[इन्द्र]
शुना दृष्टं करॊधवशा हरन्ति; यद दत्तम इष्टं विवृतम अथॊ हुतं च
तस्माच छुनस तयागम इमं कुरुष्व; शुनस तयागात पराप्यसे देवलॊकम"
17,3,13,"तयक्त्वा भरातॄन दयितां चापि कृष्णां; पराप्तॊ लॊकः कर्मणा सवेन वीर
शवानं चैनं न तयजसे कथं नु; तयागं कृत्स्नं चास्थितॊ मुह्यसे ऽदय"
17,3,14,"[य]
न विद्यते संधिर अथापि विग्रहॊ; मृतैर मर्त्यैर इति लॊकेषु निष्ठा
न ते मया जीवयितुं हि शक्या; तस्मात तयागस तेषु कृतॊ न जीवताम"
17,3,15,"परतिप्रदानं शरणागतस्य; सत्रिया वधॊ बराह्मणस्व आपहारः
मित्रद्रॊहस तानि चत्वारि शक्र; भक्त तयागश चैव समॊ मतॊ मे"
17,3,16,"[वै]
तद धर्मराजस्य वचॊ निशम्य; धर्मस्वरूपी भगवान उवाच
युधिष्ठिरं परति युक्तॊ नरेन्द्रं; शलक्ष्णैर वाक्यैः संस्तव संप्रयुक्तैः"
17,3,17,"अभिजातॊ ऽसि राजेन्द्र पितुर वृत्तेन मेधया
अनुक्रॊशेन चानेन सर्वभूतेषु भारत"
17,3,18,"पुरा दवैतवने चासि मया पुत्र परीक्षितः
पानीयार्थे पराक्रान्ता यत्र ते भरातरॊ हताः"
17,3,19,"भीमार्जुनौ परित्यज्य यत्र तवं भरातराव उभौ
मात्रॊः साम्यम अभीप्सन वै नकुलं जीवम इच्छसि"
17,3,20,"अयं शवा भक्त इत्य एव तयक्तॊ देव रथस तवया
तस्मात सवर्गे न ते तुल्यः कश चिद अस्ति नराधिप"
17,3,21,"अतस तवाक्षया लॊकाः सवशरीरेण भारत
पराप्तॊ ऽसि भरतश्रेष्ठ दिव्यां गतिम अनुत्तमाम"
17,3,22,"ततॊ धर्मश च शक्रश च मरुतश चाश्विनाव अपि
देवा देवर्षयश चैव रथम आरॊप्य पाण्डवम"
17,3,23,"परययुः सवैर विमानैस ते सिद्धाः कामविहारिणः
सर्वे विरजसः पुण्याः पुण्यवाग बुद्धिकर्मिणः"
17,3,24,"स तं रथं समास्थाय राजा कुरुकुलॊद्वहः
ऊर्ध्वम आचक्रमे शीघ्रं तेजसावृत्य रॊदसी"
17,3,25,"ततॊ देव निकायस्थॊ नारदः सर्वलॊकवित
उवाचॊच्चैस तदा वाक्यं बृहद वादी बृहत तपाः"
17,3,26,"ये ऽपि राजर्षयः सर्वे ते चापि समुपस्थिताः
कीर्तिं परच्छाद्य तेषां वै कुरुराजॊ ऽधितिष्ठति"
17,3,27,"लॊकान आवृत्य यशसा तेजसा वृत्तसंपदा
सवशरीरेण संप्राप्तं नान्यं शुश्रुम पाण्डवात"
17,3,28,"नारदस्य वचः शरुत्वा राजा वचनम अब्रवीत
देवान आमन्त्र्य धर्मात्मा सवपक्षांश चैव पार्थिवान"
17,3,29,"शुभं वा यदि वा पापं भरातॄणां सथानम अद्य मे
तद एव पराप्तुम इच्छामि लॊकान अन्यान न कामये"
17,3,30,"राज्ञस तु वचनं शरुत्वा देवराजः पुरंदरः
आनृशंस्य समायुक्तं परत्युवाच युधिष्ठिरम"
17,3,31,"सथाने ऽसमिन वस राजेन्द्र कर्मभिर निर्जिते शुभैः
किं तवं मानुष्यकं सनेहम अद्यापि परिकर्षसि"
17,3,32,"सिद्धिं पराप्तॊ ऽसि परमां यथा नान्यः पुमान कव चित
नैव ते भरातरः सथानं संप्राप्ताः कुरुनन्दन"
17,3,33,"अद्यापि मानुषॊ भावः सपृशते तवां नराधिप
सवर्गॊ ऽयं पश्य देवर्षीन सिद्धांश च तरिदिवालयान"
17,3,34,"युधिष्ठिरस तु देवेन्द्रम एवं वादिनम ईश्वरम
पुनर एवाब्रवीद धीमान इदं वचनम अर्थवत"
17,3,35,"तैर विना नॊत्सहे वस्तुम इह दैत्य निबर्हण
गन्तुम इच्छामि तत्राहं यत्र मे भरातरॊ गताः"
17,3,36,"यत्र सा बृहती शयामा बुद्धिसत्त्वगुणान्विता
दरौपदी यॊषितां शरेष्ठा यत्र चैव परिया मम"
