1,"[य]
10,"पराप्तैश्वर्यॊ धृतराष्ट्रॊ ऽदय राजा; लालप्यते संजय कस्य हेतॊः
परगृह्य दुर्बुद्धिम अनार्जवे रतं; पुत्रं मन्दं मूढम अमन्त्रिणं तु"
11,"अनाप्तः सन्न आप्ततमस्य वाचं; सुयॊधनॊ विदुरस्यावमन्य
सुतस्य राजा धृतराष्ट्रः परियैषी; संबुध्यमानॊ विशते ऽधर्मम एव"
12,"मेधाविनं हय अर्थकामं कुरूणां; बहुश्रुतं वाग्मिनं शीलवन्तम
सूत राजा धृतराष्ट्रः कुरुभ्यॊ; न सॊ ऽसमरद विदुरं पुत्रकाम्यात"
13,"मानघ्नस्य आत्मकामस्य चेर्ष्यॊः; संरम्भिणश चार्थधर्मातिगस्य
दुर्भाषिणॊ मन्युवशानुगस्य; कामात्मनॊ दुर्हृदॊ भावनस्य"
14,"अनेयस्याश्रेयसॊ दीर्घमन्यॊर; मित्र दरुहः संजय पापबुद्धेः
सुतस्य राजा धृतराष्ट्रः परियैषी; परपश्यमानः परजहाद धर्मकामौ"
15,"तदैव मे संजय दीव्यतॊ ऽभून; नॊ चेत कुरून आगतः सयाद अभावः
काव्यां वाचं विरुदॊ भाषमाणॊ; न विन्दते धृतराष्ट्रात परशंसाम"
16,"कषत्तुर यदा अन्ववर्तन्त बुद्धिं; कृच्छ्रं कुरून न तदाभ्याजगाम
यावत परज्ञाम अन्ववर्तन्त तस्य; तावत तेषां राष्ट्रवृद्धिर बभूव"
17,"तदर्थलुब्धस्य निबॊध मे ऽदय; ये मन्त्रिणॊ धार्तराष्ट्रस्य सूत
दुःशासनः शकुनिः सूतपुत्रॊ; गावल्गणे पश्य संमॊहम अस्य"
18,"सॊ ऽहं न पश्यामि परीक्षमाणः; कथं सवस्ति सयात कुरुसृञ्जयानाम
आत्तैश्वर्यॊ धृतराष्ट्रः परेभ्यः; परव्राजिते विदुरे दीर्घदृष्टौ"
19,"आशंसते वै धृतराष्ट्रः सपुत्रॊ; महाराज्यम असपत्नं पृथिव्याम
तस्मिञ शमः केवलं नॊपलभ्यॊ; अत्यासन्नं मद्गतं मन्यते ऽरथम"
20,"यत तत कर्णॊ मन्यते पारणीयं; युद्धे गृहीतायुधम अर्जुनेन
आसंश च युद्धानि पुरा महान्ति; कथं कर्णॊ नाभवद दवीप एषाम"
21,"कर्णश च जानाति सुयॊधनश च; दरॊणश च जानाति पितामहश च
अन्ये च ये कुरवस तत्र सन्ति; यथार्जुनान नास्त्य अपरॊ धनुर्धरः"
22,"जानन्त्य एते कुरवः सर्व एव; ये चाप्य अन्ये भूमिपालाः समेताः
दुर्यॊधनं चापराधे चरन्तम; अरिंदमे फल्गुने ऽविद्यमाने"
23,"तेनार्थ बद्धं मन्यते धार्तराष्ट्रः; शक्यं हर्तुं पाण्डवानां ममत्वम
किरीटिना तालमात्रायुधेन; तद वेदिना संयुगं तत्र गत्वा"
24,"गाण्डीवविस्फारित शब्दम आजाव; अशृण्वाना घार्तराष्ट्रा धरियन्ते
करुद्धस्य चेद भीमसेनस्य वेगात; सुयॊधनॊ मन्यते सिद्धम अर्थम"
25,"इन्द्रॊ ऽपय एतन नॊत्सहेत तात हर्तुम; ऐश्वर्यं नॊ जीवति भीमसेने
धनंजये नकुले चैव सूत; तथा वीरे सहदेवे मदीये"
26,"स चेद एतां परतिपद्येत बुद्धिं; वृद्धॊ राजा सह पुत्रेण सूत
एवं रणे पाण्डव कॊपदग्धा; न नश्येयुः संजय धार्तराष्ट्राः"
27,"जानासि तवं कलेशम अस्मासु वृत्तं; तवां पूजयन संजयाहं कषमेयम
यच चास्माकं कौरवैर भूतपूर्वं; या नॊ वृत्तिर धार्तराष्ट्रे तदासीत"
28,"अद्यापि तत तत्र तथैव वर्ततां; शान्तिं गमिष्यामि यथा तवम आत्थ
इन्द्रप्रस्थे भवतु ममैव राज्यं; सुयॊधनॊ यच्छतु भारताग्र्यः"
