1,"[स]
परशास्ता वै पृथिवी येन सर्वा; सुयॊधनं कुशलं तात पृच्छेः"
16,"भराता कनीयान अपि तस्य मन्दस; तथाशीलः संजय सॊ ऽपि शश्वत
महेष्वासः शूरतमः कुरूणां; दुःशासनं कुशलं तात पृच्छेः"
17,"वृन्दारकं कविम अर्थेष्व अमूढं; महाप्रज्ञं सर्वधर्मॊपपन्नम
न तस्य युद्धं रॊचते वै कदा चिद; वैश्यापुत्रं कुशलं तात पृच्छेः"
18,"निकर्तने देवने यॊ ऽदवितीयश; छन्नॊपधः साधु देवी मताक्षः
यॊ दुर्जयॊ देवितव्येन संख्ये; स चित्रसेनः कुशलं तात वाच्यः"
19,"यस्य कामॊ वर्तते नित्यम एव; नान्यः शमाद भारतानाम इति सम
स बाह्लीकानाम ऋषभॊ मनस्वी; पुरा यथा माभिवदेत परसन्नः"
20,"गुणैर अनेकैः परवरैश च युक्तॊ; विज्ञानवान नैव च निष्ठुरॊ यः
सनेहाद अमर्षं सहते सदैव; स सॊमदत्तः पूजनीयॊ मतॊ मे"
21,"अर्हत्तमः कुरुषु सौमदत्तिः; स नॊ भराता संजय मत सखा च
महेष्वासॊ रथिनाम उत्तमॊ यः; सहामात्यः कुशलं तस्य पृच्छेः"
22,"ये चैवान्ये कुरुमुख्या युवानः; पुत्राः पौत्रा भरातरश चैव ये नः
यं यम एषां येन येनाभिगच्छेर; अनामयं मद्वचनेन वाच्यः"
23,"ये राजानः पाण्डवायॊधनाय; समानीता धार्तराष्ट्रेण के चित
वसातयः शाल्वकाः केकयाश च; तथाम्बष्ठा ये तरिगर्ताश च मुख्याः"
24,"पराच्यॊदीच्या दाक्षिणात्याश च शूरास; तथा परतीच्याः पार्वतीयाश च सर्वे
अनृशंसाः शीलवृत्तॊपपन्नास; तेषां सर्वेषां कुशलं तात पृच्छेः"
25,"हस्त्यारॊहा रथिनः सादिनश च; पदातयश चार्यसंघा महान्तः
आख्याय मां कुशलिनं सम तेषाम; अनामयं परिपृच्छेः समग्रान"
26,"तथा राज्ञॊ हय अर्थयुक्तान अमात्यान; दौवारिकान ये च सेनां नयन्ति
आयव्ययं ये गणयन्ति युक्ता; अर्थाश च ये महतश चिन्तयन्ति"
27,"गान्धारराजः शकुनिः पार्वतीयॊ; निकर्तने यॊ ऽदवितीयॊ ऽकषदेवी
मानं कुर्वन धार्तराष्ट्रस्य सूत; मिथ्या बुद्धेः कुशलं तात पृच्छेः"
28,"यः पाण्डवानेक रथेन वीरः; समुत्सहत्य अप्रधृष्यान विजेतुम
यॊ मुह्यतां मॊहयिताद्वितीयॊ; वैकर्तनं कुशलं तात पृच्छेः"
29,"स एव भक्तः स गुरुः स भृत्यः; स वै पिता स च माता सुहृच च
अगाध बुद्धिर विदुरॊ दीर्घदर्शी; स नॊ मन्त्री कुशलं तात पृच्छेः"
30,"वृद्धाः सत्रियॊ याश च गुणॊपपन्ना; या जञायन्ते संजय मातरस ताः
ताभिः सर्वाभिः सहिताभिः समेत्य; सत्रीभिर वृद्धाभिर अभिवादं वदेथाः"
31,"कच चित पुत्रा जीवपुत्राः सुसम्यग; वर्तन्ते वॊ वृत्तिम अनृशंस रूपाम
इति समॊक्त्वा संजय बरूहि पश्चाद; अजातशत्रुः कुशली सपुत्रः"
32,"या नॊ भार्याः संजय वेत्थ तत्र; तासां सर्वासां कुशलं तात पृच्छेः
सुसंगुप्ताः सुरभयॊ ऽनवद्याः; कच चिद गृहान आवसथाप्रमत्ताः"
33,"कच चिद वृत्तिं शवशुरेषु भद्राः; कल्याणीं वर्तध्वम अनृशंस रूपाम
यथा च वः सयुः पतयॊ ऽनुकूलास; तथा वृत्तिम आत्मनः सथापयध्वम"
34,"या नः सनुषाः संजय वेत्थ तत्र; पराप्ता कुलेभ्यश च गुणॊपपन्नाः
परजावत्यॊ बरूहि समेत्य ताश च; युधिष्ठिरॊ वॊ ऽभयवदत परसन्नः"
35,"कन्याः सवजेथः सदनेषु संजय; अनामयं मद्वचनेन पृष्ट्वा
कल्याणा वः सन्तु पतयॊ ऽनुकूला; यूयं पतीनां भवतानुकूलाः"
36,"अलंकृता वस्त्रवत्यः सुगन्धा; अबीभत्साः सुखिता भॊगवत्यः
लघु यासां दर्शनं वाक च लध्वी; वेश सत्रियः कुशलं तात पृच्छेः"
37,"दासी पुत्रा ये च दासाः कुरूणां; तदाश्रया बहवः कुब्ज खञ्जाः
आख्याय मां कुशलिनं सम तेभ्यॊ; अनामयं परिपृच्छेर जघन्यम"
38,"कच चिद वृत्तिर वर्तते वै पुराणी; कच चिद भॊगान धार्तराष्ट्रॊ ददाति
अङ्गहीनान कृपणान वामनांश च; आनृशंस्याद धृतराष्ट्रॊ बिभर्ति"
39,"अन्धाश च सर्वे सथविरास तथैव; हस्ताजीवा बहवॊ ये ऽतर सन्ति
आख्याय मां कुशलिनं सम तेषाम; अनामयं परिपृच्छेर जघन्यम"
40,"मा भैष्ट दुःखेन कुजीवितेन; नूनं कृतं परलॊकेषु पापम
निगृह्य शत्रून सुहृदॊ ऽनुगृह्य; वासॊभिर अन्नेन च वॊ भरिष्ये"
41,"सन्त्य एव मे बराह्मणेभ्यः कृतानि; भावीन्य अथॊ नॊ बत वर्तयन्ति
पश्याम्य अहं युक्तरूपांस तथैव; ताम एव सिद्धिं शरावयेथा नृपं तम"
42,"ये चानाथा दुर्बलाः सर्वकालम; आत्मन्य एव परयतन्ते ऽथ मूढाः
तांश चापि तवं कृपणान सर्वथैव; अस्मद वाक्यात कुशलं तात पृच्छेः"
43,"ये चाप्य अन्ये संश्रिता धार्तराष्ट्रान; नानादिग्भ्यॊ ऽभयागताः सूतपुत्र
दृष्ट्वा तांश चैवार्हतश चापि सर्वान; संपृच्छेथाः कुशलं चाव्ययं च"
44,"एवं सर्वानागताभ्यागतांश च; राज्ञॊ दूतान सर्वदिग्भ्यॊ ऽभयुपेतान
पृष्ट्वा सर्वान कुशलं तांश च सूत; पश्चाद अहं कुशली तेषु वाच्यः"
45,"न हीदृशः सन्त्य अपरे पृथिव्यां; ये यॊधका धार्तराष्ट्रेण लब्धाः
धर्मस तु नित्यॊ मम धर्म एव; महाबलः शत्रुनिबर्हणाय"
46,"इदं पुनर वचनं धार्तराष्ट्रं; सुयॊधनं संजय शरावयेथाः
यस ते शरीरे हृदयं दुनॊति; कामः कुरून असपत्नॊ ऽनुशिष्याम"
47,"न विद्यते युक्तिर एतस्य का चिन; नैवंविधाः सयाम यथा परियं ते
ददस्व वा शक्र पुरं ममैव; युध्यस्व वा भारतमुख्यवीर"
